logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000184949__ENSMUSG00000042564	-1.81536864598105	1.04250119242443	-4.8680043171418	0.000281123502592003	0.000474979890349289	0.174265441560592
ENSG00000165501__ENSMUSG00000034883	-0.862833853652625	4.35616378487789	-5.12387700552717	0.000177198680337712	0.000309437814671169	0.174209295460692
ENSG00000108599__ENSMUSG00000047804	0.934591674429123	5.01956071187954	5.18059676074746	0.000160153790144823	0.000281771325632488	0.174072049822277
ENSG00000166326__ENSMUSG00000027189	-0.779767471862283	5.83251561357421	-5.20272409611795	0.000153975915356749	0.000271615445421786	0.17216363316325
ENSG00000152270__ENSMUSG00000030671	-1.62122316149898	3.70669618301201	-5.05023510423717	0.000202192792601751	0.000349913667895366	0.170167241000461
ENSG00000157214__ENSMUSG00000015653	-2.04970600907725	2.66860604566461	-4.95758452913001	0.000238947927262736	0.000408248656877844	0.167571355680528
ENSG00000213064__ENSMUSG00000040848	1.13346838848736	5.12219031188729	5.17795356482644	0.000160908850297347	0.000282993587446316	0.161155204180671
ENSG00000198185__ENSMUSG00000017667	-2.34006197547363	2.81164395886919	-4.95966525039394	0.000238050389639463	0.000406863428677921	0.159991627970987
ENSG00000156515__ENSMUSG00000037012	-0.857183162422246	8.5100855142969	-5.26651799726168	0.000137517576899216	0.000244637995930471	0.159672444463604
ENSG00000189007__ENSMUSG00000019808	1.19204198250851	4.29111689525441	5.13347410593287	0.000174186884373132	0.000304594293270505	0.156828832411579
ENSG00000125868__ENSMUSG00000015932	0.656645281591737	8.50095501268473	5.26343687672116	0.000138268703918869	0.000245849864349172	0.154903634844212
ENSG00000052749__ENSMUSG00000035049	-0.850693939801473	6.93554862605246	-5.22945377557096	0.000146842945609955	0.000259847365891931	0.15371129769359
ENSG00000171448__ENSMUSG00000050714	1.36776745699747	4.40880604133098	5.13463044518807	0.000173827614931897	0.000304041637058551	0.152152529909904
ENSG00000164442__ENSMUSG00000039910	-0.83530856458619	5.14704360946322	-5.16814354527965	0.000163743796468967	0.000287583986108044	0.149780520547669
ENSG00000146013__ENSMUSG00000024366	-2.67427072471005	-0.954680320097345	-4.74577677827474	0.000351506895078699	0.000585206982244632	0.149277357147215
ENSG00000119965__ENSMUSG00000040177	0.879419568609832	3.78999171397944	5.10464587364306	0.000183398269334745	0.000319510446192099	0.148346836172344
ENSG00000103121__ENSMUSG00000014633	-0.769098367135359	4.5036822594195	-5.13072553438988	0.000175043961595505	0.000305940918340857	0.147730504739391
ENSG00000132849__ENSMUSG00000061859	-1.34563061923267	4.99976107776891	-5.13525809794695	0.00017363292936196	0.000303776650946903	0.147698463546253
ENSG00000110921__ENSMUSG00000041939	-1.04862785673663	5.12240805707137	-5.16338584982481	0.000165137396811418	0.000289886810374722	0.146277926556775
ENSG00000184863__ENSMUSG00000048271	0.58872096603655	6.6490294587195	5.21556090188484	0.000150506293433128	0.000265794945520618	0.143233424671736
ENSG00000164626__ENSMUSG00000023243	-0.90555261093763	6.14644219222048	-5.20248150796963	0.000154042281005253	0.000271698446487198	0.138990725062082
ENSG00000049769__ENSMUSG00000039556	-1.47029746644233	2.07158960214844	-4.94033824623729	0.0002465240615616	0.000420426778766952	0.137720107165982
ENSG00000159720__ENSMUSG00000013160	0.813373912607033	6.23372882894846	5.21191574493352	0.000151483164200749	0.000267452956071302	0.137096683031634
ENSG00000180035__ENSMUSG00000045598	0.92894565490586	6.66713556292884	5.22065417497955	0.00014915232894277	0.00026360238235765	0.137048432563692
ENSG00000100596__ENSMUSG00000021036	0.948171821220898	6.64065361866871	5.21168751367161	0.000151544547741242	0.000267527757262365	0.135121890159774
ENSG00000125482__ENSMUSG00000026803	1.16977995236864	5.37242692203223	5.17157258965146	0.000162746982608046	0.000285940371091544	0.134979541807478
ENSG00000189114__ENSMUSG00000057667	1.03918863976455	3.36586345982121	5.08025873946009	0.000191586448953991	0.000332868737048876	0.134581232785066
ENSG00000166197__ENSMUSG00000015176	-0.60087049463426	8.78675238507981	-5.25245275789971	0.000140981467986468	0.000250262118818124	0.13175037721542
ENSG00000258986__ENSMUSG00000054013	-1.47515572789937	1.06329958575573	-4.89250705317427	0.000268870538230265	0.00045555470695211	0.130141109259407
ENSG00000151413__ENSMUSG00000035142	1.04947025604586	4.51047532183581	5.13362735121148	0.000174139227314333	0.000304548812762063	0.130035913540381
ENSG00000178467__ENSMUSG00000006675	-1.15418001055138	3.58736221134136	-5.05886637773517	0.000199082472782142	0.000345125351460156	0.129114682657123
ENSG00000124357__ENSMUSG00000034744	-0.811838664911916	4.47918444213554	-5.12682779049979	0.000176266921200438	0.000307925375319479	0.128852607980223
ENSG00000133805__ENSMUSG00000005686	0.924016816047151	4.01077331235157	5.11696038734598	0.000179402881449366	0.000313131480921796	0.128172265184672
ENSG00000150316__ENSMUSG00000004096	0.580452411732436	6.19744425733952	5.19839348049634	0.000155165153511688	0.000273576059606771	0.126469623971751
ENSG00000105518__ENSMUSG00000040883	-1.16368739496906	4.86512852635802	-5.14122645806195	0.000171792972781075	0.000300744591971648	0.125128547704452
ENSG00000106546__ENSMUSG00000019256	1.31542484754666	3.36622122783784	5.03976683922328	0.000206033075525019	0.000356077801779603	0.123818326082129
ENSG00000100281__ENSMUSG00000034518	0.74540386768681	6.26513937921965	5.1950343750082	0.000156094196492002	0.000275145114177358	0.122231052400898
ENSG00000151304__ENSMUSG00000024528	1.45826474094539	5.20786708471279	5.15471283013583	0.000167709751846023	0.000294035492144796	0.121399696590432
ENSG00000064490__ENSMUSG00000036120	-0.97591540892539	4.60914815376048	-5.12450670586932	0.000176999412298828	0.000309128210083167	0.121052205715651
ENSG00000140988__ENSMUSG00000044533	-0.934241185887505	10.6213222778791	-5.28091813493504	0.000134063086334782	0.000238945837901649	0.120280945835674
ENSG00000100226__ENSMUSG00000042535	-0.962092674807427	6.58476551535706	-5.20073195502899	0.000154521796085308	0.0002725100447948	0.117513096844011
ENSG00000136297__ENSMUSG00000039533	2.08965086234095	-1.37873102835282	4.73467877550032	0.000358744085972403	0.000596549858328577	0.111697244642121
ENSG00000164627__ENSMUSG00000023999	-1.40264434207543	0.46394973669932	-4.79852605950287	0.000319121496220724	0.000534898273422274	0.103127019789703
ENSG00000169241__ENSMUSG00000027953	-1.09409620766101	5.35076351853808	-5.1469017819946	0.00017006219379187	0.000297891495327366	0.0952968544406207
ENSG00000184164__ENSMUSG00000023272	0.70858757851287	5.63171975824941	5.16752397044929	0.000163924582895243	0.000287865563870963	0.092447901335329
ENSG00000187957__ENSMUSG00000036766	1.01002423147661	4.24667157875953	5.11563586828021	0.000179828230016073	0.000313834950982026	0.0903411800174707
ENSG00000085117__ENSMUSG00000027215	-1.93207142122474	1.04781451429262	-4.84385377837811	0.000293768646445711	0.000494879333995721	0.0880473576852001
ENSG00000179950__ENSMUSG00000002524	-0.910441336673969	7.6416829705209	-5.20948557479451	0.000152138100312316	0.000268541881454662	0.0879598702130977
ENSG00000080493__ENSMUSG00000060961	1.231351133507	1.67144964206591	4.883622668089	0.000273247916335665	0.000462692788518312	0.0877239451577916
ENSG00000138764__ENSMUSG00000029385	1.10824559726819	3.92678649905957	5.07866861777352	0.000192133394121309	0.000333736583343446	0.0836039700992606
ENSG00000155097__ENSMUSG00000022295	1.39709208364627	6.70291403686483	5.18394571786503	0.000159202421731765	0.000280237696311621	0.08322151858314
ENSG00000120925__ENSMUSG00000013878	1.16949835278946	4.24602366592442	5.08497811856016	0.00018997267635602	0.000330268859487949	0.0819534537812574
ENSG00000209482__ENSMUSG00000088219	1.69229480585197	0.806736900344541	4.80280841846475	0.000316631994656862	0.000530915244437751	0.077712679143402
ENSG00000188508__ENSMUSG00000074199	2.51276726920739	-0.600220785442422	4.74302014814823	0.000353290292172301	0.000588106476189792	0.0759881549149268
ENSG00000072071__ENSMUSG00000013033	-0.836456484400412	6.5338816706128	-5.17223327773511	0.000162555650204177	0.000285711255256416	0.0754997671771918
ENSG00000155959__ENSMUSG00000031197	0.864082977735898	6.58791731609432	5.17562449165605	0.000161577252930581	0.000284098087017549	0.0749450256560928
ENSG00000119943__ENSMUSG00000060224	-1.56880024451058	0.977742188878199	-4.82493603478343	0.00030408563956722	0.000510974292574254	0.074479864558926
ENSG00000155034__ENSMUSG00000066640	0.842439648948458	4.99684634863772	5.13481804640752	0.0001737694008965	0.000303977609029093	0.0716591622506053
ENSG00000117395__ENSMUSG00000028729	-0.723849832096539	7.08644414400006	-5.18812969093435	0.000158022114097392	0.000278403894943283	0.070969049655826
ENSG00000085224__ENSMUSG00000031229	2.26707758924768	7.32787873225373	5.18023496874791	0.000160256921762006	0.000281917515986983	0.0706833207064799
ENSG00000214941__ENSMUSG00000014243	-0.879474734831824	4.36619227920242	-5.08218198254963	0.000190927087346899	0.000331846091524114	0.0692475407478792
ENSG00000079462__ENSMUSG00000005447	-1.0351849649974	5.40137992833075	-5.13050290996434	0.000175113573843743	0.000306024566066307	0.0680710440062793
ENSG00000158850__ENSMUSG00000052423	-0.947471484621428	5.04120274637356	-5.11414494678934	0.000180308273077577	0.000314596093872751	0.0625741841523082
ENSG00000159363__ENSMUSG00000036622	-1.04465988697352	6.12030128475569	-5.15988084516911	0.00016617196941414	0.000291484696473581	0.0623864606458326
ENSG00000100347__ENSMUSG00000022437	0.741702487277281	7.22118425611644	5.18873784488939	0.000157851313433933	0.000278137810294159	0.0608641114062562
ENSG00000109906__ENSMUSG00000066687	2.13409473201349	-2.21667945297637	4.67313700576155	0.000401776962521684	0.000663793107311221	0.0606788141748797
ENSG00000242498__ENSMUSG00000039043	0.970715961749425	2.86460156167843	5.00014792069997	0.000221268275039942	0.000380119928350458	0.0602398136515436
ENSG00000091732__ENSMUSG00000039130	0.816907468964986	6.18988903914926	5.16413213507771	0.000164917983844459	0.000289573913719902	0.0582488920692565
ENSG00000007168__ENSMUSG00000020745	0.676565264949201	7.60893688443612	5.19149713644529	0.000157078777680573	0.000276811254467031	0.0575620082277686
ENSG00000125505__ENSMUSG00000035596	-0.861899747720726	6.32367072628856	-5.16269449155126	0.000165340932346854	0.000290207889738683	0.0572005053310765
ENSG00000138100__ENSMUSG00000062077	1.05808329667413	2.19364631718479	4.93966929548963	0.000246822908018702	0.000420867918559019	0.0551446625441994
ENSG00000174238__ENSMUSG00000017781	-0.89491771528957	6.39027514324417	-5.16217131804359	0.000165495128140823	0.000290384452751717	0.0547249240853409
ENSG00000115514__ENSMUSG00000058407	0.844977799522403	5.91876277799073	5.15017614997276	0.000169071898720442	0.000296275968011855	0.0532888117710684
ENSG00000139624__ENSMUSG00000023021	0.854659816575004	6.25811220827538	5.16383554709015	0.000165005146337985	0.000289690802281639	0.0517010263519682
ENSG00000174165__ENSMUSG00000006463	1.12095850851849	3.25724476745418	5.01974337276984	0.000213591626519536	0.000368100821006595	0.0510042515876048
ENSG00000132434__ENSMUSG00000062190	-0.885958883785777	4.91598429261139	-5.09852699075201	0.000185417871043983	0.000322829035872122	0.0501862549845029
ENSG00000175513__ENSMUSG00000039330	1.27296838082002	0.0972342549392731	4.75857800795321	0.000343346652222856	0.000572773710834951	0.050110235725251
ENSG00000120156__ENSMUSG00000006386	0.879219365845037	5.73382907311928	5.14303892769658	0.000171238245734889	0.000299848100696841	0.0491882951877152
ENSG00000116874__ENSMUSG00000004233	-0.77816988564572	3.7048881279893	-5.02080748627315	0.000213182769134498	0.000367531274042171	0.0460461121619939
ENSG00000104626__ENSMUSG00000031527	1.15265564917096	5.43025092191709	5.12647172547437	0.00017637908331291	0.000308083057368515	0.0456056901870401
ENSG00000077942__ENSMUSG00000006369	-0.972783930310055	7.0349215702238	-5.17058359394488	0.000163033830259618	0.000286408581929608	0.0408049852497134
ENSG00000187840__ENSMUSG00000031490	0.931864976652304	7.41540949401411	5.18337206715194	0.000159364964775275	0.000280453630780407	0.0391060073228937
ENSG00000174516__ENSMUSG00000024901	-1.10195535127796	2.7441582690384	-4.93962532530592	0.000246842564403644	0.000420867918559019	0.037682328008283
ENSG00000171067__ENSMUSG00000035372	-0.887201114992437	5.46223618131106	-5.1199530262656	0.000178445696678732	0.000311576773101204	0.0363018707715854
ENSG00000136944__ENSMUSG00000038765	3.30490035433707	-0.451955795899557	4.7293144360657	0.000362297468270097	0.000601960645284485	0.0361165492287725
ENSG00000100316__ENSMUSG00000060036	-0.832048713638304	11.3749148544795	-5.2472067190596	0.000142296626074334	0.000252373794202438	0.0355502772951688
ENSG00000173451__ENSMUSG00000020137	1.17999510448681	2.4461966051576	4.92993153910435	0.000251216035520029	0.000427754440534468	0.0345812099341556
ENSG00000148248__ENSMUSG00000014867	-0.970392465355947	7.87502850322287	-5.18480797631417	0.000158958427170135	0.000279913274931713	0.0329147091727391
ENSG00000141424__ENSMUSG00000024270	-1.11228708164388	5.6577151522885	-5.11414240720768	0.000180309091903326	0.000314596093872751	0.0326091751383757
ENSG00000074582__ENSMUSG00000026172	-0.930724306447727	4.47947730913117	-5.06693771944818	0.000196218978356517	0.000340580948490991	0.0315488482335819
ENSG00000144824__ENSMUSG00000033149	-1.63529898753083	4.61709228279986	-5.03946460382314	0.000206145071504593	0.000356183844992216	0.0288564039283417
ENSG00000163681__ENSMUSG00000021870	1.29627937177919	6.34713746642844	5.14553101353383	0.000170478560014256	0.000298555008375521	0.0284847028552688
ENSG00000182795__ENSMUSG00000042510	-2.02267149303438	2.74013794442877	-4.92127498563496	0.000255189617122314	0.000434310129890723	0.0281010095894123
ENSG00000107485__ENSMUSG00000015619	1.50860851538848	-0.580617197422857	4.73495784424425	0.000358560220079797	0.000596314597007044	0.0271145863178468
ENSG00000087299__ENSMUSG00000020988	0.892597715168484	5.33784200479542	5.11188356364062	0.000181038936623928	0.000315791166822743	0.0246581451068622
ENSG00000106477__ENSMUSG00000029790	-0.745673145185522	3.86568544665219	-5.0200141024733	0.000213487528492592	0.000367966497284218	0.0222011436066989
ENSG00000165891__ENSMUSG00000020185	-0.976379768341989	4.9842216859819	-5.07883209668144	0.000192077088302049	0.00033367998002386	0.0197184057169801
ENSG00000069493__ENSMUSG00000030157	-2.56878910556953	-1.37838254859415	-4.65481023206469	0.000415599804691155	0.000684780751041833	0.0103310117261293
ENSG00000139725__ENSMUSG00000029449	-1.44127678866865	0.0662949604537124	-4.73842106199789	0.000356286572286016	0.000592743554744521	0.00779180695162918
ENSG00000202314__ENSMUSG00000064797	1.85577834810034	0.345979952422616	4.72735086566207	0.000363607257393607	0.000603994202032503	-0.00117621659360623
ENSG00000137831__ENSMUSG00000034485	1.46329147906893	5.30568023873589	5.0917564942897	0.000187679561019237	0.000326524371063396	-0.00203859760004033
ENSG00000134987__ENSMUSG00000038299	1.42711051837198	6.70803401188576	5.1355849084582	0.000173531649106421	0.000303637218859345	-0.00463917050331997
ENSG00000119614__ENSMUSG00000021239	-2.62471005393855	-1.79774469557527	-4.62988431255384	0.000435194709569023	0.000715474953163143	-0.00731596246375332
ENSG00000170312__ENSMUSG00000019942	0.912672833354576	7.16336092048129	5.14684799691039	0.00017007851083803	0.000297891495327366	-0.00747790165594253
ENSG00000214274__ENSMUSG00000072115	1.92271264596295	-0.608868407584045	4.70289077656158	0.000380340768346225	0.000630079360468051	-0.00845175831011424
ENSG00000135218__ENSMUSG00000002944	-3.21032872535333	-2.15196150582968	-4.61928543476219	0.000443814246837617	0.000728709013131606	-0.0092290825492114
ENSG00000116141__ENSMUSG00000026620	-0.875129958248996	4.09121472643466	-5.00866295219439	0.000217897781536091	0.000374833209910703	-0.0115002605864012
ENSG00000153162__ENSMUSG00000039004	-1.72401058953885	-0.234139137125155	-4.72107840180649	0.000367824248413676	0.00061035049854725	-0.0128286752619262
ENSG00000151917__ENSMUSG00000042182	-1.68044387099292	1.24346250758798	-4.79719592500429	0.000319898881872699	0.000536073552136407	-0.0154598092964831
ENSG00000140367__ENSMUSG00000032307	1.16730569613294	5.42281705643566	5.09158645447368	0.000187736731393666	0.000326583447167813	-0.0164858213879224
ENSG00000159239__ENSMUSG00000030030	-1.59935363716989	0.877200974986334	-4.76782248655343	0.000337576017497929	0.00056401655750129	-0.0185244093082968
ENSG00000181019__ENSMUSG00000003849	0.851554041481058	7.08404603678665	5.15097484876024	0.000168831254296618	0.000295891128123187	-0.0191877175092987
ENSG00000084623__ENSMUSG00000028798	-0.805818984750326	8.16791627442313	-5.16228564415015	0.00016546141982629	0.000290383140483565	-0.0198773652498003
ENSG00000182759__ENSMUSG00000047591	-2.09353447625753	-0.683172159795296	-4.6797704079731	0.000396891881002711	0.000656184625919161	-0.0205230061270667
ENSG00000032742__ENSMUSG00000040040	1.36120441398685	3.2563565194091	4.95930844273197	0.000238204052440509	0.000407076604680889	-0.0207949744703697
ENSG00000143839__ENSMUSG00000070645	2.86266985362657	-2.1640111759112	4.62688953486403	0.000437612505836104	0.000719197749077373	-0.0220848602964949
ENSG00000111554__ENSMUSG00000020212	1.36151035136588	4.1149426694642	5.01248455838259	0.00021640248720095	0.000372443135544772	-0.0289890146121889
ENSG00000109445__ENSMUSG00000031711	0.630112258010486	5.85569204583715	5.10378582435747	0.000183680748255508	0.000319923333720253	-0.0305491616481248
ENSG00000180440__ENSMUSG00000056306	-1.47949382187446	0.705237166564277	-4.74267148725954	0.000353516525064263	0.000588380107561233	-0.030874339638105
ENSG00000135972__ENSMUSG00000060679	-0.633132626998627	6.217354426025	-5.10741087222	0.000182493180840804	0.000318091199116396	-0.0315582148725344
ENSG00000123815__ENSMUSG00000003762	-1.06997978130182	4.98485604278714	-5.05726781987615	0.000199654740299255	0.000345989515463158	-0.0318280946129841
ENSG00000105976__ENSMUSG00000009376	-1.62191569831537	3.40484182475269	-4.92970327841508	0.000251319983365631	0.000427879647342091	-0.0320671929311098
ENSG00000141367__ENSMUSG00000047126	1.17037795804976	9.70520215477321	5.17536607626475	0.000161651591717046	0.000284193275715497	-0.0396965055599665
ENSG00000132970__ENSMUSG00000029636	0.716719813789929	5.74390051649763	5.09309326240971	0.00018723074710384	0.000325824115568632	-0.0405162252187559
ENSG00000175066__ENSMUSG00000041440	1.34626283934671	3.93737686651198	4.98492450638074	0.000227429964391077	0.000390181065738253	-0.0407220641921784
ENSG00000138629__ENSMUSG00000055720	-0.823103897628143	5.95125279683965	-5.09813000253312	0.000185549698705985	0.000323018582031407	-0.0431806705260129
ENSG00000149782__ENSMUSG00000024960	-0.723482120902709	7.44344071627871	-5.13185210878628	0.000174692135794584	0.000305401884722034	-0.0434155600786079
ENSG00000144736__ENSMUSG00000035378	-0.603263630573893	5.3201707212617	-5.06928875754606	0.000195392982033729	0.000339272830319737	-0.0449432642364593
ENSG00000171992__ENSMUSG00000043079	-2.5940942622121	0.399112937907801	-4.72271045989427	0.000366722156829987	0.000608665325894792	-0.0452748900353805
ENSG00000126215__ENSMUSG00000021287	-1.05534021616166	4.91771899000729	-5.04053018248754	0.000205750493825553	0.000355676818276957	-0.048648083972652
ENSG00000166889__ENSMUSG00000046139	0.576563172456282	6.43554090635565	5.10850449724396	0.000182136481105714	0.000317508800024187	-0.0496723269564034
ENSG00000084444__ENSMUSG00000030207	-0.966143208868892	4.62014755999757	-5.02787047995218	0.000210489560165425	0.000363314906841204	-0.0499868875146223
ENSG00000181513__ENSMUSG00000056938	1.24686800646265	3.10957904019181	4.95366601756875	0.00024064777685834	0.000410903377211206	-0.0503652224824087
ENSG00000051523__ENSMUSG00000006519	1.36406106210948	6.28791727561115	5.11297697529922	0.000180685265847354	0.000315213333325965	-0.0525038942495621
ENSG00000198356__ENSMUSG00000052456	0.926162358377009	7.41762603903712	5.13126562202967	0.000174875201819756	0.000305683938767437	-0.0574177537110492
ENSG00000101407__ENSMUSG00000027650	-0.619983644461589	6.53937001209999	-5.10434873190128	0.000183495812875024	0.000319640799346935	-0.0574712518039844
ENSG00000164466__ENSMUSG00000021474	-0.652578984279016	6.56794726246437	-5.1056233108073	0.000183077784168121	0.00031899161105736	-0.0578147247774332
ENSG00000243244__ENSMUSG00000033855	1.23074884974662	2.59251044075992	4.87771554473594	0.000276199301160841	0.000467184293462872	-0.0611268575118391
ENSG00000180667__ENSMUSG00000046404	-1.9539074141931	3.52750479241229	-4.9017131087839	0.000264411458591772	0.000448494033684151	-0.0614718523182747
ENSG00000130348__ENSMUSG00000019863	-0.702471398286189	5.33063457519908	-5.05277098293326	0.000201273764157469	0.000348537581753726	-0.0631852011395324
ENSG00000014123__ENSMUSG00000040359	1.72024991095949	5.1452756397791	5.05311264551174	0.000201150274914595	0.000348366621629758	-0.0632632767490175
ENSG00000095209__ENSMUSG00000028420	0.860550971703635	3.95444763789052	4.98753455440795	0.000226361002090579	0.000388489273808742	-0.0681100794739189
ENSG00000221963__ENSMUSG00000033576	-1.8200628290484	-0.894944741929158	-4.64204988719985	0.000425514270687031	0.000699887146033574	-0.0693805451178191
ENSG00000124635__ENSMUSG00000068854	-1.7071791828593	1.3625426841079	-4.77449361756408	0.000333474278292758	0.000557494491624779	-0.0732778502394531
ENSG00000188322__ENSMUSG00000042978	-1.02648381018373	6.67579033585435	-5.09708508717887	0.000185897149964672	0.000323583408278025	-0.0794609525087022
ENSG00000186001__ENSMUSG00000022801	-0.689270554577674	5.60527099659587	-5.05922792638078	0.000198953278951317	0.000344943890594913	-0.0802869902811754
ENSG00000025293__ENSMUSG00000038116	0.843132144209124	6.68809408514653	5.09252221533824	0.000187422336701152	0.000326117184008882	-0.084264009408189
ENSG00000171224__ENSMUSG00000020083	-1.10898263261356	4.02638519094344	-4.98067323911214	0.000229182352878914	0.000392708567637097	-0.084785450020691
ENSG00000157350__ENSMUSG00000031749	-0.975768242951263	5.29616681855084	-5.04516630268504	0.000204042892625633	0.000352898378836662	-0.0859449580905949
ENSG00000105397__ENSMUSG00000032175	0.910172673055095	5.15475318659321	5.05730349641082	0.000199641949797349	0.000345989515463158	-0.0865309283066695
ENSG00000155906__ENSMUSG00000019763	0.883738036661466	5.01881059971523	5.03591297171345	0.000207465916830842	0.000358379254038262	-0.0878979584143647
ENSG00000143514__ENSMUSG00000026510	-0.711692429857031	5.68513751007408	-5.05435913532457	0.00020070041659445	0.000347630320198316	-0.0912429381330684
ENSG00000129055__ENSMUSG00000035048	-0.653699196927888	4.96351714531803	-5.02591661147444	0.000211231033824845	0.000364434410577376	-0.0933315423325798
ENSG00000179627__ENSMUSG00000037638	-1.44620713609133	0.958138720265668	-4.74674908616092	0.000350880090972947	0.000584440104168532	-0.098141506827492
ENSG00000145824__ENSMUSG00000021508	1.16813178734349	1.42720108053214	4.81779028275097	0.000308079879990302	0.000517377074334913	-0.101028744047428
ENSG00000160953__ENSMUSG00000020156	0.732804816307896	6.40639326923765	5.07793000426232	0.000192388003566918	0.000334137584466592	-0.102397168873704
ENSG00000151576__ENSMUSG00000022704	-0.849468208292521	6.03673971570313	-5.05702635899479	0.000199741329593125	0.000346096936164069	-0.102433266160082
ENSG00000077044__ENSMUSG00000070738	0.872356750787775	5.6963604595264	5.0622420481485	0.00019787961972815	0.000343293931475596	-0.103541129518849
ENSG00000213015__ENSMUSG00000055633	-1.10556446982372	2.38009475140232	-4.83238302210879	0.000299980173089736	0.000504557756459398	-0.105625041517104
ENSG00000186532__ENSMUSG00000018809	-0.826142299033091	4.71663670608395	-5.00261575833998	0.000220285889039032	0.000378524720532686	-0.110444936811918
ENSG00000089053__ENSMUSG00000029472	0.746129878278611	7.97135731841705	5.10962924686006	0.000181770387079958	0.00031694900848239	-0.111829861692893
ENSG00000163803__ENSMUSG00000029134	-1.83968877867965	-1.2244926828337	-4.61732411912324	0.000445428561610802	0.000730933046161293	-0.112774199290389
ENSG00000131653__ENSMUSG00000052752	-0.872889065395284	7.43638160552081	-5.09512166121897	0.000186551854825755	0.000324682852120341	-0.114077303453322
ENSG00000128059__ENSMUSG00000029246	1.32567489773246	7.37691913585767	5.0903890213434	0.000188139843325564	0.000327244227980222	-0.115302529992449
ENSG00000110851__ENSMUSG00000035529	0.600603989521617	5.36488912102486	5.03990220166879	0.000205982936316152	0.000356034887344345	-0.116060796923414
ENSG00000162374__ENSMUSG00000028546	3.06958456108828	-1.77658621916505	4.57098165277009	0.000485392821321386	0.000791068838084946	-0.116671927807101
ENSG00000151806__ENSMUSG00000029208	-1.09961796650484	5.61448403866558	-5.02341312736209	0.00021218505525364	0.000365945734621577	-0.117139122294197
ENSG00000184277__ENSMUSG00000078681	0.659947139365281	4.80014316379015	5.0186842283643	0.000213999384883426	0.000368758371697701	-0.118290707011712
ENSG00000171443__ENSMUSG00000051184	1.24906470456709	1.30050474179375	4.78509932507309	0.000327059461528045	0.000547030377455301	-0.118860202579941
ENSG00000033100__ENSMUSG00000038181	-1.07504953278539	4.40039905035067	-4.99151412685618	0.00022474118916391	0.000385803422716033	-0.121993847908426
ENSG00000173264__ENSMUSG00000024958	-0.810248434669654	4.06180137725006	-4.95609398004313	0.000239593051310914	0.000409201778055353	-0.125995840914745
ENSG00000164236__ENSMUSG00000022237	1.47512013858556	2.24100534224233	4.83656024236454	0.000297702531831458	0.000500966413613032	-0.12694298429331
ENSG00000136824__ENSMUSG00000028312	1.74798806514163	6.87920839203719	5.06745509209531	0.000196036897045548	0.000340306893834744	-0.127115603839017
ENSG00000246705__ENSMUSG00000060032	0.842134163612696	4.78436616716044	5.02057245550024	0.000213273003354397	0.0003676417854662	-0.128051301756863
ENSG00000142751__ENSMUSG00000028848	-0.858147683524523	4.92971616269306	-5.00427078362805	0.000219629606396312	0.000377627634170536	-0.128682089930578
ENSG00000103152__ENSMUSG00000020287	-1.11133140959482	3.57111537813939	-4.91909789723401	0.000256199198987629	0.000435817452401205	-0.131224543432341
ENSG00000169062__ENSMUSG00000038398	-0.850316725117119	5.53174385933719	-5.02301204748757	0.000212338313950622	0.000366165163110731	-0.13295812506686
ENSG00000148123__ENSMUSG00000063446	-1.65043793252664	-1.17306044658561	-4.5657740185352	0.000490109879286518	0.000798016872893835	-0.133418804135981
ENSG00000164574__ENSMUSG00000020520	-1.15291707003397	4.4283572794374	-4.97260581469585	0.000232546490434556	0.000398133628749341	-0.134264441199233
ENSG00000138495__ENSMUSG00000046516	0.819094536091141	5.79016036550297	5.05062345564192	0.000202051767324056	0.00034979314569251	-0.134729450133753
ENSG00000163655__ENSMUSG00000027823	-0.595405593747561	7.50132296394027	-5.08185444561501	0.000191039212436829	0.000331999955597444	-0.136321722942969
ENSG00000213799__ENSMUSG00000055560	1.51186667275585	4.75077531763915	4.99274324965049	0.000224243337456621	0.000384995761696332	-0.139097074220767
ENSG00000235169__ENSMUSG00000078350	1.78490780613082	0.218524415093241	4.68860164024638	0.000390483532839417	0.000646197193269605	-0.140107977049649
ENSG00000173230__ENSMUSG00000034243	1.93367547518977	6.66605966283065	5.05647924517891	0.000199937672493106	0.000346394479880913	-0.141001708510005
ENSG00000198959__ENSMUSG00000037820	1.77511142785083	2.2864067026399	4.85640714914574	0.000287123669856106	0.000484323235915552	-0.144150237351906
ENSG00000198246__ENSMUSG00000020100	0.805494404088627	4.83441368429199	5.00624722888711	0.00021884853205334	0.000376376668572909	-0.147092762486022
ENSG00000015133__ENSMUSG00000021182	0.639449881504172	7.01569346545907	5.06966887934267	0.000195259773181284	0.000339083383423565	-0.149310837595569
ENSG00000168899__ENSMUSG00000073002	-2.70662452723962	-1.24405055415017	-4.57946734040337	0.000477806840448663	0.000779699180075605	-0.153654843027653
ENSG00000178685__ENSMUSG00000063268	1.33260535177171	1.71050011407213	4.80145982262087	0.000317413804747068	0.000532162722581545	-0.163352994884428
ENSG00000153066__ENSMUSG00000022498	0.724088103989302	4.59788688898866	4.98731124230659	0.000226452256270977	0.000388598480265931	-0.16456192383615
ENSG00000171552__ENSMUSG00000007659	-0.946271333970563	6.1534344192157	-5.03959859129021	0.000206095413457045	0.000356141785593134	-0.165521373468036
