baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000179562__ENSMUSG00000029708	1388.27755877894	-0.0299210107892129	0.0914599402260814	-0.327148811985341	0.743555334548198	0.769699086441713
ENSG00000004059__ENSMUSG00000020440	3968.87147607637	-0.000163343860399438	0.0608518847117441	-0.00268428597032284	0.997858252239522	0.998132103233605
ENSG00000106328__ENSMUSG00000029707	2.03779150579894	2.51086771798298	2.52179138082883	0.995668292417489	0.319411340956798	0.364949986056219
ENSG00000106331__ENSMUSG00000029706	0.367821316588337	2.38983296879053	4.46140697147827	0.53566800430194	0.592188020291278	0.632667046651909
ENSG00000197157__ENSMUSG00000001424	14285.4349798591	0.0124379728447843	0.0431853508601162	0.288013703653184	0.77333624893246	0.797582331666392
ENSG00000128594__ENSMUSG00000049939	692.383452277629	6.21518645858539	0.225405734446545	27.5733289299226	2.32454677149205e-167	3.41083255746144e-166
ENSG00000174697__ENSMUSG00000059201	1.97080320756405	4.78845779271763	2.69269942794285	1.77831128978843	0.0753527431497563	0.0936015534838225
ENSG00000106344__ENSMUSG00000029701	6574.54810371215	-1.30536492054083	0.0784821171539892	-16.6326415223939	4.04366977320744e-62	2.14158203856241e-61
ENSG00000224940__ENSMUSG00000079654	55.9037836249414	1.42046523386033	0.404284493837326	3.51352885285748	0.000442196385884817	0.00065140950095909
ENSG00000106348__ENSMUSG00000003500	2184.80086805185	-0.102561223279112	0.0880713847469271	-1.16452379593918	0.2442118056774	0.284155170743307
ENSG00000135245__ENSMUSG00000043421	714.201417520459	1.37224537196673	0.114577650014178	11.9765536454704	4.71520830786836e-33	1.58396232631508e-32
ENSG00000165055__ENSMUSG00000020691	2366.67582945512	-0.49084158954035	0.0769513457652627	-6.37859656201003	1.78718145768242e-10	3.449803504375e-10
ENSG00000135248__ENSMUSG00000039742	84.0637130734434	7.33537978583403	0.806027718531491	9.10065450255039	8.97890850311003e-20	2.23113755877662e-19
ENSG00000128595__ENSMUSG00000029767	17297.3251911266	-0.246158873822638	0.049841823437759	-4.93880152940299	7.86041627641183e-07	1.31928740303306e-06
ENSG00000128617__ENSMUSG00000058831	36.8205219270542	6.11256072467846	0.880697377791831	6.94059148899075	3.90461606844707e-12	7.93816635780671e-12
ENSG00000128596__ENSMUSG00000029769	1218.97158867881	0.530037117522336	0.105710994078335	5.01402074726081	5.33042351823532e-07	9.02216385217056e-07
ENSG00000128591__ENSMUSG00000068699	1874.74145308688	3.89188039161729	0.106386202688932	36.582567036413	5.41524301002723e-293	1.85851955959955e-291
ENSG00000135253__ENSMUSG00000059022	289.710684970157	2.64087858887907	0.177611822743605	14.8688220642348	5.25294461193367e-50	2.35729284924598e-49
ENSG00000128524__ENSMUSG00000004285	2515.05558139099	-1.23874367405884	0.0705197642330912	-17.5659077640189	4.49446801539811e-69	2.60188008616948e-68
ENSG00000272899__ENSMUSG00000090685	26.8650656391439	6.06980538260695	1.01908871809208	5.95611086144763	2.58311138931188e-09	4.79033499123025e-09
ENSG00000128604__ENSMUSG00000029771	9.61574131633627	0.656866619730187	0.849789416339284	0.772975759759202	0.439536726589093	0.487767464703424
ENSG00000064419__ENSMUSG00000012535	12769.6573646846	-0.619209853175817	0.0627099344351082	-9.87419072836969	5.38659944906198e-23	1.454086629532e-22
ENSG00000230626__ENSMUSG00000035027	3292.69903684366	-11.0508323503411	0.649683705812087	-17.0095574992571	6.9762685904183e-65	3.81559180047368e-64
ENSG00000158457__ENSMUSG00000001763	643.605148874933	4.34816642966986	0.157265890752808	27.6485028562509	2.90889620194007e-168	4.30989629139479e-167
ENSG00000128602__ENSMUSG00000001761	2739.12553144025	3.63093685282307	0.0906698315952361	40.04569975416	0	0
ENSG00000158467__ENSMUSG00000029772	2063.46201737118	0.230087908634029	0.0961804518111966	2.39225231636149	0.0167453261328592	0.0220321148974967
ENSG00000128578__ENSMUSG00000039629	437.799297758385	2.48161681048601	0.161698175179625	15.3472159331995	3.69715857110808e-53	1.74010893078186e-52
ENSG00000106459__ENSMUSG00000058440	3389.3242121224	-1.79416349590835	0.0786093268847131	-22.8237992489064	2.66145752307182e-115	2.55544793996106e-114
ENSG00000186591__ENSMUSG00000039159	2976.50193900928	2.73376395398101	0.0877893093329655	31.1400553752216	6.91564008935734e-213	1.41289938327857e-211
ENSG00000091732__ENSMUSG00000039130	4157.90261423516	-1.76765521002759	0.0656074950605933	-26.942885235826	6.91158504267171e-160	9.69643770728632e-159
ENSG00000128607__ENSMUSG00000029775	3062.26711328041	-1.06704646570603	0.0643296169512281	-16.5871726939556	8.62878421031406e-62	4.55535815320867e-61
ENSG00000146842__ENSMUSG00000029782	4358.85112345037	-1.51614979754747	0.0729900056250155	-20.7720191903623	7.75296815764514e-96	6.04837721339576e-95
ENSG00000165120__ENSMUSG00000029784	11.2440794506676	-6.60383510329191	1.70859723167291	-3.86506250910053	0.000111060752631523	0.0001683836236237
ENSG00000158516__ENSMUSG00000071553	34.6106068609368	-1.8300196357817	0.666532852221301	-2.74558055118055	0.00604039368964423	0.0082204566201237
ENSG00000128510__ENSMUSG00000039070	5.87934797876538	3.33136155307654	1.47824615537954	2.25359054102949	0.02422193894923	0.0314379756007954
ENSG00000158525__ENSMUSG00000029788	1.07735693292911	3.91826636789826	3.3676679390631	1.16349546297262	0.244628537850732	0.284155170743307
ENSG00000091704__ENSMUSG00000054446	1.65519592464752	4.54736350539907	3.84817720206091	1.18169285524682	0.237327594308474	0.276856873555091
ENSG00000106477__ENSMUSG00000029790	900.612769724447	0.632118252835945	0.128954683477506	4.90186347474697	9.49318048845831e-07	1.58733573008225e-06
ENSG00000106484__ENSMUSG00000051855	5379.5084404261	2.58563451178879	0.0710903706778098	36.3710934003595	1.21963802681304e-289	4.10844425150477e-288
ENSG00000158623__ENSMUSG00000025607	4265.01691578881	-1.26582215062309	0.0741302023479387	-17.0756602643792	2.25262948629657e-65	1.24173985959675e-64
ENSG00000213265__ENSMUSG00000039032	2.18082088269412	4.9433592046245	2.57711357581002	1.91817669621749	0.055088610068444	0.0692846673490217
ENSG00000266265__ENSMUSG00000073209	3.00422838261274	-4.71300783932311	2.72795455501461	-1.72767095062472	0.0840472344860275	0.103807306084267
ENSG00000128585__ENSMUSG00000025609	3868.7246430753	-0.530185376765734	0.0725214449740066	-7.31073928485243	2.65676577109333e-13	5.57028295126608e-13
ENSG00000128567__ENSMUSG00000025608	24553.6584364151	3.45387796103622	0.0588481698278445	58.6913402938487	0	0
ENSG00000221866__ENSMUSG00000029765	148.800214234814	3.36632254378626	0.265717508775979	12.6688021398859	8.80486508043463e-37	3.19132580003661e-36
ENSG00000106554__ENSMUSG00000053768	5490.03368806317	0.167496781168307	0.0554762107161526	3.01925418131592	0.00253397835782313	0.00354135134915404
ENSG00000131558__ENSMUSG00000029763	7932.6662740621	-0.981289152107496	0.0631087010098913	-15.5491895159384	1.61132002315606e-54	7.71131725367542e-54
ENSG00000155530__ENSMUSG00000056215	128.634042759918	-0.181516025668402	0.276201124056921	-0.65718786007183	0.511060130531345	0.558903013610371
ENSG00000205060__ENSMUSG00000018999	2837.69396566131	1.48585503429326	0.0682169968767348	21.7813023487114	3.49009402346372e-105	3.01867458393938e-104
ENSG00000085662__ENSMUSG00000001642	5727.3116917288	0.377194834484536	0.0839345286730031	4.493917347818	6.99247774507542e-06	1.12601320514495e-05
ENSG00000198074__ENSMUSG00000029762	311.293459092199	-4.21784296447405	0.760612219587887	-5.54532632510079	2.93406441432059e-08	5.23040104534661e-08
ENSG00000198074__ENSMUSG00000061758	320.793638632185	-4.26299719634054	0.767140780420358	-5.55699462881456	2.74459203002836e-08	4.89886828160987e-08
ENSG00000198074__ENSMUSG00000052131	11.4016376652086	4.41985836505438	1.32590163463623	3.33347380348242	0.000857687479498315	0.00124407009124302
ENSG00000172331__ENSMUSG00000038871	852.49912376291	0.338694625271423	0.100111592062493	3.38317090252643	0.000716540276184308	0.00104399024569738
ENSG00000122786__ENSMUSG00000029761	7175.97595334225	3.30451140431689	0.0722846159803855	45.7152792402407	0	0
ENSG00000146856__ENSMUSG00000038836	63.0301396907434	2.03476960685846	0.466350194873203	4.3631794930668	1.28185686013234e-05	2.036488485664e-05
ENSG00000122783__ENSMUSG00000046806	402.105343369073	3.49391910114278	0.203907246022944	17.134845226391	8.15696987412468e-66	4.52244049242617e-65
ENSG00000146859__ENSMUSG00000057137	225.946011694698	4.64677208206731	0.326166114738873	14.2466426525867	4.70356419931354e-46	1.99668655877685e-45
ENSG00000105875__ENSMUSG00000058486	1133.62661031159	-1.44223797237012	0.0954570600244683	-15.1087616987202	1.41779070478773e-51	6.54453338501812e-51
ENSG00000146857__ENSMUSG00000029848	9.183374106921	-6.31486348881733	1.70442044018642	-3.70499164403745	0.000211397701488998	0.000316350115941492
ENSG00000080802__ENSMUSG00000038784	2447.22576781085	-0.726333536286654	0.0775908867164535	-9.36106760760386	7.8935013031219e-21	2.02151725334589e-20
ENSG00000155561__ENSMUSG00000038759	16572.1201550883	-0.131566836041994	0.0563367593057688	-2.33536393756539	0.0195244166592516	0.0255355941723986
ENSG00000164707__ENSMUSG00000029843	87.3902755477545	2.86382700897536	0.365359559767999	7.83837984366379	4.56396654060345e-15	1.00512055874269e-14
ENSG00000189320__ENSMUSG00000047420	0.473023744227182	2.71959727092454	4.43450255011534	0.613281250870811	0.539690388389938	0.584218451916735
ENSG00000105887__ENSMUSG00000029840	7914.21890444835	-0.567995216678524	0.0528746528052486	-10.742296857638	6.44213994881915e-27	1.89374956140475e-26
ENSG00000181072__ENSMUSG00000045613	2.39122573797181	5.06805402404185	2.49496851101543	2.0313098147997	0.0422235763741551	0.053682325648291
ENSG00000105894__ENSMUSG00000029838	3126.36967918262	10.2167337477886	1.38462567359666	7.37869732059059	1.59845758115677e-13	3.37742503872474e-13
ENSG00000157680__ENSMUSG00000038665	96.8901515041702	4.80832373642237	0.424213169067346	11.3346875746307	8.83467968781193e-30	2.77448220973091e-29
ENSG00000182158__ENSMUSG00000038648	2420.61907689303	1.49246409991368	0.0789035767999937	18.9150373207644	8.57597487616306e-80	5.63608244295693e-79
ENSG00000122787__ENSMUSG00000038641	7.37912291461941	3.37843065944203	1.26363014884927	2.67359136889747	0.00750438304354223	0.0101431340640446
ENSG00000122779__ENSMUSG00000029833	14356.7735715516	0.570022195444929	0.0733142950476308	7.7750484414342	7.54185397002408e-15	1.6513606482004e-14
ENSG00000157703__ENSMUSG00000029830	20.8486410693464	2.54695490879743	0.704520234984261	3.61516218033728	0.00030015965452907	0.000445811698788735
ENSG00000105929__ENSMUSG00000038600	391.30428213557	-4.19828284362252	0.22840450485084	-18.3809108597233	1.86805483886686e-75	1.16507294262524e-74
ENSG00000214128__ENSMUSG00000029829	7.21414666162914	1.91483568454837	1.09689507881929	1.74568718697282	0.0808653227558666	0.100046818866457
ENSG00000122778__ENSMUSG00000063455	1596.37984265988	2.24428720803613	0.0886595721771733	25.3135352779647	2.26659524531926e-141	2.76667325858662e-140
ENSG00000146858__ENSMUSG00000047749	1182.35147129537	-2.60419756196849	0.119826376465948	-21.7330911504992	9.98491856966888e-105	8.60355347582249e-104
ENSG00000105939__ENSMUSG00000029826	6086.06527645657	-0.510500487212099	0.0965623261201448	-5.28674595697833	1.24511366324635e-07	2.16661428425489e-07
ENSG00000105948__ENSMUSG00000056832	875.944687742347	-0.503884941551597	0.112882201201683	-4.4638121527354	8.05141582504086e-06	1.29242492729274e-05
ENSG00000157741__ENSMUSG00000038538	4484.83226576801	-0.330641587758334	0.0682736188877193	-4.84288943731102	1.27964500613885e-06	2.12814843875474e-06
ENSG00000164898__ENSMUSG00000019689	486.838870877691	-2.559382587234	0.155679553017821	-16.440068959737	9.88064434567763e-61	5.14912389349812e-60
ENSG00000146963__ENSMUSG00000029823	6478.75749600034	-2.42304079743538	0.0715622277626503	-33.859214185895	2.65592451427929e-251	6.97428938735241e-250
ENSG00000269955__ENSMUSG00000029823	5763.31865169973	-15.6117337157754	1.44393276779684	-10.8119533429495	3.02166354430546e-27	8.95686344037454e-27
ENSG00000188883__ENSMUSG00000071537	176.634512131705	3.56073731140296	0.309392901006522	11.5087880162056	1.19140977020711e-30	3.80449476997624e-30
ENSG00000236279__ENSMUSG00000079598	10.5170578220718	-1.02554204473783	0.909214236830785	-1.12794323185317	0.259343894438388	0.30008146871398
ENSG00000064393__ENSMUSG00000061436	2752.8084021833	1.72701923097469	0.104379380911116	16.5455975682145	1.72247069790117e-61	9.05402538175681e-61
ENSG00000059377__ENSMUSG00000029925	19.6921986140754	1.78518902277757	0.709179029437703	2.51726143706339	0.011827103335987	0.0157441293787456
ENSG00000059378__ENSMUSG00000038507	372.574421835776	0.0317469082761189	0.161737635368995	0.196286462354233	0.844385956764324	0.865033991571929
ENSG00000006459__ENSMUSG00000042599	1384.23335458701	0.0835685680101728	0.100739196683863	0.829553647051859	0.406791193431343	0.454333683219513
ENSG00000146955__ENSMUSG00000029923	65.9273576562659	-0.00813655556738525	0.331532810294579	-0.0245422332714389	0.980420096570026	0.98295515430996
ENSG00000133606__ENSMUSG00000029922	12663.9885693191	-2.02076327540225	0.0520304423984317	-38.8380952044943	0	0
ENSG00000146966__ENSMUSG00000038456	1417.31650534152	-0.202798196499141	0.150730496236658	-1.34543573837063	0.178484560577798	0.212206591334146
ENSG00000133597__ENSMUSG00000046947	196.199272320435	0.198848079014645	0.226902582957345	0.876358816294417	0.380834999756351	0.428574597725067
ENSG00000090266__ENSMUSG00000002416	1065.92063930531	1.66472315592332	0.127405931532079	13.0662924080907	5.13058111679327e-39	1.93781782948063e-38
ENSG00000157764__ENSMUSG00000002413	2418.25085761431	-0.641864858026087	0.0788897068881241	-8.1362307371269	4.07774317599971e-16	9.23140268812655e-16
ENSG00000090263__ENSMUSG00000029918	1343.20192942633	-0.39506872614801	0.0897462676966152	-4.40206301930604	1.07226399662287e-05	1.70931937320287e-05
ENSG00000261115__ENSMUSG00000057716	646.618041815188	6.30905429672008	0.229887231394853	27.4441266634931	8.16465455874586e-166	1.18559892174171e-164
ENSG00000006530__ENSMUSG00000029916	2101.00912938823	-0.427551856475933	0.0969691559009165	-4.40915312197631	1.03775633908732e-05	1.65532354691706e-05
ENSG00000257093__ENSMUSG00000037172	1769.56748037598	2.4907761689844	0.0868578644798906	28.6764610654348	7.50156659678161e-181	1.22718626265483e-179
ENSG00000214102__ENSMUSG00000037159	0.740795118653859	0.907907010423894	3.33045924166419	0.272607152510962	0.785155213217238	0.808856337234084
ENSG00000106028__ENSMUSG00000029911	4092.92583223883	0.650010360314229	0.0690001753247426	9.42041606785807	4.49304050033012e-21	1.15782197508507e-20
ENSG00000127362__ENSMUSG00000052850	2.9481101983315	3.4880145724138	2.0779747134265	1.6785644935314	0.0932369513414739	0.11459838141546
ENSG00000127364__ENSMUSG00000037140	6.55276761903673	3.67762789881273	1.57103541651622	2.34089433003865	0.019237611103427	0.0251767486354653
ENSG00000165076__ENSMUSG00000029909	2.02340442138347	4.82468958193895	2.73481316399292	1.76417520782105	0.0777024854271569	0.0962906360957777
ENSG00000257335__ENSMUSG00000068587	5.95169339476601	2.61935510455043	1.20994861830763	2.16484821331847	0.0303993111861476	0.0391655741998129
ENSG00000258083__ENSMUSG00000045514	0	NA	NA	NA	NA	NA
ENSG00000258227__ENSMUSG00000029915	0	NA	NA	NA	NA	NA
ENSG00000257138__ENSMUSG00000058250	0	NA	NA	NA	NA	NA
ENSG00000258223__ENSMUSG00000051936	0	NA	NA	NA	NA	NA
ENSG00000226660__ENSMUSG00000076463	0	NA	NA	NA	NA	NA
ENSG00000237702__ENSMUSG00000107486	0	NA	NA	NA	NA	NA
ENSG00000211710__ENSMUSG00000076465	0	NA	NA	NA	NA	NA
ENSG00000211745__ENSMUSG00000076465	0	NA	NA	NA	NA	NA
ENSG00000211720__ENSMUSG00000076471	0	NA	NA	NA	NA	NA
ENSG00000211746__ENSMUSG00000076475	0	NA	NA	NA	NA	NA
ENSG00000211747__ENSMUSG00000076476	0.840845060815518	3.56292669149181	3.69711743234534	0.963703954957037	0.335194370935313	0.38040741162817
ENSG00000211749__ENSMUSG00000076479	0	NA	NA	NA	NA	NA
ENSG00000211749__ENSMUSG00000076478	0	NA	NA	NA	NA	NA
ENSG00000211753__ENSMUSG00000076480	0	NA	NA	NA	NA	NA
ENSG00000232869__ENSMUSG00000076481	0	NA	NA	NA	NA	NA
ENSG00000237254__ENSMUSG00000076499	0.367821316588337	2.38983296879053	4.46140697147827	0.53566800430194	0.592188020291278	0.632667046651909
ENSG00000106123__ENSMUSG00000029869	521.052032280336	1.12957686219149	0.129557375121397	8.71873840553706	2.81318683914307e-18	6.72802059797155e-18
ENSG00000165125__ENSMUSG00000029868	16.3215434158405	4.98423889551338	1.0581870179477	4.7101682509582	2.47512378039332e-06	4.06696021764385e-06
ENSG00000127412__ENSMUSG00000036899	2.38544343436821	-0.545921987010375	1.91860644983513	-0.284540890111824	0.775995902628671	0.800053707258707
ENSG00000165131__ENSMUSG00000029867	1.57648769399219	4.47582025322832	2.92408561086069	1.53067346475908	0.125850115040404	0.152310565579514
ENSG00000197993__ENSMUSG00000029866	142.886412963047	10.9748587880511	1.21643528595006	9.02214767592795	1.84437372647186e-19	4.54644485205237e-19
ENSG00000179468__ENSMUSG00000045479	6.77620251024501	-5.88251604485047	1.80071867485602	-3.26676017025303	0.00108785796981137	0.00156807115730779
ENSG00000159763__ENSMUSG00000058499	0	NA	NA	NA	NA	NA
ENSG00000236398__ENSMUSG00000047102	0	NA	NA	NA	NA	NA
ENSG00000221937__ENSMUSG00000051917	0	NA	NA	NA	NA	NA
ENSG00000197448__ENSMUSG00000029864	508.750659272294	5.26049019778149	0.199169906217356	26.412073478815	9.95674906367379e-154	1.32737231116599e-152
ENSG00000178826__ENSMUSG00000071506	32.3282826380889	0.340398319414394	0.642288743921283	0.529977089955218	0.596127815232229	0.636428430274876
ENSG00000106144__ENSMUSG00000029863	2655.20856972148	0.222295658807813	0.0849916421760039	2.61550021998015	0.00890968638468461	0.0119759643512681
ENSG00000188037__ENSMUSG00000029862	59.8466832053624	-1.47681503175145	0.37970277100923	-3.88939756174586	0.00010049337595132	0.000152615940278071
ENSG00000159784__ENSMUSG00000029861	918.750399088843	9.22375644248783	1.13268101678308	8.14329569032964	3.84661333145469e-16	8.71357133032072e-16
ENSG00000159840__ENSMUSG00000029860	4277.99146685885	5.43816887565823	0.115377884397196	47.1335464683767	0	0
ENSG00000146904__ENSMUSG00000029859	2633.30206770188	7.30003461209921	0.16641353014935	43.8668334572778	0	0
ENSG00000185899__ENSMUSG00000056203	1.20866637740386	4.09056924202299	3.21082524669927	1.27399311009782	0.202665857962979	0.238590606945564
ENSG00000221855__ENSMUSG00000048284	0	NA	NA	NA	NA	NA
ENSG00000271079__ENSMUSG00000021000	3245.10782260252	-14.7829180865585	1.44487603002957	-10.231270904436	1.43622043523011e-24	4.02238838353059e-24
ENSG00000170379__ENSMUSG00000029851	62.5360786632786	-3.76548307657634	0.54689081423626	-6.8852556644874	5.76838421276242e-12	1.16596089056546e-11
ENSG00000283528__ENSMUSG00000029851	59.5931209504243	-9.0129296622028	1.50117936900119	-6.00389923304071	1.92634281147189e-09	3.59027115936425e-09
ENSG00000271321__ENSMUSG00000021000	3246.05387009097	-11.3501825180563	0.725415119996561	-15.6464653205879	3.5119145400687e-55	1.69674259221135e-54
ENSG00000198420__ENSMUSG00000036667	1860.25076138706	4.49327868297664	0.123741266307623	36.311885412634	1.05053781255918e-288	3.51930167207325e-287
ENSG00000221813__ENSMUSG00000049168	0	NA	NA	NA	NA	NA
ENSG00000221836__ENSMUSG00000043119	0	NA	NA	NA	NA	NA
ENSG00000221933__ENSMUSG00000045708	0.367216151999583	-1.68221797035732	4.52999316029318	-0.371351106024286	0.710376037736386	0.741587495658355
ENSG00000221858__ENSMUSG00000073111	6.87382652546634	-5.90500891005674	1.79751196026522	-3.28510131814949	0.00101945705083787	0.00147262090159079
ENSG00000221938__ENSMUSG00000073110	0	NA	NA	NA	NA	NA
ENSG00000221938__ENSMUSG00000094200	0.217404807411613	-0.851324007139575	4.56209215174643	-0.186608244380525	0.851967802219298	0.866275803584472
ENSG00000221938__ENSMUSG00000094669	0	NA	NA	NA	NA	NA
ENSG00000225932__ENSMUSG00000021000	3245.10782260252	-14.7829180865585	1.44487603002957	-10.231270904436	1.43622043523011e-24	4.02238838353059e-24
ENSG00000243896__ENSMUSG00000043605	3.9938204487999	5.81558950120269	2.06573141860659	2.81526894000843	0.0048736429446189	0.00667447726931201
ENSG00000244693__ENSMUSG00000021000	3245.94866766334	-11.3514688788715	0.725693238168661	-15.642241489693	3.75282268658709e-55	1.81217383784746e-54
ENSG00000050327__ENSMUSG00000033542	350.156255686003	1.65813646632467	0.169747173295174	9.76827144827519	1.54057989469504e-22	4.10881428375857e-22
ENSG00000106410__ENSMUSG00000029736	3.16550897294335	-4.78607496015329	2.17698158638758	-2.19849124589757	0.0279141177128195	0.0360657129527418
ENSG00000196511__ENSMUSG00000029735	843.566605826943	-2.75931347046867	0.145283057812038	-18.9926720432783	1.96092034447679e-80	1.29430685830297e-79
ENSG00000174469__ENSMUSG00000039419	8184.97002132337	6.57804063292698	0.0846043330847676	77.750635139884	0	0
ENSG00000055130__ENSMUSG00000029686	8039.58760858276	-0.232064767964416	0.0883499417849364	-2.62665445246488	0.00862288493133524	0.0116007275202018
ENSG00000106462__ENSMUSG00000029687	9741.69619625415	-1.3557821182399	0.0762628152818692	-17.7777611963169	1.05093563984039e-70	6.19813951470916e-70
ENSG00000155660__ENSMUSG00000025823	17840.3485678241	-0.232424053467887	0.0577297666927548	-4.02606950942444	5.67169293854516e-05	8.72096963483353e-05
ENSG00000197362__ENSMUSG00000051499	431.871053746633	1.80250304448988	0.139649144244101	12.9073690658582	4.09039198351077e-38	1.51974115203874e-37
ENSG00000197024__ENSMUSG00000062519	2018.18042718182	2.83956437471013	0.0884429238683469	32.1061793359185	3.61484002790626e-226	8.10293292356256e-225
ENSG00000170265__ENSMUSG00000025821	1264.28143774987	1.95699340072594	0.110209624754623	17.7570099261575	1.52125754884346e-70	8.95458577846354e-70
ENSG00000170260__ENSMUSG00000052763	1369.03335866502	-0.578064962462028	0.0836902833444762	-6.90719327693831	4.94336240588825e-12	1.00119844948775e-11
ENSG00000196453__ENSMUSG00000071477	1418.43228187925	-0.467889254793165	0.0897558735606861	-5.21290959835418	1.85901503504385e-07	3.21399203098749e-07
ENSG00000181220__ENSMUSG00000057691	1166.99349364405	0.344569488746998	0.103098874791012	3.3421265697173	0.000831391407232983	0.00120679227442564
ENSG00000133619__ENSMUSG00000042810	1814.54887614688	-1.4347783712841	0.105832550130733	-13.557061315368	7.19618104790535e-42	2.86151436650725e-41
ENSG00000181444__ENSMUSG00000068551	60.0726308051131	0.756219551604746	0.387042277186072	1.9538422445804	0.0507198765995931	0.0639799980031138
ENSG00000197558__ENSMUSG00000029797	37.8961431983905	3.10387851866434	0.938568994492735	3.30703287331783	0.000942898261934359	0.00136484336183414
ENSG00000171130__ENSMUSG00000039347	619.615164100456	-0.363149887857986	0.124080464816391	-2.92672894476466	0.00342547280376412	0.00474684939364287
ENSG00000106526__ENSMUSG00000056367	451.54930679845	-4.05511477255511	0.216909857915395	-18.6949307492369	5.44411165318922e-78	3.49836004117491e-77
ENSG00000127399__ENSMUSG00000073096	931.077787110613	3.56471774582948	0.119410663292205	29.852591448273	8.12453221445442e-196	1.48061475076217e-194
ENSG00000106538__ENSMUSG00000009281	868.092434287722	13.577022832293	1.19099880479365	11.399694758422	4.19587618831022e-30	1.32591724736892e-29
ENSG00000214022__ENSMUSG00000052751	2575.8276058694	3.27876709425058	0.0775522220674936	42.2781837430405	0	0
ENSG00000196456__ENSMUSG00000030469	1490.10817046563	-0.00417460029565298	0.083640829148729	-0.0499110343374258	0.960193284134476	0.964586429086968
ENSG00000196456__ENSMUSG00000092416	4489.22582917507	-2.12443869480324	0.0683579792693435	-31.0781377318447	4.75591271820411e-212	9.64090693843735e-211
ENSG00000196456__ENSMUSG00000101303	595.749806766219	9.86619752057222	0.660338814868752	14.9411140136192	1.77974859444607e-50	8.06217707809723e-50
ENSG00000196456__ENSMUSG00000042063	1510.18631569935	-0.0358884259457123	0.0886798609942727	-0.404696461443823	0.685700643551264	0.72040865491054
ENSG00000171115__ENSMUSG00000064262	5.51890703231264	-1.88802365490656	1.31919448829169	-1.4311943171863	0.15237453179862	0.182749158769204
ENSG00000179144__ENSMUSG00000043931	0	NA	NA	NA	NA	NA
ENSG00000133574__ENSMUSG00000054435	3.9416064151281	5.7886764928273	2.10965769367902	2.74389371800524	0.00607151916546996	0.00826219872099198
ENSG00000133561__ENSMUSG00000047867	4.71404145409672	-2.87197974904439	1.60474420599029	-1.78968070943873	0.0735052552877431	0.0913876226199912
ENSG00000213203__ENSMUSG00000090019	5.06401208954983	-0.861262333157726	1.27697694487059	-0.674454097716701	0.500022659317852	0.54831295164622
ENSG00000106565__ENSMUSG00000029810	12.0914955942572	3.55146967043923	0.98407271590686	3.60895044952691	0.000307438319439194	0.000456510709155046
ENSG00000002933__ENSMUSG00000023367	9.96591842383991	1.23619393156894	1.03359669353225	1.1960118867489	0.231691920446481	0.270819931897676
ENSG00000002726__ENSMUSG00000029813	4.78245147594362	6.06817612471908	1.96781708512429	3.0837094415896	0.00204437153193703	0.00287451792284704
ENSG00000002726__ENSMUSG00000068536	4.78245147594362	6.06817612471908	1.96781708512429	3.0837094415896	0.00204437153193703	0.00287451792284704
ENSG00000002726__ENSMUSG00000039215	4.78245147594362	6.06817612471908	1.96781708512429	3.0837094415896	0.00204437153193703	0.00287451792284704
ENSG00000002726__ENSMUSG00000029811	5.35669748581973	3.6348560106227	1.51523319953132	2.39887563956954	0.0164454988932269	0.0216563893222174
ENSG00000055118__ENSMUSG00000038319	693.044753499569	0.363974122910806	0.167570406650107	2.17206683558867	0.0298506220414444	0.0384722585631741
ENSG00000164867__ENSMUSG00000028978	108.986211808094	3.14376741542713	0.36050050061906	8.72056324479045	2.76821271170933e-18	6.62306793464497e-18
ENSG00000181652__ENSMUSG00000038295	510.680020348777	-2.34171819863667	0.189710677574834	-12.3436288804195	5.27248115937094e-35	1.83439665231722e-34
ENSG00000197150__ENSMUSG00000028973	2216.93608322398	-1.13500004789688	0.101091615324869	-11.2274400230864	2.99016719951902e-29	9.27853006028174e-29
ENSG00000213199__ENSMUSG00000038276	30.6259136975594	2.6175859316876	0.634173474627495	4.12755505616998	3.66640666937853e-05	5.68603481769674e-05
ENSG00000164885__ENSMUSG00000028969	1155.66227350818	-0.831216293375219	0.096434949544013	-8.61945070024484	6.7276058321815e-18	1.59246510826959e-17
ENSG00000164889__ENSMUSG00000028962	2835.87912249896	0.732288167555581	0.109569947710575	6.68329394014032	2.33630291028373e-11	4.63143524823352e-11
ENSG00000164896__ENSMUSG00000028959	2896.98859459949	-0.788415147156009	0.091910257454235	-8.5780974724022	9.64551978266222e-18	2.27370265837843e-17
ENSG00000164897__ENSMUSG00000028958	878.307191848769	2.44253420252818	0.113266441201714	21.5645002757553	3.87075557697645e-103	3.28248718635732e-102
ENSG00000133612__ENSMUSG00000023353	2771.02309328138	-0.0204773782989255	0.0746340590732623	-0.27437042220663	0.783799970810585	0.80759714298932
ENSG00000164900__ENSMUSG00000067724	47.55710126283	-2.4826331394071	0.512445435309638	-4.84467802490426	1.26817164372364e-06	2.10964491421448e-06
ENSG00000146926__ENSMUSG00000038204	5.08016330988874	-2.9945873504678	1.5680640048173	-1.90973540701657	0.0561672896855951	0.0705974679102203
ENSG00000278685__ENSMUSG00000038199	2.91966585387387	1.22479608508625	1.8175943571294	0.673855571944348	0.500403140170392	0.548664149357152
