hESC_rep1	hESC_rep2	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000119041__ENSMUSG00000041303	3141.1940436644	3356.10346529185	5175.32144043344	4956.2947975642	5032.25242987561
ENSG00000197121__ENSMUSG00000073678	4611.55975672627	4990.40050159677	5151.40691161817	5109.49689239283	4918.52016104824
ENSG00000065413__ENSMUSG00000052331	60.6905172370756	102.882664369412	43.4809614823226	62.1089573629599	54.4633400018369
ENSG00000115524__ENSMUSG00000025982	27270.2724118593	25585.8543252483	36941.4248753813	36255.0687113384	36096.379517688
ENSG00000115520__ENSMUSG00000025981	1071.27958456353	1046.56503410264	1105.50344568805	1087.94190314118	1095.67425180166
ENSG00000115541__ENSMUSG00000073676	4709.03240562218	4209.91132362192	15919.4670227154	15562.434416579	15576.5152405254
ENSG00000270757__ENSMUSG00000025979	0	0	2551.24541497528	2469.86620446704	2274.64537654731
ENSG00000115540__ENSMUSG00000025979	2813.83307190078	3155.0683739953	2551.24541497528	2469.86620446704	2274.64537654731
ENSG00000162944__ENSMUSG00000025978	441.385579906004	788.767093498825	35.8717932229161	35.1950758390106	41.6484364719929
ENSG00000247626__ENSMUSG00000046994	1600.02272715927	1477.01664134937	1817.50418996108	1745.26170189917	1813.30884947292
ENSG00000152430__ENSMUSG00000025977	0	8.27791552397568	96.7451392981677	73.4955995461692	86.5005988264468
ENSG00000115896__ENSMUSG00000038349	12.8737460805918	23.6511872113591	3.26107211117419	4.14059715753066	8.00931470615249
ENSG00000119042__ENSMUSG00000038331	859.782327525237	805.322924546777	477.20355226849	453.395388749607	410.076912955007
ENSG00000178074__ENSMUSG00000038323	1955.88985095848	2358.0233649725	1297.90670024733	1218.3707136034	1194.18882268734
ENSG00000162971__ENSMUSG00000048495	891.966692726717	771.028703090306	957.668176648155	986.497272781679	973.932668268142
ENSG00000162972__ENSMUSG00000025971	989.439341622626	949.595166536067	1272.90514739499	1259.7766851787	1389.61610151746
ENSG00000196141__ENSMUSG00000038305	7423.55372204411	6305.40651054833	1138.11416679979	1181.10533918562	1173.36460445134
ENSG00000155729__ENSMUSG00000054770	250.118495280069	398.522504511401	1248.99061857972	1258.74153588932	1297.5089823967
ENSG00000163535__ENSMUSG00000094443	3943.04451382697	4716.046729945	409.80806197089	357.126504837019	374.835928247936
ENSG00000163535__ENSMUSG00000026039	3943.04451382697	4716.046729945	4229.61052819293	4139.56200824128	4017.47225660609
ENSG00000138356__ENSMUSG00000063558	477.248158273367	461.198150621502	89.1359710387613	95.2337346232051	96.9127079444451
ENSG00000082153__ENSMUSG00000051223	23827.4648885925	20196.9313191401	39953.5684820692	38741.4973044356	38470.3403965916
ENSG00000013441__ENSMUSG00000026034	1293.81148109947	1134.07442678467	7690.6950621858	7601.1012319369	7279.66613642199
ENSG00000196290__ENSMUSG00000026036	2708.08444338163	2433.70716404885	3807.8452018144	3869.3880437124	3911.74930248487
ENSG00000115942__ENSMUSG00000026037	4518.68487428772	4129.4972871033	7541.77276910885	7567.97645467666	7490.3111131938
ENSG00000155744__ENSMUSG00000038174	690.584521894602	709.535616340773	1524.00769995541	1385.02974919401	1395.22262181176
ENSG00000119013__ENSMUSG00000026032	1265.30532906388	1300.81529662475	1997.95018011272	1882.93655738707	1922.2355294766
ENSG00000003402__ENSMUSG00000026031	744.838166091382	914.118385719029	286.974345783329	260.857620924431	281.126946185952
ENSG00000064012__ENSMUSG00000026029	310.809012517145	311.013111829372	65.2214422234839	49.6871658903679	69.6810379435266
ENSG00000155749__ENSMUSG00000047528	15.6324059550043	7.09535616340773	2.17404807411613	4.14059715753066	3.20372588246099
ENSG00000115993__ENSMUSG00000026028	1687.380289849	1565.70859339197	2575.15994379055	2625.13859787444	2609.43473126448
ENSG00000082146__ENSMUSG00000026027	2253.82511739503	2149.89291751254	376.11031682209	392.32158067603	333.988423246559
ENSG00000155754__ENSMUSG00000072295	0.919553291470842	0	0	2.07029857876533	1.6018629412305
ENSG00000155755__ENSMUSG00000038079	2297.04412209416	2136.88476454629	818.529099904722	838.470924399958	825.760346204321
ENSG00000082126__ENSMUSG00000079550	15.6324059550043	17.7383904085193	5.43512018529032	2.07029857876533	4.00465735307624
ENSG00000003393__ENSMUSG00000026024	3824.42213922723	3955.66106109981	3386.07987543587	3507.08579242847	3435.1950774688
ENSG00000138395__ENSMUSG00000026023	0	11.8255936056795	5.43512018529032	7.24604502567865	3.20372588246099
ENSG00000155760__ENSMUSG00000041075	17921.1740974752	17473.4971117521	4294.83197041641	4537.05933536422	4385.9007330891
ENSG00000182329__ENSMUSG00000047361	21.1497257038294	26.016305932495	41.3069134082064	21.738135077036	23.2270126478422
ENSG00000116030__ENSMUSG00000026021	8615.29478779032	8299.2015924659	11787.6886578576	11670.2730885002	11278.7169692039
ENSG00000055044__ENSMUSG00000026020	6829.52229575394	5808.73157910979	28887.6637848181	28408.6370978178	28123.9076591838
ENSG00000204217__ENSMUSG00000067336	2513.13914558981	2849.96805896877	1439.21982506488	1421.2599743224	1348.76859651608
ENSG00000138439__ENSMUSG00000041040	2740.26880858311	2471.54906358702	3181.71935646895	2991.5814463159	3076.37777863317
ENSG00000163596__ENSMUSG00000026018	168.278252339164	248.33746571927	54.3512018529032	55.8980616266639	61.6717232373741
ENSG00000138442__ENSMUSG00000026019	3846.49141822253	3803.11090358654	6650.41305872124	6661.18567717745	6449.9011328646
ENSG00000138380__ENSMUSG00000026017	408.281661413054	496.674931438541	447.853903267922	438.90329869825	440.512308838387
ENSG00000144426__ENSMUSG00000073664	530.582249178676	507.317965683652	3864.37045174142	3548.49176400377	3412.76899629157
ENSG00000119004__ENSMUSG00000049439	791.735383956395	858.538095772335	1643.58034403179	1612.76259285819	1661.93280152664
ENSG00000138443__ENSMUSG00000026782	9152.31391000929	10224.4082314705	3548.04645695752	3400.46541562205	3211.73519716715
ENSG00000173166__ENSMUSG00000026014	635.411324406352	540.429627779555	5059.00986846823	4984.24382837753	4918.52016104824
ENSG00000178562__ENSMUSG00000026012	1.83910658294168	0	0	2.07029857876533	4.80558882369149
ENSG00000163599__ENSMUSG00000026011	0	0	0	0	0
ENSG00000163600__ENSMUSG00000026009	0	0	0	0	0
ENSG00000116117__ENSMUSG00000052062	320.004545431853	478.936541030021	18.4794086299871	35.1950758390106	31.2363273539947
ENSG00000118257__ENSMUSG00000025969	4134.31159845291	4445.24063637494	1348.99682998906	1414.01392929672	1409.63938828284
ENSG00000114933__ENSMUSG00000040865	2819.3503916496	2342.65009328512	3880.67581229729	3794.85729487685	3781.9984042452
ENSG00000023228__ENSMUSG00000025968	7108.14694306961	6410.65429363888	8585.31584468459	8130.06251881145	8392.96088057719
ENSG00000114942__ENSMUSG00000025967	24245.8616362117	21303.8068806317	57647.0587332633	58596.6958240845	58792.3746005123
ENSG00000183671__ENSMUSG00000046856	73.5642633176674	57.9454086678298	25.0015528523355	19.6678364982706	28.0326014715337
ENSG00000204186__ENSMUSG00000027520	2878.20180230374	3152.70325527417	6788.46511142761	6352.71118894141	6334.567001096
ENSG00000114948__ENSMUSG00000025964	1865.77362839434	1978.42181023019	3764.36424033208	3646.83094649513	3668.26613541784
ENSG00000232125__ENSMUSG00000069085	0	0	0	0	0
ENSG00000138400__ENSMUSG00000025963	137.013440429155	143.089682628722	5.43512018529032	11.3866421832093	14.4167664710745
ENSG00000118246__ENSMUSG00000025962	4049.71269563759	3565.41647211238	3941.54915837254	3951.16483757363	3732.34065306706
ENSG00000118263__ENSMUSG00000025959	2305.3201017174	2032.81954081631	307.627802487432	343.669564075045	329.983765893482
ENSG00000118260__ENSMUSG00000025958	4696.15865954159	4848.49337832861	4800.29814764841	4729.59710318939	4743.91710045412
ENSG00000144401__ENSMUSG00000025956	2401.87319732184	2197.19529193526	477.20355226849	567.2618105817	530.216633547295
ENSG00000163249__ENSMUSG00000070871	2686.01516438633	2518.85143800974	1844.67979088754	1935.72917114558	1983.90725271397
ENSG00000163251__ENSMUSG00000045005	4661.2156344657	3897.71565243198	9165.7866804736	9222.14501911016	9201.10073442798
ENSG00000178385__ENSMUSG00000051344	697.021394934898	762.75078756633	2092.52127133677	2141.72387973273	2066.40319418734
ENSG00000163254__ENSMUSG00000025952	0	0	0	0	0
ENSG00000182187__ENSMUSG00000073658	11.9541927891209	13.0081529662475	0	0	0
ENSG00000168582__ENSMUSG00000044429	0	0	1.08702403705806	1.03514928938266	0.800931470615249
ENSG00000188674__ENSMUSG00000044816	46.8972178650129	79.2314771580529	139.139076743432	129.393661172833	113.732268827365
ENSG00000188674__ENSMUSG00000100846	46.8972178650129	79.2314771580529	0	0	0
ENSG00000138413__ENSMUSG00000025950	26837.1628115765	24046.1620377888	11714.8580473748	11479.8056192537	10947.9322718398
ENSG00000115020__ENSMUSG00000025949	4773.40113602514	5535.56036681859	5896.01837700294	5810.2929613049	5849.20252990316
ENSG00000144407__ENSMUSG00000025946	25.7474921611836	16.5558310479514	0	0	4.80558882369149
ENSG00000078018__ENSMUSG00000015222	3553.15391824333	4708.95137378159	744.611465384774	660.42524662614	655.161942963273
ENSG00000144406__ENSMUSG00000055567	92.8748824385551	93.4221894848684	100.006211409342	114.901571121476	91.3061876501383
ENSG00000197713__ENSMUSG00000026005	2507.62182584099	2266.96629420877	5211.19323365636	5003.9116648758	4917.71922957763
ENSG00000144445__ENSMUSG00000026004	1058.40583848294	1090.31973044365	393.502701415019	335.388369759983	361.220093247477
ENSG00000115361__ENSMUSG00000026003	9.19553291470842	26.016305932495	1083.76296494689	1106.57459035007	981.941982974295
ENSG00000168530__ENSMUSG00000061816	0	0	0	0	0
ENSG00000115365__ENSMUSG00000026000	3943.04451382697	4889.88295594849	1879.46456007339	1818.75730144534	1885.3926818283
ENSG00000021826__ENSMUSG00000025991	1249.67292310887	1581.08186507935	29.3496490005677	37.2653744177759	29.6344644127642
ENSG00000178568__ENSMUSG00000062209	309.889459225674	469.476066145478	0	2.07029857876533	0
ENSG00000030419__ENSMUSG00000025997	313.567672391557	436.364404049575	93.4840671869935	94.1985853338225	93.7089820619841
ENSG00000144451__ENSMUSG00000053153	525.064929429851	678.789072966006	50.003105704671	44.5114194434546	41.6484364719929
ENSG00000174453__ENSMUSG00000045648	0	0	0	0	0
ENSG00000138376__ENSMUSG00000026196	2213.36477257032	2262.2360567665	4416.57866256692	4663.3475486689	4824.81117898626
ENSG00000144452__ENSMUSG00000050296	9.19553291470842	17.7383904085193	14.1313124817548	13.4569407619746	11.2130405886135
ENSG00000138363__ENSMUSG00000026192	11175.3311512451	9122.2629074212	15510.7459847815	15405.0917245928	15329.8283475759
ENSG00000115414__ENSMUSG00000026193	28238.5620277781	29391.3303475559	140147.835049822	141132.254114432	143582.984737196
ENSG00000118242__ENSMUSG00000039395	1385.76681024656	1134.07442678467	4317.65947519463	4429.40380926842	4172.85296190545
ENSG00000115425__ENSMUSG00000026189	560.007954505743	522.691237371036	985.930801611664	1110.7151875076	1013.9792417989
ENSG00000163449__ENSMUSG00000026188	477.248158273367	732.004244191564	0	0	3.20372588246099
ENSG00000079246__ENSMUSG00000026187	51848.092786292	46193.1337425054	15060.7180334395	14836.7947647217	14528.8968769606
ENSG00000144583__ENSMUSG00000039372	272.187774275369	218.773481705072	0	3.10544786814799	3.20372588246099
ENSG00000138375__ENSMUSG00000039354	1899.79710017876	1747.82273491944	2628.4241216064	2299.0665717189	2578.19840391049
ENSG00000197756__ENSMUSG00000046330	30723.1950213323	29467.0141466323	19678.3961428621	20003.2248680306	21335.212514249
ENSG00000115457__ENSMUSG00000039323	13888.9329143756	16007.1235046478	15659.6682778585	15470.3061298239	15935.332539361
ENSG00000115461__ENSMUSG00000026185	5005.12856547579	12522.1210690541	193.490278596335	139.74515406666	163.390020005511
ENSG00000118245__ENSMUSG00000026182	0	0	0	0	0
ENSG00000079308__ENSMUSG00000055322	765.987891795212	1065.48598387173	1234.85930609796	1247.35489370611	1235.83725915933
ENSG00000188282__ENSMUSG00000061815	9.19553291470842	4.73023744227182	8.69619229646452	8.28119431506131	5.60652029430674
ENSG00000180871__ENSMUSG00000026180	36.7821316588337	22.4686278507911	83.700850853471	90.0579881762918	96.9127079444451
ENSG00000163464__ENSMUSG00000048480	0	0	0	0	1.6018629412305
ENSG00000163466__ENSMUSG00000006304	9802.43808707918	9668.60533200359	9500.59008388748	9527.51405947804	9290.00412766627
ENSG00000179921__ENSMUSG00000064272	11.0346394976501	21.2860684902232	4.34809614823226	0	1.6018629412305
ENSG00000127837__ENSMUSG00000006299	4187.64568935822	3450.70821413729	8430.95843142235	8752.18724173043	8583.58257058362
ENSG00000127838__ENSMUSG00000026179	1097.94663001619	1079.67669619854	3658.92290873744	3827.98207213709	3838.06360718827
ENSG00000135926__ENSMUSG00000006301	1048.29075227676	1095.04996788593	1944.68600229688	2064.08768302903	2124.87119154225
ENSG00000158428__ENSMUSG00000073650	5.51731974882505	9.46047488454363	139.139076743432	166.659035590609	185.816101182738
ENSG00000018280__ENSMUSG00000026177	5.51731974882505	9.46047488454363	308.71482652449	249.470978741222	277.122288832876
ENSG00000144579__ENSMUSG00000026176	1529.21712371601	1448.63521669574	2526.24386212294	2672.75546518604	2675.11111185493
ENSG00000127831__ENSMUSG00000026175	646.445963904002	474.20630358775	36.9588172599742	35.1950758390106	33.6391217658404
ENSG00000135913__ENSMUSG00000033364	2339.34357350182	1890.91241754816	8661.40752727866	8404.37708049785	8456.23446675579
ENSG00000144580__ENSMUSG00000026174	8023.1024680831	6886.0431565872	9826.6972950049	9343.25748596793	9828.23007591972
ENSG00000115556__ENSMUSG00000026173	192.186637917406	167.923429200649	69.5695383717161	59.0035094948119	79.2922155909096
ENSG00000115568__ENSMUSG00000026135	2216.12343244473	1863.7135522551	3002.36039035437	2987.44084915837	3151.665336871
ENSG00000074582__ENSMUSG00000026172	927.82927109408	811.235721349617	954.40710453698	861.244208766377	903.450698854
ENSG00000163481__ENSMUSG00000026171	1286.45505476771	979.159150550266	1456.61220965781	1437.82236295252	1553.80705299358
ENSG00000163482__ENSMUSG00000033276	2068.07535251792	1851.88795864942	686.999191420697	670.776739519967	674.384298258039
ENSG00000135912__ENSMUSG00000033257	5617.55105759537	5392.47068418987	6785.20403931644	6604.2524662614	6641.32375434164
ENSG00000135929__ENSMUSG00000026170	258.394474903307	399.705063871968	21.7404807411613	3.10544786814799	31.2363273539947
ENSG00000115592__ENSMUSG00000006542	0	2.36511872113591	2.17404807411613	7.24604502567865	7.20838323553724
ENSG00000115596__ENSMUSG00000033227	11.9541927891209	13.0081529662475	81.5268027793548	90.0579881762918	102.519228238752
ENSG00000135925__ENSMUSG00000026167	3.67821316588337	0	7.60916825940645	18.632687208888	19.222355294766
ENSG00000171450__ENSMUSG00000090071	25.7474921611836	40.2070182593104	230.44909585631	236.014037979247	281.126946185952
ENSG00000163497__ENSMUSG00000055197	5.51731974882505	0	0	0	1.6018629412305
ENSG00000163499__ENSMUSG00000006546	0.919553291470842	0	0	0	0
ENSG00000181378__ENSMUSG00000047021	16.5519592464752	42.5721369804464	1.08702403705806	4.14059715753066	9.61117764738298
ENSG00000163501__ENSMUSG00000006538	56.0927507797214	41.3895776198784	16.305360555871	8.28119431506131	9.61117764738298
ENSG00000187736__ENSMUSG00000026162	25.7474921611836	10.6430342451116	233.710167967484	245.330381583691	290.738123833335
ENSG00000213901__ENSMUSG00000026205	6.43687304029589	5.91279680283977	0	2.07029857876533	0
ENSG00000115649__ENSMUSG00000033159	1689.21939643194	1310.27577150929	286.974345783329	325.036876866157	268.312042656108
ENSG00000144567__ENSMUSG00000049339	3131.99851074969	2926.83441740569	575.035715603716	612.808379314537	635.939587668507
ENSG00000158552__ENSMUSG00000026197	599.548746038989	564.080814990914	602.211316530168	645.933156574783	580.675316196055
ENSG00000115657__ENSMUSG00000026198	101.150862061793	74.5012397157811	118.485620039329	127.323362594068	124.945309415979
ENSG00000198925__ENSMUSG00000033124	3164.18287595117	3428.2395862865	641.344181864258	649.038604442931	611.91164355005
ENSG00000163516__ENSMUSG00000026199	1194.49972562062	1424.98402948438	1379.43350302668	1499.93132031548	1468.10738563775
ENSG00000163521__ENSMUSG00000026200	156.324059550043	258.980499964382	358.717932229161	395.427028544178	329.182834422867
ENSG00000115661__ENSMUSG00000026201	965.530956044384	1008.72313456446	2133.82818474498	1997.83812850854	2168.12149095548
ENSG00000127824__ENSMUSG00000026202	1086.91199051854	1048.93015282378	10909.3732359147	11064.7107542113	11205.0312739073
ENSG00000135924__ENSMUSG00000026203	1290.13326793359	1304.36297470645	546.773090640206	616.948976472068	571.064138548672
ENSG00000054356__ENSMUSG00000026204	383.453722543341	321.656146074484	145.661220965781	133.534258330364	116.135063239211
ENSG00000182698__ENSMUSG00000033061	1.83910658294168	3.54767808170386	0	3.10544786814799	3.20372588246099
ENSG00000123992__ENSMUSG00000026209	1897.03844030435	1979.60436959076	5884.0611125953	6016.28766989205	5814.7624766667
ENSG00000175084__ENSMUSG00000026208	126.898354222976	162.01063239781	316.323994783897	375.759192045907	354.812641482555
ENSG00000072195__ENSMUSG00000026207	1495.19365193159	1753.73553172228	145.661220965781	115.936720410858	141.764870298899
ENSG00000144591__ENSMUSG00000033021	1479.56124597659	1288.98970301907	1597.92533447535	1807.37065926213	1740.42408564694
ENSG00000072182__ENSMUSG00000033007	18.3910658294168	57.9454086678298	6.52214422234839	0	4.00465735307624
ENSG00000123989__ENSMUSG00000032997	3837.29588530782	3314.71388767198	2326.23143930426	2348.75373760927	2322.70126478422
ENSG00000188760__ENSMUSG00000051703	461.615752318363	353.585248809818	206.534567041032	167.694184879992	201.834730595043
ENSG00000124006__ENSMUSG00000026211	5480.53761716622	5892.69329371012	773.961114385342	701.831218201447	735.255090024798
ENSG00000123999__ENSMUSG00000032968	31.2648119100086	29.5639840141989	14.1313124817548	19.6678364982706	12.814903529844
ENSG00000144589__ENSMUSG00000026213	1403.23832278451	1214.48846330329	2307.75203067427	2212.11403141075	2430.02608184666
ENSG00000114923__ENSMUSG00000006576	429.431387116883	451.737675736958	167.401701706942	140.780303356042	128.949966769055
ENSG00000116106__ENSMUSG00000026235	4147.1853445335	5263.57171388796	4146.99670137652	4144.73775468819	4067.13000778423
ENSG00000135903__ENSMUSG00000004872	501.156543851609	775.758940532578	3.26107211117419	5.17574644691332	4.80558882369149
ENSG00000163082__ENSMUSG00000032908	32.1843652014795	43.7546963410143	65.2214422234839	71.4253009674038	71.2829008847571
ENSG00000116120__ENSMUSG00000026245	4935.24251532401	4278.49976653486	12055.0965709739	11824.5103326182	11874.6099833417
ENSG00000124003__ENSMUSG00000012187	3.67821316588337	4.73023744227182	0	0	0
ENSG00000123983__ENSMUSG00000032883	8989.55297741895	9162.46992568051	6444.96551571726	6274.03984294833	5820.36899696101
ENSG00000152049__ENSMUSG00000047330	8.27597962323758	4.73023744227182	0	0	0
ENSG00000171951__ENSMUSG00000050711	46.8972178650129	48.4849337832861	0	0	0
ENSG00000152056__ENSMUSG00000054702	426.672727242471	339.394536483003	742.437417310658	829.154580795514	813.746374145093
ENSG00000085449__ENSMUSG00000073643	7101.71007002931	7322.40756063677	1516.398531696	1586.88386062362	1560.2145047585
ENSG00000135900__ENSMUSG00000026248	2369.68883212036	2065.93120291222	2180.57021833848	2133.44268541767	2199.35781830947
ENSG00000135919__ENSMUSG00000026249	12275.1168878443	12115.3206490187	988.10484968578	963.723988415261	976.335462679988
ENSG00000124019__ENSMUSG00000043230	139.772100303568	93.4221894848684	25.0015528523355	24.8435829451839	34.4400532364557
ENSG00000036257__ENSMUSG00000004364	6547.2194352724	6462.68690550387	10638.7042506873	10462.2538677906	10526.6423182962
ENSG00000283428__ENSMUSG00000110100	0	0	0	0	0
ENSG00000135905__ENSMUSG00000038608	195.864851083289	204.582769378256	66.3084662605419	82.8119431506132	85.6996673558316
ENSG00000144460__ENSMUSG00000054976	5.51731974882505	9.46047488454363	0	0	0
ENSG00000169047__ENSMUSG00000055980	3591.77515648511	3583.1548625209	55.4382258899613	56.9332109160465	41.6484364719929
ENSG00000144468__ENSMUSG00000026142	1150.36116763002	1417.88867332098	696.782407754219	667.671291651819	701.615968258958
ENSG00000081052__ENSMUSG00000067158	49.6558777394255	74.5012397157811	4.34809614823226	4.14059715753066	3.20372588246099
ENSG00000169031__ENSMUSG00000079465	36.7821316588337	18.9209497690873	0	0	2.40279441184575
ENSG00000168958__ENSMUSG00000026150	3328.78291512445	3477.90707943035	3983.94309581781	4069.17185656325	4027.88436572409
ENSG00000168955__ENSMUSG00000026149	1.83910658294168	0	2.17404807411613	0	1.6018629412305
ENSG00000173744__ENSMUSG00000026159	6788.14239763776	6169.41218408302	9789.73847774493	9435.38577272299	9357.28237119795
ENSG00000135917__ENSMUSG00000038496	197.703957666231	230.599075310751	63.0473941493677	61.0738080735772	68.0791750022961
ENSG00000115009__ENSMUSG00000026166	0	0	0	0	0
ENSG00000153820__ENSMUSG00000026163	7.35642633176674	0	16.305360555871	9.31634360444398	9.61117764738298
ENSG00000153823__ENSMUSG00000045658	162.760932590339	138.359445186451	1540.31306051128	1510.28281320931	1526.57538299266
ENSG00000187957__ENSMUSG00000036766	342.073824427153	516.778440568196	239.145288152774	231.873440821717	235.473852360883
ENSG00000153827__ENSMUSG00000026219	13674.6769974629	11502.7549002445	63923.5355232365	61690.7570500493	61629.2738694315
ENSG00000153832__ENSMUSG00000073633	292.417946687728	380.784114102881	107.615379668748	109.725824674562	97.7136394150603
ENSG00000163053__ENSMUSG00000026220	97.4726488959093	295.639840141989	182.620038225755	174.94022990567	188.218895594583
ENSG00000135899__ENSMUSG00000052760	396.327468623933	283.814246536309	26.0885768893935	27.9490308133319	39.2456420601472
ENSG00000135899__ENSMUSG00000089844	396.327468623933	283.814246536309	15.2183365188129	11.3866421832093	12.0139720592287
ENSG00000135899__ENSMUSG00000070031	396.327468623933	283.814246536309	19.5664326670452	24.8435829451839	17.6204923535355
ENSG00000135899__ENSMUSG00000052477	396.327468623933	283.814246536309	0	0	4.80558882369149
ENSG00000135899__ENSMUSG00000070034	396.327468623933	283.814246536309	0	1.03514928938266	1.6018629412305
ENSG00000079263__ENSMUSG00000026222	78.1620297750216	43.7546963410143	84.787874890529	85.9173910187612	87.3015302970621
ENSG00000135932__ENSMUSG00000036707	4931.56430215813	4439.3278395721	8091.80693186023	8158.01154962478	7893.17964291327
ENSG00000135916__ENSMUSG00000026223	22595.2634780215	19681.3354379325	1315.29908484026	1362.25646482759	1480.92228916759
ENSG00000135898__ENSMUSG00000049608	31.2648119100086	41.3895776198784	0	0	1.6018629412305
ENSG00000173699__ENSMUSG00000026226	0	0	0	0	0
ENSG00000204128__ENSMUSG00000026227	99.311755478851	135.994326465315	4.34809614823226	4.14059715753066	0
ENSG00000173692__ENSMUSG00000026229	14093.0737450821	12418.0558453241	19939.2819117561	19714.4182162928	19914.3600853775
ENSG00000135914__ENSMUSG00000026228	5.51731974882505	4.73023744227182	5.43512018529032	6.21089573629599	8.00931470615249
ENSG00000135931__ENSMUSG00000062590	1917.26861271671	1996.16020063871	1168.55083983742	1147.98056192537	1230.23073886502
ENSG00000156966__ENSMUSG00000079445	6175.71990551818	5530.83012937632	2614.29280912464	2764.8837519411	2828.88995421306
ENSG00000115053__ENSMUSG00000026234	67831.7680986381	60580.1509231752	171103.018553125	167791.488913194	165344.292793812
ENSG00000171596__ENSMUSG00000026237	18.3910658294168	13.0081529662475	0	0	0.800931470615249
ENSG00000177673__ENSMUSG00000036574	0	0	2.17404807411613	0	4.80558882369149
ENSG00000187514__ENSMUSG00000026238	85386.0404328165	87323.7308624194	98600.6893294258	98301.9171169354	100429.598031917
ENSG00000156973__ENSMUSG00000026239	1041.85387923646	1019.36616880958	629.386917456619	800.1704006928	718.435529141878
ENSG00000144524__ENSMUSG00000026240	3021.65211577319	3184.6323580095	2568.63779956821	2605.47076137617	2723.16700009185
ENSG00000163273__ENSMUSG00000026241	58.8514106541339	52.03261186499	2.17404807411613	0	8.00931470615249
ENSG00000144535__ENSMUSG00000053333	1064.84271152324	1142.35234230864	2206.65879522787	2194.51649349125	2253.82115831131
ENSG00000171551__ENSMUSG00000026247	198.623510957702	242.424668916431	25.0015528523355	64.1792559417252	44.8521623544539
ENSG00000237412__ENSMUSG00000036480	5.51731974882505	9.46047488454363	0	10.3514928938266	13.6158350004592
ENSG00000135902__ENSMUSG00000026251	9.19553291470842	15.3732716873834	76.0916825940645	91.0931374656745	59.2689288255284
ENSG00000196811__ENSMUSG00000026253	21.1497257038294	24.833746571927	2.17404807411613	0	0
ENSG00000135930__ENSMUSG00000026254	4578.45583823332	4578.86984411912	12806.2301805811	13015.9671646976	13168.1143083853
ENSG00000115468__ENSMUSG00000026255	160.002272715927	240.059550195295	213.056711263381	218.416500059742	232.270126478422
ENSG00000204120__ENSMUSG00000048000	5018.00231155639	5152.41113399458	10500.6521979809	10694.1273086123	10650.7866962416
ENSG00000115474__ENSMUSG00000079436	6.43687304029589	11.8255936056795	1.08702403705806	5.17574644691332	5.60652029430674
ENSG00000182600__ENSMUSG00000026258	22.9888322867711	20.1035091296552	0	0	0
ENSG00000066248__ENSMUSG00000026259	114.944161433855	170.288547921785	9.78321633352258	4.14059715753066	13.6158350004592
ENSG00000115488__ENSMUSG00000079434	0	0	0	0	0
ENSG00000168918__ENSMUSG00000026288	637.250430989294	728.45656610986	4218.74028782235	4355.90820972225	4255.34890337882
ENSG00000085978__ENSMUSG00000026289	1650.59815819016	1408.42819843643	4210.04409552588	4148.87835184572	4264.15914955558
ENSG00000130561__ENSMUSG00000056055	11.0346394976501	14.1907123268155	69.5695383717161	78.6713459930825	83.2968729439858
ENSG00000077044__ENSMUSG00000070738	1868.53228826875	1780.93439701534	3480.65096665992	3379.7624298344	3332.67584923005
ENSG00000085982__ENSMUSG00000005501	1209.21257828416	1337.47463680236	1407.69612799019	1351.90497193376	1379.20399239946
ENSG00000167165__ENSMUSG00000054545	0	0	2.17404807411613	0	0
ENSG00000167165__ENSMUSG00000090145	0	0	0	1.03514928938266	1.6018629412305
ENSG00000167165__ENSMUSG00000090124	0	0	0	0	0
ENSG00000241635__ENSMUSG00000089960	0	0	0	0	0
ENSG00000185038__ENSMUSG00000079429	3.67821316588337	4.73023744227182	166.314677669884	166.659035590609	160.987225593665
ENSG00000123485__ENSMUSG00000044783	3656.14388688807	4129.4972871033	14888.9682355843	15551.0477743958	15613.3580881737
ENSG00000144481__ENSMUSG00000036251	45.0581112820713	17.7383904085193	2.17404807411613	1.03514928938266	0
ENSG00000072080__ENSMUSG00000026295	14.7128526635335	10.6430342451116	0	1.03514928938266	0.800931470615249
ENSG00000188042__ENSMUSG00000049866	2320.03295438093	2421.88157044317	443.50580711969	480.309270273556	449.322555015154
ENSG00000130147__ENSMUSG00000036206	4960.07045419372	4971.47955182768	4099.16764374596	4125.06991818992	4405.12308838387
ENSG00000157985__ENSMUSG00000055013	4294.31387116883	4681.75250848853	2431.67277089889	2365.31612623939	2245.81184360516
ENSG00000168505__ENSMUSG00000034486	2543.48440420835	3728.60966387076	205.447543003974	218.416500059742	210.64497677181
ENSG00000182177__ENSMUSG00000067081	0.919553291470842	3.54767808170386	13.0442884446968	12.421791472592	15.2176979416897
ENSG00000132321__ENSMUSG00000026301	562.766614380155	487.214456553997	15.2183365188129	13.4569407619746	22.426081177227
ENSG00000144476__ENSMUSG00000044337	324.602311889207	416.26089491992	1497.91912306601	1473.01743879153	1428.06081210699
ENSG00000198612__ENSMUSG00000034432	3974.30932573698	3876.42958394175	4949.22044072537	4913.85367669951	5150.79028752666
ENSG00000163359__ENSMUSG00000048126	583.916340083985	902.292792113349	20.6534567041032	17.5975379195053	36.8428476483014
ENSG00000115648__ENSMUSG00000026303	226.210109701827	262.528178046086	19.5664326670452	23.8084336558013	23.2270126478422
