orth_id	hESC_rep1	hESC_rep1.UT	hESC_rep2	hESC_rep2.UT	hESC_rep3	hESC_rep3.UT	mESC_rep1	mESC_rep1.UT	mESC_rep2	mESC_rep2.UT	mESC_rep3	mESC_rep3.UT
ENSG00000152049__ENSMUSG00000047330	4	6	7	4	13	0	0	0	0	1	0	0
ENSG00000171951__ENSMUSG00000050711	58	37	56	20	98	19	0	0	0	0	0	0
ENSG00000152056__ENSMUSG00000054702	394	199	322	156	585	181	28	43	52	71	56	81
ENSG00000085449__ENSMUSG00000073643	3668	2969	2046	3221	7279	3208	748	608	683	708	939	864
ENSG00000135900__ENSMUSG00000026248	3232	1202	3569	1429	3792	1463	686	519	626	536	654	562
ENSG00000135919__ENSMUSG00000026249	3525	1047	4035	1295	3909	1377	167	169	204	196	234	196
ENSG00000124019__ENSMUSG00000043230	159	61	130	105	212	102	13	14	13	22	15	25
ENSG00000036257__ENSMUSG00000004364	5136	2575	3823	3066	8582	3427	2160	2507	2357	3101	2534	2942
ENSG00000135905__ENSMUSG00000038608	41	28	26	29	120	39	16	18	17	23	24	24
ENSG00000144460__ENSMUSG00000054976	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169047__ENSMUSG00000055980	2430	900	2203	822	3009	1008	25	15	24	11	51	20
ENSG00000144468__ENSMUSG00000026142	1719	527	1319	583	1813	579	410	406	271	401	565	640
ENSG00000081052__ENSMUSG00000067158	117	56	72	44	124	54	0	0	1	0	1	0
ENSG00000169031__ENSMUSG00000079465	20	15	23	15	45	13	3	4	4	1	1	3
ENSG00000168958__ENSMUSG00000026150	3403	1185	3423	1313	3631	1503	1104	1047	1092	1143	1364	1358
ENSG00000168955__ENSMUSG00000026149	1	0	0	0	0	1	0	0	1	0	0	0
ENSG00000173744__ENSMUSG00000026159	5177	2469	3928	2485	7433	2970	2274	2184	2308	2626	2612	2749
ENSG00000135917__ENSMUSG00000038496	474	162	478	145	370	145	77	101	57	41	130	87
ENSG00000115009__ENSMUSG00000026166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272237__ENSMUSG00000088966	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153820__ENSMUSG00000026163	1	1	3	1	3	3	2	0	4	3	3	2
ENSG00000153823__ENSMUSG00000045658	305	82	399	77	431	83	660	640	561	488	573	454
ENSG00000253006__ENSMUSG00000089049	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187957__ENSMUSG00000036766	623	132	840	225	816	217	443	341	479	454	765	577
ENSG00000153827__ENSMUSG00000026219	8337	4731	4755	4432	13958	5305	12647	12196	15655	17281	17464	18411
ENSG00000153832__ENSMUSG00000073633	336	118	343	113	312	106	109	91	94	94	130	128
ENSG00000163053__ENSMUSG00000026220	204	81	183	46	246	81	165	128	150	137	193	147
ENSG00000135899__ENSMUSG00000052760	485	178	535	203	754	236	12	17	22	26	33	19
ENSG00000135899__ENSMUSG00000079794	485	178	535	203	754	236	0	0	0	0	0	0
ENSG00000135899__ENSMUSG00000089844	485	178	535	203	754	236	4	3	3	2	1	2
ENSG00000135899__ENSMUSG00000079192	485	178	535	203	754	236	0	0	0	0	1	1
ENSG00000135899__ENSMUSG00000079808	485	178	535	203	754	236	5	3	0	4	6	10
ENSG00000135899__ENSMUSG00000079190	485	178	535	203	754	236	0	0	0	0	0	0
ENSG00000135899__ENSMUSG00000070031	485	178	535	203	754	236	6	7	8	17	14	8
ENSG00000135899__ENSMUSG00000052477	485	178	535	203	754	236	0	0	0	1	1	0
ENSG00000135899__ENSMUSG00000070034	485	178	535	203	754	236	2	1	1	1	0	1
ENSG00000079263__ENSMUSG00000026222	185	24	157	26	294	38	154	92	181	154	207	160
ENSG00000199791__ENSMUSG00000064394	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135932__ENSMUSG00000036707	3126	1826	2041	1796	5637	2097	1755	1883	2242	2540	2564	2622
ENSG00000135916__ENSMUSG00000026223	36700	8196	38046	9656	29240	11132	854	782	678	683	863	793
ENSG00000135898__ENSMUSG00000049608	1	1	2	0	3	0	0	1	0	1	1	1
ENSG00000173699__ENSMUSG00000026226	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000204128__ENSMUSG00000026227	68	30	72	15	36	27	5	0	1	1	2	4
ENSG00000173692__ENSMUSG00000026229	13864	6253	8595	6759	18593	7483	5632	4608	5516	6524	5480	6160
ENSG00000135914__ENSMUSG00000026228	1	0	0	2	6	1	0	0	0	2	2	2
ENSG00000201574__ENSMUSG00000064490	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000135931__ENSMUSG00000062590	2630	910	2690	948	2191	961	406	346	340	325	395	337
ENSG00000156966__ENSMUSG00000079445	4791	1228	5660	1283	4073	1750	628	415	477	429	340	351
ENSG00000115053__ENSMUSG00000026234	88843	49622	68247	56767	133723	59242	20263	23330	25163	39577	25412	34384
ENSG00000206885__ENSMUSG00000064837	4	16	5	9	10	3	4	5	2	7	7	4
ENSG00000207280__ENSMUSG00000064696	4	6	0	7	10	3	6	7	6	19	9	19
ENSG00000202400__ENSMUSG00000064823	0	0	0	0	0	0	0	1	0	1	0	3
ENSG00000171596__ENSMUSG00000026237	34	3	25	3	14	6	1	0	1	0	0	1
ENSG00000177673__ENSMUSG00000036574	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000187514__ENSMUSG00000026238	96841	32090	118181	36553	95725	42620	28253	23072	30346	34176	31413	33094
ENSG00000156973__ENSMUSG00000026239	1087	369	1189	410	1080	460	338	268	240	269	318	296
ENSG00000144524__ENSMUSG00000026240	5194	1471	5466	1594	4333	1764	711	572	669	689	624	705
ENSG00000163273__ENSMUSG00000026241	33	5	28	6	25	4	5	1	4	1	6	3
ENSG00000144535__ENSMUSG00000053333	1606	527	1467	536	1247	579	979	798	827	828	1163	964
ENSG00000171551__ENSMUSG00000026247	314	70	323	86	241	78	24	18	40	25	66	43
ENSG00000237412__ENSMUSG00000036480	0	2	0	0	1	0	5	1	3	2	4	5
ENSG00000135902__ENSMUSG00000026251	21	6	28	1	17	1	24	24	26	42	35	42
ENSG00000196811__ENSMUSG00000026253	12	16	12	5	9	13	0	0	0	1	1	1
ENSG00000135930__ENSMUSG00000026254	7152	2155	6211	2443	6260	2648	3229	2700	3279	3724	2815	2954
ENSG00000115468__ENSMUSG00000026255	109	22	181	29	91	41	62	50	62	75	88	112
ENSG00000204120__ENSMUSG00000048000	4947	2720	3190	2391	6772	2895	2611	2897	2822	3546	3331	3645
ENSG00000115474__ENSMUSG00000079436	3	1	0	0	0	0	1	4	0	0	3	5
ENSG00000182600__ENSMUSG00000026258	32	10	26	4	31	7	0	0	0	0	0	0
ENSG00000066248__ENSMUSG00000026259	171	35	168	39	126	58	7	2	5	5	6	11
ENSG00000115488__ENSMUSG00000079434	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168918__ENSMUSG00000026288	762	147	1056	139	964	188	1431	1558	1492	1546	1786	1945
ENSG00000085978__ENSMUSG00000026289	2178	721	2269	715	2286	871	1063	887	1060	1191	1133	1185
ENSG00000252010__ENSMUSG00000087968	1	3	0	2	2	2	1	3	0	0	0	3
ENSG00000251791__ENSMUSG00000089281	3	0	4	2	3	4	0	4	1	5	1	5
ENSG00000130561__ENSMUSG00000056055	3	0	0	0	1	0	0	4	3	2	1	5
ENSG00000077044__ENSMUSG00000070738	2072	781	1937	627	1636	692	1060	930	1203	1291	1484	1377
ENSG00000085982__ENSMUSG00000005501	825	394	652	424	1084	500	331	353	361	424	442	500
ENSG00000241635__ENSMUSG00000089960	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000167165__ENSMUSG00000054545	0	0	0	0	0	0	5	5	2	1	1	0
ENSG00000167165__ENSMUSG00000090145	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000167165__ENSMUSG00000090124	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185038__ENSMUSG00000079429	6	0	7	0	2	0	44	54	44	63	53	79
ENSG00000123485__ENSMUSG00000044783	4823	1511	4651	1881	5334	2022	6088	6169	5311	6168	6937	8145
ENSG00000144481__ENSMUSG00000036251	10	3	13	2	22	2	0	0	0	1	0	0
ENSG00000072080__ENSMUSG00000026295	0	0	0	0	1	0	0	0	2	0	1	0
ENSG00000188042__ENSMUSG00000049866	1038	521	886	601	1278	562	86	53	82	89	112	103
ENSG00000130147__ENSMUSG00000036206	5165	1767	5765	2021	5839	2135	1162	916	1203	1225	1289	1199
ENSG00000157985__ENSMUSG00000055013	3344	1135	2732	1148	2760	1237	681	721	668	688	909	796
ENSG00000168505__ENSMUSG00000034486	154	29	204	20	105	24	35	54	21	41	9	33
ENSG00000182177__ENSMUSG00000067081	5	0	8	3	1	1	1	3	0	0	1	0
ENSG00000200745__ENSMUSG00000065079	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132321__ENSMUSG00000026301	535	246	552	275	623	267	3	13	10	51	36	77
ENSG00000144476__ENSMUSG00000044337	128	43	75	53	73	33	409	336	516	436	471	386
ENSG00000198612__ENSMUSG00000034432	3827	1436	3116	1705	4938	1659	1402	1059	1317	1408	1390	1332
ENSG00000163359__ENSMUSG00000048126	915	212	929	214	765	200	6	6	0	0	4	2
ENSG00000115648__ENSMUSG00000026303	991	279	1193	399	1019	422	9	1	10	3	7	7
ENSG00000222449__ENSMUSG00000088845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000071677__ENSMUSG00000090550	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000124839__ENSMUSG00000026304	11983	2952	8199	2112	6666	2525	291	184	228	146	299	221
ENSG00000124831__ENSMUSG00000026305	4150	2789	2857	2787	7975	3117	188	225	198	154	295	236
ENSG00000177483__ENSMUSG00000070732	9	16	7	14	21	12	118	155	120	159	210	280
ENSG00000132329__ENSMUSG00000034353	57	8	56	7	31	12	0	0	1	0	0	0
ENSG00000184182__ENSMUSG00000034343	894	357	901	377	1052	402	454	437	446	497	560	523
ENSG00000258984__ENSMUSG00000034343	5	1	5	0	7	0	454	437	446	497	560	523
ENSG00000132330__ENSMUSG00000026307	856	295	780	187	691	284	873	554	911	646	1406	841
ENSG00000144488__ENSMUSG00000049515	168	44	140	27	142	52	1	2	1	1	2	2
ENSG00000168427__ENSMUSG00000026308	0	0	1	0	1	0	4	4	5	8	9	7
ENSG00000178752__ENSMUSG00000047443	34	7	29	16	30	16	54	47	42	72	85	103
ENSG00000132323__ENSMUSG00000026309	1878	531	1915	643	1790	711	890	724	858	975	1018	1001
ENSG00000144485__ENSMUSG00000067071	2014	370	1220	359	1296	389	142	152	165	127	204	192
ENSG00000132326__ENSMUSG00000055866	535	208	602	222	758	281	8	6	5	5	11	6
ENSG00000204104__ENSMUSG00000034292	1079	622	774	629	1697	667	338	296	327	395	387	372
ENSG00000065802__ENSMUSG00000026311	3765	1138	3701	1171	3347	1304	435	478	436	462	498	452
ENSG00000233608__ENSMUSG00000007805	19	6	27	4	25	10	0	0	0	0	2	0
ENSG00000068024__ENSMUSG00000026313	1773	747	1602	734	1722	833	555	461	498	489	623	560
ENSG00000130414__ENSMUSG00000026260	5416	1756	6076	1989	5336	2087	2921	1998	2385	2323	2594	2534
ENSG00000172428__ENSMUSG00000073616	2810	676	2983	772	2392	923	556	337	430	374	425	379
ENSG00000178602__ENSMUSG00000044055	5	2	8	1	8	1	2	3	1	1	1	0
ENSG00000063660__ENSMUSG00000034220	3941	778	3670	873	3417	1041	364	246	471	398	450	349
ENSG00000144504__ENSMUSG00000034212	284	92	244	78	240	118	6	2	5	4	6	13
ENSG00000188542__ENSMUSG00000047067	124	42	131	53	133	61	51	39	59	49	52	54
ENSG00000142327__ENSMUSG00000026269	823	190	931	231	663	248	419	337	338	333	412	320
ENSG00000142330__ENSMUSG00000026270	1952	672	1823	519	1528	520	663	532	639	634	559	484
ENSG00000178623__ENSMUSG00000026271	9	3	3	2	3	1	1	4	5	2	4	0
ENSG00000185176__ENSMUSG00000045091	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184945__ENSMUSG00000045091	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130294__ENSMUSG00000014602	36186	9478	33594	9650	31592	10304	58	30	70	63	117	81
ENSG00000172482__ENSMUSG00000026272	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000172478__ENSMUSG00000034159	77	2	66	0	121	1	1	0	0	0	0	0
ENSG00000226321__ENSMUSG00000084989	0	0	0	0	1	1	0	0	0	1	1	0
ENSG00000162804__ENSMUSG00000047793	77	60	72	40	102	39	5	10	2	6	3	2
ENSG00000122085__ENSMUSG00000026273	1997	765	1989	863	2386	927	340	284	335	338	362	300
ENSG00000115687__ENSMUSG00000026274	4319	1665	3897	1410	3512	1506	1074	866	863	1135	1139	1235
ENSG00000146205__ENSMUSG00000034107	170	50	171	45	148	74	8	8	5	7	3	7
ENSG00000115677__ENSMUSG00000034088	33354	11523	29747	12486	32358	13558	5934	5002	6209	6903	6188	6409
ENSG00000168385__ENSMUSG00000026276	19713	11873	13428	12866	31550	13661	6525	7442	7805	9012	8822	9813
ENSG00000006607__ENSMUSG00000034066	2073	886	1712	745	1951	809	57	41	50	62	58	52
ENSG00000115694__ENSMUSG00000026277	10749	2860	10736	2842	8294	3178	1682	1478	1564	1645	1822	1663
ENSG00000176720__ENSMUSG00000026278	4756	963	4785	849	3696	986	156	90	169	173	140	124
ENSG00000176946__ENSMUSG00000026279	5779	1525	6168	1665	4615	1715	1039	829	1009	1024	1102	1029
ENSG00000168397__ENSMUSG00000026280	4495	1337	5219	1474	3748	1559	1250	1006	1306	1291	1589	1388
ENSG00000168393__ENSMUSG00000026281	4194	1133	4275	1272	3494	1418	3755	3246	3967	4067	4051	4129
ENSG00000168395__ENSMUSG00000026283	3125	1104	3374	1219	3112	1305	1249	1018	1440	1611	1438	1354
ENSG00000180902__ENSMUSG00000073609	507	178	577	174	427	202	194	173	212	172	235	194
ENSG00000154252__ENSMUSG00000073608	1	2	3	0	1	1	0	1	0	0	0	1
ENSG00000204099__ENSMUSG00000034000	9	4	7	4	5	1	0	0	0	0	0	0
ENSG00000188389__ENSMUSG00000026285	115	29	195	24	154	36	0	0	0	0	0	0
ENSG00000134121__ENSMUSG00000030077	4	0	1	0	5	2	5	3	3	2	0	4
ENSG00000134115__ENSMUSG00000030092	0	0	0	1	1	0	0	0	1	0	0	0
ENSG00000144619__ENSMUSG00000064293	27	10	14	16	37	15	0	0	0	0	0	0
ENSG00000091181__ENSMUSG00000005364	2	1	2	0	0	2	0	0	0	0	0	0
ENSG00000072756__ENSMUSG00000013736	1390	894	1030	902	2737	946	625	854	746	1113	980	1201
ENSG00000113851__ENSMUSG00000005362	1051	601	863	694	1647	702	510	567	614	712	791	774
ENSG00000144455__ENSMUSG00000030101	913	329	1039	334	1029	368	606	471	685	616	764	592
ENSG00000175928__ENSMUSG00000034648	10407	7193	8400	8856	18015	8762	3	5	4	4	15	5
ENSG00000150995__ENSMUSG00000030102	451	191	280	168	604	214	1294	1503	1042	1432	1571	1813
ENSG00000134107__ENSMUSG00000030103	892	80	679	63	1080	69	1189	763	1036	724	1387	1002
ENSG00000134108__ENSMUSG00000030105	1980	1023	1665	1251	3760	1277	1560	1184	1577	1512	1823	1635
ENSG00000134109__ENSMUSG00000030104	1174	477	679	315	1625	373	1248	1059	1230	1213	1445	1210
ENSG00000196277__ENSMUSG00000056755	18	9	11	5	16	8	0	0	0	0	0	0
ENSG00000071282__ENSMUSG00000057604	1600	324	1771	440	1779	452	0	0	4	0	2	1
ENSG00000125046__ENSMUSG00000034387	6	5	12	6	21	10	0	0	2	1	2	1
ENSG00000182533__ENSMUSG00000062694	2	4	2	1	2	1	0	0	0	0	0	0
ENSG00000180914__ENSMUSG00000049112	73	83	63	121	249	101	0	4	0	1	2	4
ENSG00000070950__ENSMUSG00000030254	1324	1005	880	1006	2595	1110	735	726	799	948	1078	1153
ENSG00000196220__ENSMUSG00000030257	278	164	258	151	251	149	107	151	273	274	309	307
ENSG00000134077__ENSMUSG00000030264	2456	1480	1733	1733	4169	1757	1375	1397	1509	1834	1714	1903
ENSG00000168137__ENSMUSG00000034269	11190	5585	8866	4491	11863	4824	5418	4810	5800	6472	6202	5868
ENSG00000156959__ENSMUSG00000042873	424	134	406	137	364	153	11	4	15	5	15	20
ENSG00000163719__ENSMUSG00000030269	4028	1116	3872	1194	3204	1273	823	630	992	932	1031	1000
ENSG00000144550__ENSMUSG00000030270	1013	174	633	192	595	194	54	48	79	65	84	92
ENSG00000156983__ENSMUSG00000001632	2571	895	2693	1110	2485	1018	1022	890	1167	1173	1108	1018
ENSG00000114026__ENSMUSG00000030271	1870	583	1979	565	1561	613	366	284	323	373	368	347
ENSG00000134072__ENSMUSG00000030272	98	25	121	19	77	34	94	95	89	77	141	132
ENSG00000171148__ENSMUSG00000048930	5759	1186	5831	1559	4431	1700	1331	1120	1612	1642	1456	1375
ENSG00000241553__ENSMUSG00000079426	6446	1494	6589	1805	5267	1854	2454	1699	2382	2212	2297	1890
ENSG00000250151__ENSMUSG00000030276	2	0	2	0	3	0	42	26	62	70	68	70
ENSG00000214021__ENSMUSG00000030276	130	78	140	52	94	56	42	26	62	70	68	70
ENSG00000156990__ENSMUSG00000051169	3466	961	3850	904	2823	1029	302	227	266	277	336	316
ENSG00000187288__ENSMUSG00000030278	0	0	0	0	0	0	1	2	6	2	4	1
ENSG00000171135__ENSMUSG00000051256	1957	552	2356	670	2024	844	611	429	589	573	527	546
ENSG00000163701__ENSMUSG00000043088	255	87	232	84	202	83	2	1	2	2	3	4
ENSG00000163702__ENSMUSG00000030281	674	176	729	180	516	185	144	82	90	89	99	85
ENSG00000212327__ENSMUSG00000084629	3	1	2	1	0	2	0	0	0	0	0	0
ENSG00000163703__ENSMUSG00000030284	666	170	610	155	537	186	762	615	692	743	737	718
ENSG00000163704__ENSMUSG00000045009	451	201	665	226	563	270	30	19	30	27	30	14
ENSG00000125037__ENSMUSG00000030286	2346	684	2531	826	2163	838	1085	816	960	840	1054	923
ENSG00000144554__ENSMUSG00000034023	5868	2732	3513	2772	6731	2890	1963	1881	2072	2180	2607	2724
ENSG00000201182__ENSMUSG00000064526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163705__ENSMUSG00000033963	3	8	4	5	8	4	27	12	9	15	12	9
ENSG00000254999__ENSMUSG00000033940	7803	2262	7936	2813	7916	2903	2148	1578	1921	1824	2167	2036
ENSG00000134086__ENSMUSG00000033933	2348	977	2576	1060	2674	1191	1053	748	1040	1024	1303	1248
ENSG00000134070__ENSMUSG00000060477	123	26	90	20	82	30	238	193	237	209	233	215
ENSG00000157014__ENSMUSG00000056952	1588	538	1529	522	1395	569	803	574	752	861	795	730
ENSG00000272410__ENSMUSG00000056952	0	0	0	0	0	0	803	574	752	861	795	730
ENSG00000157017__ENSMUSG00000064177	23	11	18	7	14	5	9	16	5	11	9	15
ENSG00000157020__ENSMUSG00000030298	7742	2101	8795	2703	7264	2905	2058	1622	1969	2098	1938	1972
ENSG00000157087__ENSMUSG00000030302	41	30	55	17	43	25	32	39	90	85	223	190
ENSG00000264534__ENSMUSG00000093026	0	0	1	0	0	0	3	4	0	4	1	0
ENSG00000132164__ENSMUSG00000030307	169	71	215	97	205	81	0	0	0	0	0	0
ENSG00000157103__ENSMUSG00000030310	9	6	4	3	3	2	29	14	39	67	37	64
ENSG00000196639__ENSMUSG00000053004	6	1	9	1	6	1	0	0	3	2	2	2
ENSG00000197548__ENSMUSG00000030314	1599	380	1395	402	1145	468	175	136	187	156	201	165
ENSG00000144560__ENSMUSG00000030315	1906	576	1750	448	1784	605	491	434	439	412	515	370
ENSG00000144559__ENSMUSG00000030316	1256	354	1762	543	1294	554	949	826	727	884	1025	1095
ENSG00000157152__ENSMUSG00000009394	469	162	625	190	552	202	4	3	3	0	5	1
ENSG00000157150__ENSMUSG00000030317	736	241	909	357	986	328	1	0	0	0	1	0
ENSG00000132170__ENSMUSG00000000440	8	2	7	1	8	1	1	1	0	1	0	0
ENSG00000154743__ENSMUSG00000042389	953	553	924	521	1265	577	433	363	430	510	457	465
ENSG00000225526__ENSMUSG00000068011	25	11	23	13	21	12	1	1	2	3	6	3
ENSG00000075975__ENSMUSG00000000439	1681	594	1638	661	1962	652	611	505	574	667	758	757
ENSG00000132155__ENSMUSG00000000441	8856	3552	9328	3879	9412	4034	2998	2530	2996	3469	3146	3472
ENSG00000088726__ENSMUSG00000059900	13	2	11	3	16	1	187	149	260	256	261	243
ENSG00000144712__ENSMUSG00000030319	995	368	943	334	662	378	396	316	548	429	488	397
ENSG00000207496__ENSMUSG00000064563	0	0	0	0	0	0	24	23	29	28	28	33
ENSG00000144711__ENSMUSG00000034312	2256	1025	2280	984	2217	1077	625	498	586	581	1021	807
ENSG00000132182__ENSMUSG00000030091	12947	4686	13140	4339	10018	4817	2760	2677	2983	3651	3526	3788
ENSG00000163517__ENSMUSG00000034245	788	183	677	181	518	207	223	181	201	205	284	247
ENSG00000163520__ENSMUSG00000064080	2156	538	2264	473	1471	506	183	204	470	469	510	470
ENSG00000154764__ENSMUSG00000030093	6	0	16	0	11	0	1	0	1	1	0	1
ENSG00000163528__ENSMUSG00000034203	1748	537	1664	605	1689	648	1509	1299	1538	1547	1743	1764
ENSG00000163528__ENSMUSG00000081044	1748	537	1664	605	1689	648	0	0	0	0	0	0
ENSG00000170876__ENSMUSG00000030095	4579	1445	5363	1599	5217	1769	1331	1305	1110	1025	1181	1000
ENSG00000154767__ENSMUSG00000030094	2500	952	3042	966	2882	1088	746	658	709	700	884	707
ENSG00000170860__ENSMUSG00000034192	5532	1679	5360	1903	5488	2134	18	12	14	16	11	14
ENSG00000131389__ENSMUSG00000030096	10546	4644	8568	4699	8495	4688	7338	6820	7111	7629	7449	6952
ENSG00000144596__ENSMUSG00000030098	142	66	215	47	161	47	5	2	5	2	8	4
ENSG00000154781__ENSMUSG00000034083	1014	417	1066	480	1295	496	266	278	323	338	346	344
ENSG00000131379__ENSMUSG00000034063	2	2	2	1	3	3	1	3	1	1	1	2
ENSG00000154783__ENSMUSG00000034037	2868	539	2913	505	1906	576	15	24	27	15	24	27
ENSG00000177463__ENSMUSG00000005893	707	467	574	413	882	392	554	512	609	641	701	640
ENSG00000131368__ENSMUSG00000014551	2635	1592	2789	1376	3452	1620	694	626	617	630	616	630
ENSG00000131381__ENSMUSG00000014550	2947	1019	2439	903	2698	1047	760	647	751	828	811	828
ENSG00000131375__ENSMUSG00000021893	779	496	524	562	1783	625	464	625	647	929	744	996
ENSG00000131370__ENSMUSG00000021892	130	56	150	60	185	79	5	5	14	10	9	16
ENSG00000206562__ENSMUSG00000021891	944	356	968	408	1155	457	786	830	755	768	881	795
ENSG00000144597__ENSMUSG00000021890	1697	757	1673	917	2752	964	1610	1422	1681	1754	1676	1807
ENSG00000206926__ENSMUSG00000088160	0	0	0	3	1	2	0	0	0	0	0	0
ENSG00000206561__ENSMUSG00000057606	106	53	108	30	57	31	1	1	0	0	0	2
ENSG00000131373__ENSMUSG00000021884	3305	1027	3000	1131	2926	1302	193	187	205	204	317	287
ENSG00000169814__ENSMUSG00000021900	939	291	848	300	780	341	117	95	144	136	97	107
ENSG00000206560__ENSMUSG00000014496	2634	2306	1513	2327	5366	2481	1621	1584	1840	2353	2097	2528
ENSG00000131386__ENSMUSG00000021903	3	0	3	1	1	1	10	11	8	5	23	18
ENSG00000154813__ENSMUSG00000021905	2102	882	1922	1007	2944	1114	307	255	329	343	347	401
ENSG00000154814__ENSMUSG00000021906	1535	583	1483	631	1484	577	565	551	558	687	675	733
ENSG00000131378__ENSMUSG00000039316	407	112	551	103	422	111	38	39	42	53	41	44
ENSG00000092345__ENSMUSG00000010592	118	145	77	109	157	102	109	235	177	316	335	474
ENSG00000154822__ENSMUSG00000038910	376	273	283	343	738	352	231	257	134	160	120	166
ENSG00000131374__ENSMUSG00000023923	2591	1217	1454	1181	3081	1237	252	203	188	209	284	218
ENSG00000182568__ENSMUSG00000023927	1547	692	1288	864	2205	868	22	20	7	25	14	34
ENSG00000183960__ENSMUSG00000035580	123	69	97	84	257	75	1	4	4	6	2	3
ENSG00000163576__ENSMUSG00000023931	51	22	37	31	66	22	79	73	84	76	71	83
ENSG00000144566__ENSMUSG00000017831	3004	1976	2199	2245	5515	2342	1408	1576	1591	1974	1810	2098
ENSG00000183977__ENSMUSG00000044957	12	15	8	19	20	12	1	2	4	6	4	5
ENSG00000114166__ENSMUSG00000000708	27	20	22	23	69	21	1392	1425	1840	1917	1863	1792
ENSG00000129810__ENSMUSG00000023940	732	324	558	388	1361	431	1226	1459	1502	1963	1733	2065
ENSG00000182247__ENSMUSG00000058317	1678	502	1808	545	1654	675	192	143	176	156	195	193
ENSG00000170142__ENSMUSG00000021774	5869	2380	5147	2468	7064	2815	193	176	181	220	217	292
ENSG00000197885__ENSMUSG00000021772	268	146	229	166	451	162	154	175	189	196	206	269
ENSG00000174748__ENSMUSG00000012405	71872	18562	69712	21035	56142	22046	8594	6589	8268	8639	9440	8497
ENSG00000174738__ENSMUSG00000021775	721	739	481	802	1527	695	244	355	393	540	432	531
ENSG00000151090__ENSMUSG00000021779	67	38	66	48	113	48	0	4	1	3	1	5
ENSG00000077092__ENSMUSG00000017491	6	8	7	7	22	8	1	0	0	1	4	1
ENSG00000077097__ENSMUSG00000017485	8193	6511	4357	6556	17295	7120	622	1078	888	1130	1129	1385
ENSG00000151092__ENSMUSG00000021785	1783	787	1260	717	2623	898	149	156	230	182	250	233
ENSG00000151093__ENSMUSG00000021786	247	79	264	84	208	88	169	148	161	157	217	183
ENSG00000179796__ENSMUSG00000045201	40	18	31	49	42	27	1	2	3	2	0	4
ENSG00000163491__ENSMUSG00000042567	11	9	8	7	54	6	3	1	3	5	5	6
ENSG00000033867__ENSMUSG00000021733	3223	1786	1337	1127	5898	1526	1106	1634	1002	1575	1472	1975
ENSG00000163508__ENSMUSG00000032446	9	3	10	3	18	3	299	193	343	215	314	160
ENSG00000187118__ENSMUSG00000039163	1007	318	1165	386	1041	402	197	181	156	179	206	172
ENSG00000163512__ENSMUSG00000039285	667	309	634	416	1209	461	533	737	663	847	720	812
ENSG00000144642__ENSMUSG00000039607	65	22	22	27	80	28	0	0	0	0	0	1
ENSG00000163513__ENSMUSG00000032440	851	304	780	220	1010	331	109	63	59	40	105	54
ENSG00000144644__ENSMUSG00000056880	7	3	13	5	13	5	0	0	0	0	0	0
ENSG00000163527__ENSMUSG00000032437	7914	4634	4818	4817	13279	5476	3300	2752	3495	3776	3686	3846
ENSG00000144645__ENSMUSG00000040875	4967	1742	4423	1988	5055	2091	95	98	104	114	166	158
ENSG00000152642__ENSMUSG00000050627	364	230	256	220	515	246	763	726	1163	1423	1289	1488
ENSG00000170293__ENSMUSG00000041012	264	69	377	121	295	113	8	8	9	11	16	17
ENSG00000153551__ENSMUSG00000032436	1345	346	1681	460	1458	501	1801	1105	1638	1368	1540	1194
ENSG00000091317__ENSMUSG00000032434	3909	2082	2722	2346	6703	2486	3624	3278	3736	3411	4465	4051
ENSG00000144635__ENSMUSG00000032435	4077	1530	3206	1870	4892	1926	1934	1621	2048	2332	2294	2511
ENSG00000182973__ENSMUSG00000056167	2736	1226	2498	1343	3528	1524	2838	2292	2897	2886	2903	2749
ENSG00000206557__ENSMUSG00000079259	22331	14014	13786	13033	28949	13084	1454	1108	1866	1825	1837	1686
ENSG00000183813__ENSMUSG00000047898	5	5	4	5	7	4	19	17	15	19	16	13
ENSG00000170266__ENSMUSG00000045594	4350	1130	4709	1395	3663	1553	4053	3214	3907	3507	5212	4125
ENSG00000188167__ENSMUSG00000079260	156	61	156	70	209	73	413	331	521	475	494	417
