gene_name	cisbp_motif_id	var_explained	beta	padj	activ_or_repr
PKNOX2	M09078_1	0.0010756276441850066	-0.2634740823871419	0.00015919749807896439	repressing
PLAG1	M02715_1	4.6153046324382e-05	0.0198005419506686	0.5896277378966631	activating
PLAGL1	M06723_1	0.0004329870054102791	-0.0705695125996735	0.025334871740293294	repressing
PLAGL2	M00564_1	0.0	0.0	1.0	
POU2AF1	M04488_1	0.0	0.0	1.0	
POU2F1	M06001_1	5.3346480127669516e-05	0.08980305557141562	0.5475340526712706	activating
POU2F2	M06003_1	8.446406151341179e-05	0.10547124955369257	0.407508312995201	activating
POU2F3	M06004_1	0.0005204609898928902	0.1645145204651669	0.012685245390733823	activating
POU3F1	M06006_1	0.0003379605850040157	0.1430339209505223	0.05362777063828637	activating
POU3F2	M06009_1	0.000566860199858632	0.17969392501680279	0.008734296178308176	activating
POU3F3	M06012_1	1.153694413003059e-06	0.010763387864882472	1.0	activating
POU3F4	M06014_1	2.494027777744101e-06	0.01374499622830637	0.9890143777285394	activating
POU4F1	M09911_1	1.1349508879043846e-05	0.046723450640302734	0.8498907677757541	activating
POU4F2	M06016_1	6.944462456803802e-05	0.08197339398974862	0.46755919550278224	activating
POU4F2	M06017_1	1.9508615360153136e-05	0.043873558063667537	0.7697317101547161	activating
POU4F3	M09918_1	5.357458636501278e-05	-0.0920402533070036	0.5465876029934428	repressing
POU5F1	M10279_1	0.0007026736368642705	0.20809116517500886	0.002964525065130625	activating
POU5F1	M09082_1	0.00022928779689701528	0.12339618177685863	0.12187342616839847	activating
POU5F1	M09082_1	0.00022928779689701528	0.12339618177685863	0.12187342616839847	activating
POU5F1	M10279_1	0.0007026736368642705	0.20809116517500886	0.002964525065130625	activating
POU5F1B	M06019_1	0.0005204609898928902	0.1645145204651669	0.012685245390733823	activating
POU5F1B	M06020_1	2.7473114606269e-05	0.06162923542966847	0.7017685353402954	activating
POU6F1	M10220_1	4.161826724580209e-05	-0.05785356255212748	0.618479262563038	repressing
POU6F2	M06021_1	0.00010080333856010704	-0.0934930329873027	0.3543685641125388	repressing
PPARA	M06731_1	5.23501353266731e-07	-0.005523150485770952	1.0	repressing
PPARD	M09922_1	0.00017107635708868418	0.0789154666193816	0.19426731488312377	activating
PPARD	M09921_1	1.665626059021985e-05	0.02093367201342612	0.7948495574017456	activating
PPARG	M10282_1	0.0	0.0	1.0	
PRDM1	M06024_1	0.0003102123966387538	0.08086622549203266	0.06562004713681192	activating
PRDM12	M04607_1	0.0	0.0	1.0	
PRDM14	M06945_1	0.0002636518990793979	-0.10801074272206146	0.09399367017725568	repressing
PRDM15	M04608_1	0.0	0.0	1.0	
PRDM16	M02602_1	2.794577562692524e-06	-0.013788354266361644	0.9852860332336874	repressing
PRDM4	M06025_1	2.6462991395748148e-05	-0.02613242075300324	0.7074220928889698	repressing
PRDM4	M09085_1	8.426706890829472e-06	0.013475813120928194	0.8929296536912044	activating
PRDM6	M10436_1	0.0002715515974341942	0.059358930196072364	0.0887028478564112	activating
PRDM9	PRDM9	0.00013644861274986209	0.028579753238282702	0.2628248852517386	activating
PROX1	M09088_1	0.00021051346410516647	0.11110254214053206	0.14058517547097582	activating
PROX1	M06028_1	0.00012522903053902024	-0.10520085224063527	0.2909739957036413	repressing
PROX2	M09088_1	0.00021051346410516647	0.11110254214053206	0.14058517547097582	activating
PRRX1	M06029_1	0.0004163084122308369	0.20528612884348027	0.028645221420774154	activating
PRRX2	M09090_1	3.934728285381883e-05	0.0653456060218158	0.6246174047314011	activating
PURA	M06743_1	0.0018767345182715278	0.10793014579108871	2.4460254344783063e-07	activating
PURA	M04618_1	0.0	0.0	1.0	
RARA	M10176_1	3.695708049389346e-05	-0.03020202058247161	0.639700872744403	repressing
RARB	M10181_1	0.00036340565738668396	-0.10516904435388245	0.04346698919091316	repressing
RARG	M01985_1	0.0001302201470484432	-0.0662798849929404	0.27829844456745056	repressing
RAX	M09095_1	1.504205273272774e-05	0.0392439382024179	0.8095168919526183	activating
RAX	M06046_1	0.00030159931018292063	0.18491023880608873	0.06977884668827534	activating
RAX2	M06047_1	0.0004163084122308369	0.20528612884348027	0.028645221420774154	activating
RBAK	RBAK	0.0027133791032171173	0.1299862089621624	2.6425453486667465e-10	activating
RBPJ	M00862_1	1.942776211849573e-05	0.019038275051199868	0.7700036470666782	activating
RBPJL	M07039_1	0.00032837148038245	0.07552747496496878	0.05777028917694216	activating
REL	M02665_1	4.663422646600246e-06	0.009483759457079072	0.947550330853571	activating
RELA	M05337_1	9.610520944924872e-05	-0.04128446718756219	0.36924764208199684	repressing
RELB	M04634_1	0.0	0.0	1.0	
RELB	M06749_1	1.8206518374030978e-06	0.00564680130058699	1.0	activating
REST	M02696_1	0.002240493275914135	-0.18671994515038998	1.2611519694112054e-08	repressing
RFX1	M09096_1	0.00077301423420717	0.19641999376043234	0.0016700713112615935	activating
RFX2	M06048_1	0.0012920777905904846	0.24175522420721432	2.790219932645176e-05	activating
RFX3	M06050_1	0.0010864525026070826	0.21264388199705697	0.00014635531778593676	activating
RFX4	M06052_1	0.0009071789268937369	0.18342133552545495	0.0005964618420967186	activating
RFX5	M06055_1	0.0009101089660540351	0.1841812536627967	0.0005837874002363243	activating
RFX6	M02098_1	0.00044636365218242435	0.10126604785856368	0.02286145282735051	activating
RFX7	M09102_1	3.0297577630733485e-05	-0.03435482326254167	0.6817616255907452	repressing
RHOXF1	M06060_1	8.411842470468223e-06	0.020725257570917574	0.8929296536912044	activating
RORA	M06062_1	0.0006001877037863368	-0.19204695291303692	0.006584997169016103	repressing
RORA	M06061_1	0.0002125023853756236	-0.08159404622997787	0.1382328575167165	repressing
RORB	M10286_1	0.00016203168425654724	-0.09702161464804836	0.21111121792690282	repressing
RORC	M10287_1	7.421772924953718e-05	-0.0677153627306761	0.44843681571410016	repressing
RREB1	M02642_1	7.799671289543397e-05	0.0266151296445908	0.4354712974400359	activating
RUNX1	M03672_1	0.0	0.0	1.0	
RUNX2	M09108_1	2.0871239898023752e-05	0.023366088542108678	0.7560158186972475	activating
RUNX3	M06067_1	5.370925182368591e-05	0.0471451745793671	0.546301585487186	activating
RXRA	M06070_1	1.2049512831957543e-08	-0.0005702612088004967	1.0	repressing
RXRB	M09959_1	1.048187190044736e-06	-0.005327091217830496	1.0	repressing
RXRB	M09959_1	1.048187190044736e-06	-0.005327091217830496	1.0	repressing
RXRG	M06075_1	7.818531026604347e-06	-0.015157846736739368	0.903667631274834	repressing
SALL1	M04672_1	0.0	0.0	1.0	
SALL2	M04674_1	0.0	0.0	1.0	
SALL4	M03891_1	0.0	0.0	1.0	
SATB1	M04677_1	0.0	0.0	1.0	
SATB1	M04678_1	0.0	0.0	1.0	
SATB2	M04677_1	0.0	0.0	1.0	
SATB2	M04678_1	0.0	0.0	1.0	
SCRT2	M09116_1	0.0003050431413514909	-0.11421023939461353	0.0679596365558233	repressing
SCRT2	M06080_1	0.0003301844534197018	-0.11847583441715193	0.05692082223468475	repressing
SCX	M00242_1	0.0011400283240896592	-0.32152428137929245	9.449412922775817e-05	repressing
SETDB1	M04679_1	0.0	0.0	1.0	
SHOX2	M06082_1	0.0004163084122308369	0.20528612884348027	0.028645221420774154	activating
SIM1	M04175_1	0.0	0.0	1.0	
SIM2	M04175_1	0.0	0.0	1.0	
SIX1	M09119_1	0.0003744334202901989	-0.2404858664502323	0.03978746807614059	repressing
SIX1	M09121_1	0.000353952752131792	-0.22652376818864098	0.0469639091960829	repressing
SIX2	M09123_1	0.0003942581435699699	-0.2126059305431668	0.034077183356043816	repressing
SIX2	M09125_1	0.0002264510732951086	-0.1562231814478827	0.12398015653782857	repressing
SIX3	M09127_1	0.00016433010983185614	-0.13589568279950226	0.20683519872037043	repressing
SIX4	M09129_1	0.00022731115187146766	-0.16748058266786991	0.12315702054887055	repressing
SIX5	M05532_1	3.983312327715538e-05	0.03247493684465745	0.6246174047314011	activating
SIX6	M09131_1	8.445312856586451e-05	-0.0985602699618058	0.407508312995201	repressing
SKOR1	M09133_1	6.354008432740699e-06	-0.031655283836562534	0.9235005868145922	repressing
SKOR2	M09135_1	3.165450675168824e-05	-0.07153909339569203	0.6744055517077278	repressing
SMAD1	M06764_1	2.7106484367100947e-06	-0.006134336732657862	0.9856013924649477	repressing
SMAD3	M06083_1	5.688410551907275e-05	-0.07800741373586241	0.5290696433726219	repressing
SMAD4	M10290_1	0.00021926513733094843	-0.10306994793567154	0.13165269284079623	repressing
SMAD5	M09137_1	3.1940527798868246e-05	-0.05635895554824614	0.673629195535252	repressing
SMAD9	M04716_1	0.0	0.0	1.0	
SNAI1	M09141_1	0.0011694917865225918	-0.1516414872501542	7.585222038929341e-05	repressing
SNAI1	M09139_1	0.0014041434424575394	-0.17082896662327024	1.141819250482677e-05	repressing
SNAI2	M09145_1	0.001567014308029746	-0.18430387338198012	3.109534620849777e-06	repressing
SNAI3	M09147_1	0.002167364953488904	-0.215801407204968	2.3008277054452875e-08	repressing
SOHLH2	M00218_1	0.0	0.0	1.0	
SOHLH2	M09149_1	0.00028515089484226763	0.10124853841456372	0.0796175042972356	activating
SOX1	M02182_1	2.5664919569567957e-06	0.013311479851914993	0.9881324666116583	activating
SOX10	M10292_1	0.00010635977862127888	0.061340543169935556	0.34085779488735657	activating
SOX11	M02178_1	9.605711893567737e-06	0.024865948587158654	0.8768967751209809	activating
SOX12	M09155_1	5.132590249223856e-05	-0.06252133787956507	0.5580077496001752	repressing
SOX13	M02180_1	7.0787821329521e-05	-0.08315802164636625	0.4631110196826751	repressing
SOX14	M09157_1	1.3671569907280912e-05	0.026053858744232022	0.8242935285231461	activating
SOX15	M06094_1	0.0002607105980177993	-0.1742032925097729	0.09604726912915279	repressing
SOX17	M10294_1	1.6249246456156996e-06	-0.00966001320290711	1.0	repressing
SOX18	M06097_1	0.0003043576834543815	-0.18195221716491874	0.06826096287614532	repressing
SOX2	M06107_1	0.0002786743556094651	-0.20012946544316812	0.0833596726584238	repressing
SOX21	M06102_1	0.00013752427210789175	-0.13028316375560967	0.2614222830283818	repressing
SOX3	M09163_1	5.5903177446192664e-05	0.05414992237159396	0.5350559909306116	activating
SOX30	M09165_1	6.394635870010656e-05	0.06562421832421902	0.4958449930014735	activating
SOX4	M02155_1	0.00019987073495386642	0.07780009392302761	0.15442430723102565	activating
SOX5	M10296_1	1.7957051349659636e-05	0.0336978674273183	0.7836900610417743	activating
SOX6	M10297_1	9.149717856637984e-05	0.07572273706001412	0.3838578311102305	activating
SOX7	M06111_1	0.00011236000826675419	-0.09452999117811495	0.32637738728594606	repressing
SOX8	M06116_1	0.00022763109044610097	-0.147440627025313	0.12301475639939875	repressing
SOX9	M06121_1	2.888708120707406e-06	-0.012802539545823444	0.9838216015880776	repressing
SP1	M09177_1	0.03823149220798916	0.514649981613017	3.6155862326028126e-139	activating
SP1	M06128_1	0.034936788393939544	0.46526786232596	4.7468941630368305e-127	activating
SP2	M09179_1	0.0173278831796857	0.3369173871622843	8.749234257389795e-63	activating
SP2	M10360_1	0.024821273384091125	0.40225295606639344	4.946487392925969e-90	activating
SP3	M06129_1	0.02010354419643967	0.3549454833392449	7.422885823577934e-73	activating
SP3	M09181_1	0.031224562225362962	0.44883949627227293	1.9228911951616678e-113	activating
SP4	M06130_1	0.033193452251311095	0.47989080228064723	1.0927426368612883e-120	activating
SP5	M04763_1	0.0	0.0	1.0	
SP6	M07528_1	0.005770822190346636	0.24345066166294055	3.0998671486200583e-21	activating
SP7	M04506_1	0.0	0.0	1.0	
SP8	M06131_1	0.0152060328300484	0.31818792127231404	3.98231878740142e-55	activating
SP8	M09183_1	0.03161230488608924	0.4555744023319207	7.382528679518984e-115	activating
SP9	M09185_1	0.029478146371450742	0.4362937545499682	4.793735669079241e-107	activating
SPDEF	M06135_1	0.0163144353470146	0.6427314388991235	3.9795965106898394e-59	activating
SPI1	M06138_1	0.004161267757096021	0.29158606255762154	1.857120850388104e-15	activating
SPIB	M09193_1	0.008574104036197627	0.39592709615867594	2.6534865828081323e-31	activating
SPIB	M09193_1	0.008574104036197627	0.39592709615867594	2.6534865828081323e-31	activating
SPIC	M06140_1	0.002630255156311545	0.2417102969492034	5.222244396260416e-10	activating
SREBF1	M09970_1	0.003993311634701513	0.44130382921519745	7.17970024014532e-15	activating
SREBF1	M09969_1	0.00029036062448439814	0.08780185551439186	0.07637760493806761	activating
SREBF2	M06141_1	0.005152964625671053	0.504972164955987	5.175992015426649e-19	activating
SRF	M06142_1	1.7432952999940632e-05	-0.03961805994739724	0.7892156391436813	repressing
SRY	M06144_1	4.103078615935729e-05	-0.0676099579474885	0.6210054467439313	repressing
ST18	M00842_1	0.00011418704003340885	-0.07172261294138592	0.3217700552863229	repressing
STAT1	M06794_1	0.0024491076829522562	0.22657471938374174	2.24894789457275e-09	activating
STAT2	M05474_1	0.000899144121492168	0.13417257049668432	0.0006334957112076608	activating
STAT2	M06795_1	0.0008921806674142552	0.12120170577138673	0.0006688713082348373	activating
STAT3	M05480_1	0.0016302201761766444	0.17840372337081528	1.8626406652750852e-06	activating
STAT4	M06797_1	0.0005282891337367035	0.1266961875400905	0.011923077872002473	activating
STAT5A	M06792_1	0.0006685717148048331	0.15274286294545053	0.0038406920016941957	activating
STAT5B	M04818_1	0.0005904475489305616	0.16898909976541457	0.007139353075658916	activating
STAT5B	M06793_1	0.0007365657923052993	0.1766286645193943	0.0022730060818877225	activating
STAT6	M06798_1	0.00015632006798793618	0.08346198884320889	0.2225222179912147	activating
T	M09977_1	0.00037471115773535235	-0.18424585531614224	0.03977701402040756	repressing
T	M09978_1	0.0003897077848299402	-0.2383934075962616	0.03511981450347179	repressing
TAL1	M04835_1	0.0	0.0	1.0	
TAL2	M04835_1	0.0	0.0	1.0	
TBP	M02225_1	0.0	0.0	1.0	
TBR1	M06148_1	0.0019545921094052954	-0.31294014023863204	1.27598716217179e-07	repressing
TBR1	M06149_1	0.0013260598174349436	-0.25477950008542294	2.0979947935555714e-05	repressing
TBX1	M06152_1	0.0012783079169228495	-0.23675403508710696	3.0765011676250354e-05	repressing
TBX10	M09197_1	0.0010583173693986536	-0.18935688862377772	0.00018313690819934836	repressing
TBX10	M02208_1	0.000639211347073898	-0.1631953664391349	0.004812940880965373	repressing
TBX15	M06156_1	0.00046394767994339947	-0.1272990134554235	0.019914684474225328	repressing
TBX18	M09201_1	0.0005074815296165491	-0.10112377728045263	0.013946898135348173	repressing
TBX19	M06157_1	2.6986856181743235e-05	-0.05592979020069526	0.7032864313432966	repressing
TBX19	M09203_1	0.00031461128642373826	-0.16617644565813727	0.0635309032679697	repressing
TBX2	M09205_1	0.00010609833834973603	0.039671295503582144	0.34085779488735657	activating
TBX20	M06158_1	0.00024871222197553333	-0.09177906723369261	0.10499896642789217	repressing
TBX21	M06165_1	0.0015426899630407442	-0.2675325969834271	3.7141966129495688e-06	repressing
TBX22	M04851_1	0.0	0.0	1.0	
TBX22	M04851_1	0.0	0.0	1.0	
TBX3	M09209_1	1.800525120987384e-05	0.020982826500895946	0.7836900610417743	activating
TBX4	M06171_1	0.0012783079169228495	-0.23675403508710696	3.0765011676250354e-05	repressing
TBX4	M06172_1	1.5718159505073714e-05	-0.031465395317929246	0.8045788230094689	repressing
TBX5	M06173_1	0.000508476505934774	-0.12438791737501659	0.013860133333220406	repressing
TBX5	M06174_1	0.00039176921713213186	-0.17078516468348537	0.03470265047716651	repressing
TBX6	M09211_1	0.000807575950050432	-0.17742460946232452	0.0012738367099490737	repressing
TCF12	M09213_1	0.002842215265050574	-0.24015406167385528	9.271153410491429e-11	repressing
TCF15	M00242_1	0.0011400283240896592	-0.32152428137929245	9.449412922775817e-05	repressing
TCF21	M09989_1	0.0008902282623257651	-0.12958419362680695	0.0006750771026837921	repressing
TCF21	M09990_1	0.0005858367644738793	-0.22543229301508472	0.007417013731994116	repressing
TCF24	M00261_1	0.0013697806460811757	-0.2459574322028609	1.4980875364951278e-05	repressing
TCF3	M06175_1	0.002154104468040541	-0.1950060788197261	2.5374556467802967e-08	repressing
TCF4	M06176_1	0.002146342276143187	-0.1954006311887787	2.6904567847884784e-08	repressing
TCF7	M09993_1	3.474434146188976e-05	-0.04803067384046973	0.6545095237455146	repressing
TCF7L1	M06178_1	2.7446842078004963e-06	0.009965176455366905	0.9852860332336874	activating
TCF7L2	M02162_1	3.464145323295309e-05	-0.041805521270778384	0.6545509282795696	repressing
TCFL5	M09217_1	9.550535314684083e-05	-0.03988464148679121	0.37125489566650854	repressing
TEAD1	M06179_1	6.545959659254308e-05	0.047389732620063546	0.4879179265184083	activating
TEAD2	M09221_1	0.00019092005229381925	0.08493559341317086	0.16551740904041665	activating
TEAD3	M06181_1	2.6991327149561428e-05	0.03792343760258219	0.7032864313432966	activating
TEAD3	M06182_1	0.00012531301470786183	0.06901847337704839	0.2909739957036413	activating
TEAD4	M06183_1	0.00015777510482650747	0.072565187970419	0.21954358495229506	activating
TEF	M06185_1	7.604110570880174e-06	-0.03695296545339971	0.9051273125219748	repressing
TERF2	M01857_1	0.00035386200402609536	-0.13856030147847892	0.0469639091960829	repressing
TET1	M00880_1	0.000722099965209777	-0.1458141648076211	0.002549034543681658	repressing
TFAP2A	M06186_1	0.0008252952231948552	-0.09127889994363862	0.0011149876036034396	repressing
TFAP2C	M06195_1	0.0008866121685163764	-0.10847013486474183	0.0006918722142219861	repressing
TFAP2E	M10002_1	0.0016291535862020812	-0.12836377724460785	1.868371371145048e-06	repressing
TFAP2E	M10001_1	0.0018261511802186714	-0.1510799289468619	3.634945096700989e-07	repressing
TFAP4	M10006_1	0.00019783074782930843	-0.07817393180866361	0.15679234609436415	repressing
TFCP2	M06204_1	0.00021739006636345426	0.11314050051722009	0.1331766273106581	activating
TFCP2L1	M09235_1	5.938239424518876e-06	0.01613932850923689	0.9268761376581796	activating
TFDP1	M06816_1	0.0006226402770952433	0.10666058081275594	0.005524174133018049	activating
TFDP2	M06816_1	0.0006226402770952433	0.10666058081275594	0.005524174133018049	activating
TFE3	M06205_1	0.0030720355122416665	0.30441400943893965	1.4359908057229393e-11	activating
TFE3	M09237_1	0.0008159941870723442	0.14322205391526008	0.0011938915583645827	activating
TFEB	M06206_1	0.0033368419774655322	0.3354095312910203	1.611868646573769e-12	activating
TFEC	M09241_1	0.002009007964922982	0.23936404624165764	8.221372176973692e-08	activating
TFEC	M06207_1	0.004040345142820256	0.3868520282947121	4.89669697343578e-15	activating
TGIF1	M06208_1	0.00142394438999216	-0.27544838472793504	9.804444371314049e-06	repressing
TGIF1	M09243_1	0.0006517355594478635	-0.19825911017982062	0.004360920646066347	repressing
TGIF2	M09245_1	0.00048115317639907396	-0.16198200748023778	0.017312136193455122	repressing
THAP1	M04894_1	0.0	0.0	1.0	
THAP12	M02286_1	8.132864707033338e-05	-0.05501659946402768	0.42040063578665154	repressing
THRA	M06211_1	8.24651784492314e-06	-0.021922958214379687	0.8954897012615447	repressing
THRB	M10017_1	1.5245700479837865e-07	-0.002301749650556584	1.0	repressing
TIGD1	M00847_1	0.0	0.0	1.0	
TIGD2	M00849_1	0.0	0.0	1.0	
TIGD6	M00848_1	0.0	0.0	1.0	
TLX1	M06826_1	0.00036069163025376216	0.10826933609298414	0.04447493164083396	activating
TLX1	M06827_1	0.0003152969121812399	-0.09348229206623335	0.06338886513565369	repressing
TLX2	M09255_1	0.00042656037634447586	0.21144742774372738	0.026665601578356325	activating
TLX2	M01240_1	0.00018636095749291481	-0.1304720490777643	0.17129412753560136	repressing
TLX3	M09257_1	4.5333102991595986e-05	0.07639390368656979	0.5947360573225013	activating
TLX3	M09259_1	7.022630321595891e-06	-0.038282695906892414	0.9141754331195734	repressing
TOPORS	M04321_1	0.00018851448415879712	0.06905372776760725	0.16826802147507822	activating
TP53	M06704_1	0.0013824186976985064	0.19066382296326234	1.352201186738704e-05	activating
TP63	M06215_1	0.0015590995725880408	0.34353678112419533	3.287175673310597e-06	activating
TP73	M06417_1	0.00036739387031825554	0.08637273057742505	0.04217615179625566	activating
TRERF1	M04902_1	0.0	0.0	1.0	
TRPS1	M04904_1	0.0	0.0	1.0	
TWIST1	M04909_1	0.0	0.0	1.0	
TWIST2	M00224_1	0.0005503078234817549	-0.22871175287037254	0.009926190115605487	repressing
UBP1	M09261_1	1.7188252628308476e-05	-0.023356887134322785	0.7918652368133602	repressing
USF1	M09265_1	0.0007405119201935317	0.15335483161382107	0.0022128828065173705	activating
USF1	M06218_1	0.005079096290623419	0.44806894139612125	9.470993363897136e-19	activating
USF2	M09267_1	0.0008700923181126363	0.16653938351153	0.0007860440198870756	activating
VAX2	M06220_1	2.7523899210901703e-06	-0.017467502620115382	0.9852860332336874	repressing
VAX2	M09271_1	1.744485798038653e-07	-0.00570933139739991	1.0	repressing
VDR	M10303_1	0.0	0.0	1.0	
VDR	M06221_1	0.0008606355252189779	-0.20241832866871323	0.000843921233883751	repressing
VENTX	M10022_1	2.4223243552112805e-06	0.012977045067649481	0.9908050306994083	activating
VEZF1	M00565_1	0.0	0.0	1.0	
VSX1	M09275_1	3.934728285381883e-05	0.0653456060218158	0.6246174047314011	activating
VSX2	M06226_1	3.934728285381883e-05	0.0653456060218158	0.6246174047314011	activating
WT1	M00579_1	0.00015508296672317456	0.03675878580838854	0.22433715987667713	activating
XBP1	M06228_1	0.00045523907843025846	0.15019846202354312	0.021441304840096154	activating
XPA	M09278_1	0.00045254042024867047	0.06743445260298561	0.02185997301359207	activating
YBX1	M09280_1	5.044118220209892e-05	-0.04917026429639018	0.560451892656127	repressing
YBX2	M09280_1	5.044118220209892e-05	-0.04917026429639018	0.560451892656127	repressing
YBX3	M09280_1	5.044118220209892e-05	-0.04917026429639018	0.560451892656127	repressing
YY1	M10305_1	0.015813877896610595	0.661970862758833	2.568274830708361e-57	activating
YY2	M06231_1	0.009650936632200735	0.4778303492306779	3.639010884942462e-35	activating
ZBED6	M04952_1	0.0	0.0	1.0	
ZBTB1	M00608_1	0.0018493000943469173	-0.22251389211630349	3.064423555651972e-07	repressing
ZBTB11	M04956_1	0.0	0.0	1.0	
ZBTB12	M10447_1	0.00024077899132213254	-0.08266780555683786	0.11153736226924148	repressing
ZBTB14	M09286_1	5.241337299399795e-06	0.009901544354184477	0.9370001136659436	activating
ZBTB16	M04575_1	0.0	0.0	1.0	
ZBTB16	M04574_1	0.0	0.0	1.0	
ZBTB18	M06244_1	0.0005031543466496036	-0.11447131211317624	0.014423049795781205	repressing
ZBTB2	M09292_1	0.0017019189141098678	0.3258820283018482	1.0332267470980365e-06	activating
ZBTB20	M09294_1	0.0003191961399663379	-0.2510193553878916	0.06175770872006303	repressing
ZBTB22	M09296_1	0.00026565834960456947	-0.19669134897844454	0.09243894590567464	repressing
ZBTB22	M09296_1	0.00026565834960456947	-0.19669134897844454	0.09243894590567464	repressing
ZBTB26	M09298_1	1.3440239323703196e-06	-0.010204069956345405	1.0	repressing
ZBTB3	M00638_1	4.7510208101009255e-08	0.0009337710896543455	1.0	activating
ZBTB32	M09300_1	9.22865636090453e-05	-0.13986170991003133	0.38093055082327165	repressing
ZBTB33	M06968_1	0.001141861973011804	0.19565318328951564	9.345273559927176e-05	activating
ZBTB34	M09303_1	2.4083621348203188e-05	-0.0250024559702994	0.7277397769663133	repressing
ZBTB37	M09303_1	2.4083621348203188e-05	-0.0250024559702994	0.7277397769663133	repressing
ZBTB4	M06841_1	5.985436797639743e-06	-0.009931231432465722	0.9268761376581796	repressing
ZBTB4	M06842_1	1.658290076322899e-05	-0.016337366187549364	0.7948495574017456	repressing
ZBTB42	M10323_1	0.0005108610342295927	-0.08584804938362327	0.013640040903921373	repressing
ZBTB43	M09305_1	0.00036613650436134737	-0.10491287967845894	0.04247627797756238	repressing
ZBTB44	M00580_1	0.0	0.0	1.0	
ZBTB45	M09307_1	0.0006807813750309144	-0.2985101578701821	0.0035096865880457837	repressing
ZBTB48	M10336_1	0.00028247076634924095	-0.07908079746745184	0.08087451634295482	repressing
ZBTB49	M06234_1	0.00014592317347028594	0.06690702272609843	0.24299671256242045	activating
ZBTB6	M06843_1	2.1049488628799295e-06	-0.006461678000240993	0.9941862957751432	repressing
ZBTB7A	M06235_1	2.183795269827815e-05	0.01937554867986465	0.7478040794441271	activating
ZBTB7A	M09309_1	0.00045923792578661526	-0.10960668964406928	0.020730312084659325	repressing
ZBTB7B	M06236_1	0.00017213230554125047	-0.05884206622415395	0.1926521071155014	repressing
ZBTB7B	M09311_1	4.293313723924275e-05	-0.026605029895611112	0.6100449868810451	repressing
ZBTB7C	M06237_1	7.491404390358447e-05	-0.03653254611179009	0.4453020931677007	repressing
ZEB1	M05322_1	0.001155606171409418	-0.1507686538443611	8.463504608663306e-05	repressing
ZEB2	M05322_1	0.001155606171409418	-0.1507686538443611	8.463504608663306e-05	repressing
ZFHX2	M01262_1	1.693489385301561e-05	0.05702202689966775	0.7938508607466518	activating
ZFHX3	M00497_1	0.00012531035715901417	0.10415988476714233	0.2909739957036413	activating
ZFHX4	M03661_1	0.0	0.0	1.0	
ZFHX4	M06847_1	1.8143788557800633e-05	-0.041677027978848286	0.7833542696831511	repressing
ZFP1	M10308_1	0.00034040192429074523	-0.15004705915833536	0.0526511466782461	repressing
ZFP14	M10309_1	4.123400084321549e-05	0.023719386088865486	0.620776224315656	activating
ZFP14	ZFP14	0.0002839158790202134	0.04704668177301057	0.08023997450622204	activating
ZFP2	M07132_1	0.0003211880401877698	0.08389928889097052	0.06075031867991487	activating
ZFP28	M10402_1	0.00024145769984118548	0.05946969774875486	0.11141386615212162	activating
ZFP3	M10419_1	7.57334490976147e-05	0.04131699322107445	0.4426859569799949	activating
ZFP30	M10310_1	3.638849212872497e-05	0.02673979205870699	0.6426578582683893	activating
ZFP41	M09315_1	2.082090722055341e-09	0.00022669353766813748	1.0	activating
ZFP42	M10416_1	0.009339694376284235	0.45114870388300765	4.7857933317392365e-34	activating
ZFP42	M09317_1	0.008001034665580109	0.48356660221102205	3.076065904467266e-29	activating
ZFP57	ZFP57	0.0	0.0	1.0	
ZFP64	M10434_1	0.0030325844016524384	-0.1597483230456292	1.9476788941100254e-11	repressing
ZFP69	ZFP69	0.00020656395658236182	0.0698150817058498	0.1454650182476368	activating
ZFP69B	ZFP69B	0.00018537459707590465	0.0433299895351667	0.172721985335098	activating
ZFP82	M10394_1	9.88726200523704e-06	-0.02032797705239529	0.8723671687027648	repressing
ZFP82	M10310_1	3.638849212872497e-05	0.02673979205870699	0.6426578582683893	activating
ZFP90	ZFP90	0.00015898942986425357	0.07873673990858472	0.21749016786063374	activating
ZFP92	M04982_1	0.0	0.0	1.0	
ZFP92	M04982_1	0.0	0.0	1.0	
ZFX	M04983_1	0.0	0.0	1.0	
ZFX	M06848_1	6.299697480705024e-05	-0.02142253874109873	0.4998231483022385	repressing
ZFY	M02702_1	0.0003722695384846819	0.057692512834329135	0.04049898066586633	activating
ZHX1	M01278_1	4.837555748427036e-06	0.026039886045331993	0.9450533990964677	activating
ZIC1	M09321_1	9.439008646050517e-05	-0.03172547129582379	0.3742914326212868	repressing
ZIC2	M00636_1	0.00044620261148964335	-0.06708967923502518	0.02286145282735051	repressing
ZIC3	M09323_1	0.0002472521145125972	-0.05191102933223499	0.10629725441797368	repressing
ZIC4	M09327_1	7.011527034250786e-05	-0.02515954398398535	0.4657025889865635	repressing
ZIC4	M06240_1	0.0009245444352352639	-0.10166738237802828	0.0005212723812529337	repressing
ZIC5	M09329_1	0.0003906127251356306	-0.06279354343856705	0.034909902319020636	repressing
ZIK1	ZIK1	2.9396453575025738e-05	-0.028375283374242735	0.6873398529791047	repressing
ZKSCAN1	M10311_1	0.0	0.0	1.0	
ZKSCAN2	ZKSCAN2	0.0002907387276679385	0.08365363639365793	0.07625707752881318	activating
