index	lr_test	pval	rsq	beta	padj	short_id	HGNC symbol	activ_or_repr	no_CAGE_enr	eRNA_enr	lncRNA_enr	mRNA_enr
ZNF304	15.714621113547764	7.365263693429729e-05	0.0009606700151900682	0.08153012883937388	0.0003938285627809119	ZNF304	ZNF304	activating			2.0	3.0
ZNF320	16.807052933167142	4.1379224927646954e-05	0.001027412393865057	-0.08448666067961154	0.00023280311763641373	ZNF320	ZNF320	repressing			2.0	3.0
M10383_1	42.801670743989234	6.058039739775297e-11	0.002614010904077424	-0.14720477858758763	5.938714714597904e-10	M10383_1	ZNF322	repressing				3.0
M10329_1	14.106369032793737	0.00017275783620599195	0.0008624039162182795	-0.18571593484312787	0.0008341367166065433	M10329_1	ZNF324	repressing				
ZNF324A	6.220598977502959	0.01262723866432016	0.0003804092311883167	-0.08026084171389995	0.03791101353046471	ZNF324A	ZNF324	repressing	0.0			
M10387_1	9.989547331999347	0.0015743129990488925	0.0006108093680715632	-0.07689713909103929	0.006044988192193671	M10387_1	ZNF329	repressing				
M10427_1	40.626742149899655	1.8426748218445069e-10	0.002481376598197471	0.12307726201255138	1.7404534448662714e-09	M10427_1	ZNF341	activating			2.0	3.0
ZNF343	7.975716167835344	0.004740899651604361	0.0004877093426504109	0.07127842714644042	0.01640300574646001	ZNF343	ZNF343	activating				
M10345_1	56.64530382621888	5.2195357225065863e-14	0.003457754211869557	0.1444672243662109	6.030427879396003e-13	M10345_1	ZNF37A	activating				
ZNF383	7.385497307543119	0.0065751886910315315	0.0004516274832058187	0.05273596760489697	0.021985256243397422	ZNF383	ZNF383	activating			2.0	3.0
M10409_1	12.744726408716815	0.00035701436153125974	0.0007791970438980611	0.12260614468106062	0.0015985348921157443	M10409_1	ZNF384	activating		1.0		
M09363_1	6.588523616213934	0.010263825606389802	0.0004029036423289778	0.13899711286294614	0.03162235793968667	M09363_1	ZNF384	activating		1.0		
ZNF398	14.351758049429918	0.00015163803477577476	0.0008773982107205258	0.07809089672853184	0.0007432561249994414	ZNF398	ZNF398	activating				
ZNF417	10.97107022968703	0.0009254529752461341	0.0006708007209721423	-0.10458136398629628	0.003789671360659802	ZNF417	ZNF417	repressing				3.0
M06859_1	18.711970898766594	1.5202508567682199e-05	0.001143781238217234	-0.16081376442847517	9.235702388066086e-05	M06859_1	ZNF423	repressing				
ZNF425	6.923293751773599	0.00850801277655074	0.000423370514190724	0.07682392738434973	0.02718362600705347	ZNF425	ZNF425	activating				3.0
ZNF431	10.923103486355103	0.0009497237634402645	0.0006678690593108216	-0.08996706889767209	0.0038524844824191296	ZNF431	ZNF431	repressing				
ZNF432	7.264115805264737	0.007034589267809203	0.00044420687556867566	0.049193528005327294	0.02322132273608446	ZNF432	ZNF432	activating				
ZNF441	80.03931119663321	3.6703430197767684e-19	0.004881663446146156	0.19917269115076808	4.84635088529708e-18	ZNF441	ZNF441	activating			2.0	3.0
M09371_1	29.94328491025226	4.448698927993326e-08	0.0018295623175361708	0.10450359901486975	3.5534669214959034e-07	M09371_1	ZNF444	activating			2.0	
M10044_1	6.510649605814251	0.01072303285007531	0.0003981425811807604	0.08288000289834799	0.03295868054156164	M10044_1	ZNF449	activating				3.0
M09373_1	50.06485856166546	1.48747160333604e-12	0.0030567934353937787	0.15578773042756539	1.6174691216107864e-11	M09373_1	ZNF460	activating			2.0	3.0
ZNF460	47.859187384005054	4.579560438744247e-12	0.002922354569827923	0.14002921696152043	4.8178465103537035e-11	ZNF460	ZNF460	activating			2.0	3.0
M10385_1	62.78962441851036	2.3000732421475083e-15	0.0038319693811332822	0.14598210662342176	2.7305456654485095e-14	M10385_1	ZNF467	activating				
ZNF468	131.38807959515543	2.036377647312106e-30	0.007998675672321598	0.21970839765134914	3.100085500731606e-29	ZNF468	ZNF468	activating			2.0	
ZNF486	6.768933738443593	0.009275823689180018	0.0004139334535201433	-0.0704901680137848	0.029133290907278984	ZNF486	ZNF486	repressing				3.0
ZNF487	7.601165484615194	0.005833058291807573	0.0004648121073808076	0.0956895209884634	0.019810964382149607	ZNF487	ZNF487	activating	0.0	1.0		
M09375_1	6.861522216393496	0.008807148966078048	0.0004195940194232639	-0.09843258553966691	0.028001107523599494	M09375_1	ZNF501	repressing				3.0
M09375_1	6.861522216393496	0.008807148966078048	0.0004195940194232639	-0.09843258553966691	0.028001107523599494	M09375_1	ZNF501	repressing				3.0
M10404_1	6.416615503716457	0.011305742745868867	0.00039239348876207725	-0.08784375947686751	0.03458541634315441	M10404_1	ZNF502	repressing				
M09377_1	24.432306817761855	7.696711508877845e-07	0.0014931327899015967	-0.16552178413382676	5.6268614081852716e-06	M09377_1	ZNF524	repressing				3.0
M10374_1	34.19441408615239	4.987190221107484e-09	0.0020889904004673943	0.23019329000383265	4.30228276407539e-08	M10374_1	ZNF528	activating				
ZNF528	16.123445625555178	5.934479254440802e-05	0.0009856478599262752	0.11841534425032035	0.00032265614097673934	ZNF528	ZNF528	activating		1.0		
ZNF530	17.801277410697367	2.4521855503741675e-05	0.0010881502058757153	0.08293294235711238	0.00014489169416366087	ZNF530	ZNF530	activating			2.0	
ZNF543	44.52831849796348	2.5070455667358776e-11	0.0027192927693510116	0.13654453729712196	2.5344663776220514e-10	ZNF543	ZNF543	activating			2.0	3.0
ZNF548	9.154260532384797	0.002481396332421483	0.0005597527241794076	-0.061182810832918516	0.009226801305038503	ZNF548	ZNF548	repressing			2.0	3.0
M10386_1	6.182235010252043	0.012903918076696915	0.0003780636761674394	-0.06249113247041118	0.03865201386862455	M10386_1	ZNF554	repressing				
ZNF564	13.801600209146272	0.00020316311715536047	0.0008437808982331152	-0.1870264978395933	0.0009629782915715621	ZNF564	ZNF564	repressing				
ZNF571	12.736727919495024	0.0003585444181810987	0.0007787082503638576	0.07627568534453441	0.0015998499211253164	ZNF571	ZNF571	activating			2.0	3.0
M10051_1	14.500996634400508	0.00014008540968018577	0.0008865171823507767	0.09580079070143574	0.0006918722142219861	M10051_1	ZNF580	activating				
ZNF587	6.712354914336174	0.009574720095809086	0.00041047438506125467	-0.07477700695913239	0.029999244077426046	ZNF587	ZNF587	repressing				3.0
M06860_1	8.35865855513839	0.0038385383160960546	0.0005111189452831066	-0.11937901246812192	0.013640040903921373	M06860_1	ZNF589	repressing				
M10405_1	18.150337444763863	2.041332530014597e-05	0.0011094734756690317	0.08437384455852431	0.00012116900430453617	M10405_1	ZNF596	activating				3.0
M09381_1	175.64719422150665	4.323919002838245e-40	0.01067608810863685	0.528342151381086	7.56101512117931e-39	M09381_1	ZNF597	activating				3.0
ZNF611	11.131055400044715	0.0008489427372939183	0.0006805787222290416	-0.07149863311818677	0.0035096865880457837	ZNF611	ZNF611	repressing				3.0
ZNF613	20.844028103259916	4.982433193280083e-06	0.001274006768693603	0.16816261687038078	3.175994360642575e-05	ZNF613	ZNF613	activating		1.0		
ZNF616	7.777975684126432	0.005288702720546209	0.0004756210412789619	-0.08364206014712092	0.018056942797854338	ZNF616	ZNF616	repressing				
ZNF619	11.005153862301086	0.0009085889000491932	0.0006728838597620523	0.07248576356848227	0.0037324255132179553	ZNF619	ZNF619	activating				3.0
ZNF641	12.714498427441868	0.0003628315919254353	0.0007773497883448721	0.0991762410670621	0.0016134160823076057	ZNF641	ZNF641	activating				
ZNF662	7.252951037102321	0.007078459060322755	0.0004435243188534166	0.057111320722267434	0.023306681995057622	ZNF662	ZNF662	activating				
M10377_1	7.161569801966834	0.007448198440017839	0.00043793771775102464	0.09734248636336773	0.024399920965526792	M10377_1	ZNF667	activating		1.0		
ZNF669	13.95958331610018	0.00018678305853434403	0.0008534345687265521	-0.122753405835692	0.0008951751027534858	ZNF669	ZNF669	repressing				
ZNF674	13.867476964696834	0.00019616387817026154	0.0008478063577506134	-0.10598337272696248	0.0009332208027658766	ZNF674	ZNF674	repressing				3.0
M10316_1	50.86248516904743	9.90690965523404e-13	0.0031054046770910837	0.17900832415508744	1.0956872729805852e-11	M10316_1	ZNF682	activating				
ZNF682	16.49556616190239	4.876397560155024e-05	0.0010083825717921435	0.08388391445105033	0.00027081795892019744	ZNF682	ZNF682	activating			2.0	3.0
M09385_1	7.902681903447956	0.0049361557341636875	0.00048324462093318754	0.08821900824151348	0.017033028053354164	M09385_1	ZNF684	activating		1.0		
ZNF684	16.036408764855878	6.213604006156839e-05	0.0009803302531610214	0.11094066715284143	0.00033641855999861714	ZNF684	ZNF684	activating				
ZNF695	22.715632864528743	1.8783352644634967e-06	0.0013883074405789397	0.15387487977325787	1.2928541660722154e-05	ZNF695	ZNF695	activating		1.0		
M09387_1	11.29888341370679	0.0007755371725970881	0.0006908359426015531	-0.10576070371144485	0.003247718774565152	M09387_1	ZNF704	repressing			2.0	3.0
ZNF708	15.333978256159753	9.00816214450112e-05	0.0009374133162304288	-0.12664593981956926	0.00047577803326467134	ZNF708	ZNF708	repressing				
M10438_1	15.273967357083166	9.298926566839829e-05	0.0009337466834716812	0.07642689339719774	0.0004871583391696655	M10438_1	ZNF71	activating				
M09391_1	68.9306411197249	1.0198788002700628e-16	0.004205817832237835	0.16820610527232355	1.2938462426955503e-15	M09391_1	ZNF740	activating			2.0	
M10350_1	39.099449399909645	4.027575643371589e-10	0.0023882248349779145	0.14401839549991763	3.7226306303734544e-09	M10350_1	ZNF76	activating				3.0
M09397_1	78.9779390847907	6.280738866303118e-19	0.004817113498513326	0.2541461335737921	8.209369790905288e-18	M09397_1	ZNF76	activating				
ZNF765	11.313951661264582	0.0007692688092524417	0.0006917568694126963	-0.07151783543282017	0.0032424555021910734	ZNF765	ZNF765	repressing			2.0	3.0
M10380_1	41.18152540774463	1.3872758925612233e-10	0.0025152110824163687	0.11918075066146103	1.3297296333142393e-09	M10380_1	ZNF774	activating				
ZNF776	21.741323666276003	3.11997695791939e-06	0.0013288073803284783	-0.10427472249187364	2.0598215222182092e-05	ZNF776	ZNF776	repressing				3.0
ZNF780A	7.431092625927704	0.00641064060641696	0.00045441491725595196	-0.05846195819361919	0.02154641284338583	ZNF780A	ZNF780A	repressing				
ZNF782	7.03134472209058	0.008009518670539634	0.00042997633069030705	-0.12495892055935515	0.025975732229770142	ZNF782	ZNF782	repressing	0.0			
ZNF783	23.192510704415326	1.4656701996777255e-06	0.0014174283571062318	-0.130250124610311	1.0251768856124199e-05	ZNF783	ZNF783	repressing			2.0	3.0
M10400_1	7.221760280554008	0.007202504291675462	0.0004416174729144906	-0.13677763753632904	0.023654925262507735	M10400_1	ZNF784	repressing				
ZNF785	10.260691166891775	0.0013589475789456218	0.0006273822894075076	-0.10788660856879605	0.005312622861497385	ZNF785	ZNF785	repressing		1.0		
ZNF789	14.304154464967723	0.00015552126608437452	0.0008744894534804537	-0.13174662736588905	0.0007594132766535119	ZNF789	ZNF789	repressing				
ZNF793	14.703420892736176	0.00012581792718730202	0.0008988858180106751	-0.11450416760736574	0.0006334957112076608	ZNF793	ZNF793	repressing				
M09405_1	9.377390804853349	0.002196780072686391	0.0005733917929485743	-0.1445479420108906	0.008263469226907528	M09405_1	ZNF821	repressing			2.0	
ZNF84	22.312523642125598	2.3169065795877295e-06	0.0013636904817074802	0.10933639600419888	1.569673881668336e-05	ZNF84	ZNF84	activating				
ZNF880	14.434462340002938	0.00014512216637190703	0.0008824517287988609	0.07053453265006047	0.0007140231303621585	ZNF880	ZNF880	activating				
ZNF891	17.217725812217395	3.333118241533113e-05	0.0010525011912851934	-0.09502641751810362	0.00019169133353528212	ZNF891	ZNF891	repressing				
ZNF93	15.848096738292952	6.863553345973836e-05	0.0009688250215665883	-0.08305131867695849	0.000370059917903756	ZNF93	ZNF93	repressing				3.0
M10322_1	14.793765655609604	0.0001199313363271508	0.0009044060539694643	0.11605201760945852	0.0006085927419895417	M10322_1	ZNF98	activating		1.0		
M00592_1	10.805212125458638	0.0010121472708395402	0.0006606636577340952	0.12548806724787082	0.0040801201509855604	M00592_1	ZSCAN10	activating				
M10335_1	43.640893673626124	3.9450857970653585e-11	0.0026651839241236264	0.12958644640281997	3.9268777087712103e-10	M10335_1	ZSCAN22	activating			2.0	3.0
M09415_1	16.342079896858195	5.2876677089080455e-05	0.0009990053991134618	-0.2814194399081854	0.0002911592346947664	M09415_1	ZSCAN29	repressing				
M10388_1	24.30779380718741	8.210617455993751e-07	0.001485530081673514	-0.10292772743411285	5.9688421281213e-06	M10388_1	ZSCAN30	repressing			2.0	3.0
