motif_id	tf_name
M5764_1.02	Rarg
M5765_1.02	Rarg
M5766_1.02	Rarg
M5767_1.02	Rarg
M5768_1.02	Rarg
M5769_1.02	Rarg
M5770_1.02	Rarg
M5771_1.02	Phox2a
M5772_1.02	Vsx2
M5773_1.02	Rfx5
M5774_1.02	Rfx5
M5775_1.02	Rfx5
M5776_1.02	Rfx5
M5777_1.02	Rfx5
M5778_1.02	Rfx5
M5779_1.02	Rfx5
M5780_1.02	Rfx5
M5781_1.02	Rfx5
M5786_1.02	Rorc
M5787_1.02	Rorc
M5788_1.02	Runx1
M5789_1.02	Runx1
M5790_1.02	Runx1
M5791_1.02	Runx1
M5792_1.02	Runx1
M5793_1.02	Runx1
M5794_1.02	Runx1
M5795_1.02	Rxrg
M5796_1.02	Rxrg
M5797_1.02	Rxrg
M5798_1.02	Rxrg
M5799_1.02	Rxrg
M5800_1.02	Rxrg
M5801_1.02	Rxrg
M5802_1.02	Rxrg
M5803_1.02	Rxrg
M5804_1.02	Scrt1
M5805_1.02	Scrt1
M5806_1.02	Phox2a
M5807_1.02	Phox2a
M5808_1.02	Smad2
M5809_1.02	Snai2
M5810_1.02	Sox9
M5811_1.02	Sox9
M5812_1.02	Sox9
M5813_1.02	Sox9
M5814_1.02	Sox9
M5815_1.02	Sox14
M5816_1.02	Sox14
M5817_1.02	Sox14
M5818_1.02	Sox15
M5819_1.02	Sox15
M5820_1.02	Sox15
M5821_1.02	Sox18
M5822_1.02	Sox18
M5823_1.02	Sox18
M5824_1.02	Sox14
M5825_1.02	Sox21
M5826_1.02	Sox21
M5827_1.02	Sox21
M5828_1.02	Sox21
M5829_1.02	Sox14
M5830_1.02	Sox14
M5831_1.02	Sox14
M5832_1.02	Sox14
M5833_1.02	Sox14
M5834_1.02	Sox11
M5835_1.02	Sox7
M5836_1.02	Sox7
M5837_1.02	Sox7
M5838_1.02	Sox9
M5839_1.02	Sox9
M5840_1.02	Sox9
M5841_1.02	Sox9
M5842_1.02	Sox9
M5843_1.02	Sox9
M5844_1.02	Sox9
M5845_1.02	Sox9
M5846_1.02	Sox9
M5847_1.02	Sox9
M5848_1.02	Sox9
M5849_1.02	Sox9
M5850_1.02	Sox9
M5851_1.02	Sox9
M5852_1.02	Sox9
M5853_1.02	Sp1
M5854_1.02	Sp1
M5855_1.02	Sp1
M5856_1.02	Sp1
M5857_1.02	Spdef
M5858_1.02	Spdef
M5859_1.02	Spdef
M5860_1.02	Spdef
M5861_1.02	Spdef
M5862_1.02	Spdef
M5863_1.02	Sfpi1
M5864_1.02	Sfpi1
M5865_1.02	Sfpi1
M5866_1.02	Srebf1
M5867_1.02	Srf
M5868_1.02	Srf
M5873_1.02	Tbx21
M5874_1.02	Tbx21
M5875_1.02	Tbx1
M5876_1.02	Tbx1
M5877_1.02	Tbx1
M5878_1.02	Tbx1
M5879_1.02	Tbx1
M5880_1.02	Tbx15
M5881_1.02	Tbx15
M5882_1.02	Tbx19
M5883_1.02	Tbx1
M5884_1.02	Tbx1
M5885_1.02	Tbx1
M5886_1.02	Tbx1
M5887_1.02	Tbx1
M5888_1.02	Tbx2
M5889_1.02	Tbx21
M5890_1.02	Tbx21
M5891_1.02	Tbx21
M5892_1.02	Tbx21
M5893_1.02	Tbx21
M5894_1.02	Tbx21
M5895_1.02	Tbx2
M5896_1.02	Tbx2
M5897_1.02	Tbx2
M5898_1.02	Tbx2
M5899_1.02	Tbx2
M5900_1.02	Tcf3
M5901_1.02	Tcf3
M5902_1.02	Tcf3
M5903_1.02	Tcf7l2
M5906_1.02	Tead3
M5907_1.02	Tead3
M5908_1.02	Tead4
M5909_1.02	Hlf
M5910_1.02	Hlf
M5917_1.02	Tcfap2a
M5918_1.02	Tcfap2a
M5919_1.02	Tcfap2a
M5920_1.02	Tcfap2a
M5921_1.02	Tcfap2a
M5922_1.02	Tcfap2a
M5923_1.02	Tcfap2a
M5924_1.02	Tcfap2a
M5925_1.02	Tcfap2a
M5926_1.02	Tcfap4
M5927_1.02	Tcfap4
M5930_1.02	Tcfe3
M5931_1.02	Tcfe3
M5932_1.02	Tcfe3
M5933_1.02	Tgif1
M5934_1.02	Tgif1
M5935_1.02	Tgif2
M5936_1.02	Thrb
M5937_1.02	Thrb
M5938_1.02	Thrb
M5939_1.02	Thrb
M5941_1.02	Alx3
M5942_1.02	Alx3
M5943_1.02	Usf1
M5944_1.02	Vax1
M5945_1.02	Vax1
M5946_1.02	Vdr
M5949_1.02	Vsx2
M5950_1.02	Vsx2
M5951_1.02	Alx3
M5952_1.02	Xbp1
M5953_1.02	Xbp1
M5954_1.02	Yy1
M5955_1.02	Yy1
M5956_1.02	Yy1
M5957_1.02	Yy1
M5959_1.02	Zbtb49
M5960_1.02	Zbtb7a
M5961_1.02	Zbtb7b
M5962_1.02	Zbtb7a
M5963_1.02	Zic1
M5964_1.02	Zic1
M5965_1.02	Zic1
M5966_1.02	Zfp523
M5968_1.02	Zfp238
M5969_1.02	Zfp238
M5970_1.02	Zfp282
M5971_1.02	Zkscan3
M5972_1.02	Zfp410
M5974_1.02	Zfp524
M5975_1.02	Zfp524
M5977_1.02	Zfp740
M5978_1.02	Zfp740
M5980_1.02	Zfp784
M5982_1.02	Phox2a
M5983_1.02	Phox2a
M5984_1.02	Phox2a
M5985_1.02	Nr3c1
M5986_1.02	Phox2a
M5987_1.02	Ascl2
M5988_1.02	Atf5
M5989_1.02	Neurod1
M5990_1.02	Barhl1
M5991_1.02	Barhl1
M5992_1.02	Barhl1
M5993_1.02	Bhlhe40
M5994_1.02	Bhlhe40
M5995_1.02	Cebpd
M5996_1.02	Creb3l3
M5997_1.02	Creb3l3
M5998_1.02	Atf2
M5999_1.02	Hlf
M6000_1.02	Dlx3
M6001_1.02	Dlx3
M6002_1.02	Egr3
M6003_1.02	Egr3
M6004_1.02	Elf3
M6005_1.02	Etv3
M6006_1.02	En2
M6007_1.02	Esrrb
M6008_1.02	Esrrb
M6009_1.02	Foxj2
M6010_1.02	Foxj2
M6011_1.02	Foxj2
M6012_1.02	Foxj2
M6013_1.02	Foxj2
M6014_1.02	Foxj2
M6015_1.02	Foxj2
M6016_1.02	Foxj2
M6017_1.02	Foxj2
M6018_1.02	Foxj2
M6019_1.02	Foxj2
M6020_1.02	Gbx2
M6021_1.02	Gbx2
M6022_1.02	Hic1
M6023_1.02	Hic1
M6024_1.02	Hlf
M6025_1.02	Hnf4g
M6026_1.02	Hoxa10
M6027_1.02	Hoxa10
M6028_1.02	Hoxa4
M6029_1.02	Hoxa10
M6030_1.02	Hoxa10
M6031_1.02	Hoxc13
M6032_1.02	Hoxc13
M6033_1.02	Hoxb6
M6034_1.02	Hoxa10
M6035_1.02	Hoxa10
M6036_1.02	Hoxa10
M6037_1.02	Irx2
M6038_1.02	Atf3
M6039_1.02	Atf3
M6040_1.02	Klf6
M6041_1.02	Lhx1
M6042_1.02	Lhx6
M6043_1.02	Lhx6
M6044_1.02	Lhx6
M6045_1.02	Mafa
M6046_1.02	Mafa
M6047_1.02	Mafa
M6048_1.02	Meis1
M6049_1.02	Meis1
M6050_1.02	Meis1
M6051_1.02	Meis1
M6052_1.02	Meox1
M6053_1.02	Mlx
M6054_1.02	Msx2
M6055_1.02	Msx2
M6056_1.02	Nr2e1
M6057_1.02	Nr2e1
M6058_1.02	Nr2f6
M6059_1.02	Nr2f6
M6060_1.02	Otx1
M6061_1.02	Otx1
M6062_1.02	Pknox1
M6063_1.02	Pou2f2
M6064_1.02	Pou2f2
M6065_1.02	Phox2a
M6066_1.02	Rarg
M6067_1.02	Rarg
M6068_1.02	Rarg
M6069_1.02	Rarg
M6070_1.02	Rarg
M6071_1.02	Rarg
M6072_1.02	Rarg
M6073_1.02	Rarg
M6074_1.02	Rarg
M6075_1.02	Rfx5
M6076_1.02	Rfx5
M6077_1.02	Rfx5
M6078_1.02	Rhox11
M6079_1.02	Rxrg
M6080_1.02	Rxrg
M6081_1.02	Rxrg
M6082_1.02	Phox2a
M6083_1.02	Sox9
M6084_1.02	Sox9
M6085_1.02	Sox9
M6086_1.02	Sox14
M6087_1.02	Sox11
M6088_1.02	Sox14
M6089_1.02	Sox14
M6090_1.02	Sox14
M6091_1.02	Sox17
M6092_1.02	Sox17
M6093_1.02	Sox3
M6094_1.02	Sox3
M6095_1.02	Sox3
M6096_1.02	Sfpi1
M6097_1.02	Srebf1
M6098_1.02	Msc
M6099_1.02	Tcf7
M6100_1.02	Tcfap2a
M6101_1.02	Tcfap2a
M6102_1.02	Tcfap2a
M6103_1.02	Trp53
M6104_1.02	Trp53
M6105_1.02	Trp53
M6106_1.02	Trp63
M6107_1.02	Alx3
M6108_1.02	Alx3
M6109_1.02	Vdr
M6110_1.02	Alx3
M6111_1.02	Zfp652
M6112_1.02	Zfp740
M6113_1.02	Zic1
M6114_1.02	Foxj2
M6115_1.02	Trp63
M6116_1.02	Trp63
M6117_1.02	Trp63
M6118_1.02	Ikzf4
M6119_1.02	Sfpi1
M6120_1.02	Gli3
M6121_1.02	Pou5f1
M6122_1.02	Sfpi1
M6123_1.02	Zfp148
M6124_1.02	Sox17
M6125_1.02	Ctcf
M6126_1.02	Esrrb
M6127_1.02	Klf6
M6128_1.02	Pou5f1
M6129_1.02	Sox14
M6130_1.02	Stat3
M6131_1.02	Tcfcp2
M6132_1.02	Tcfcp2
M6133_1.02	Pou5f1
M6134_1.02	Sox14
M6135_1.02	Tbx2
M6136_1.02	Bcl6
M6137_1.02	Rel
M6138_1.02	Rel
M6139_1.02	Ahr
M6141_1.02	Phox2a
M6142_1.02	Nr3c1
M6144_1.02	Tcfap2a
M6145_1.02	Tcfap2a
M6146_1.02	Tcfap2a
M6147_1.02	Arid3b
M6148_1.02	Arid3b
M6149_1.02	Arid5b
M6150_1.02	Arnt
M6151_1.02	Arnt
M6152_1.02	Atf1
M6154_1.02	Atf5
M6155_1.02	Atf6b
M6156_1.02	Bach1
M6157_1.02	Barx1
M6158_1.02	Batf3
M6159_1.02	Bcl6
M6160_1.02	Bhlhe40
M6161_1.02	Bhlhe40
M6162_1.02	Arnt
M6164_1.02	Tbx19
M6166_1.02	Cdc5l
M6167_1.02	Cdx1
M6168_1.02	Cdx1
M6169_1.02	Cebpd
M6170_1.02	Cebpd
M6171_1.02	Cebpd
M6172_1.02	Cebpd
M6173_1.02	Cebpg
M6175_1.02	Ebf1
M6176_1.02	Nr2f6
M6177_1.02	Nr2f6
M6178_1.02	Nr2f6
M6179_1.02	Nr2f6
M6180_1.02	Atf1
M6181_1.02	Atf1
M6182_1.02	Otx1
M6183_1.02	Ctcf
M6184_1.02	Cux2
M6185_1.02	Cxxc1
M6186_1.02	Hlf
M6187_1.02	Ddit3
M6188_1.02	Dlx3
M6189_1.02	Dlx3
M6190_1.02	E2f1
M6191_1.02	E2f2
M6192_1.02	E2f3
M6193_1.02	E2f4
M6194_1.02	E2f4
M6195_1.02	E2f6
M6196_1.02	E2f7
M6197_1.02	E4f1
M6198_1.02	Egr3
M6199_1.02	Egr3
M6200_1.02	Egr3
M6201_1.02	Egr3
M6202_1.02	Elf3
M6203_1.02	Elf4
M6204_1.02	Elf4
M6205_1.02	Elf3
M6206_1.02	Elf3
M6207_1.02	Etv3
M6208_1.02	Etv3
M6209_1.02	Etv3
M6211_1.02	Tbx21
M6212_1.02	Npas1
M6213_1.02	Etv3
M6214_1.02	Esrrb
M6215_1.02	Esrrb
M6216_1.02	Esrrb
M6217_1.02	Esr1
M6218_1.02	Esr1
M6219_1.02	Esr1
M6221_1.02	Etv3
M6222_1.02	Etv3
M6223_1.02	Etv1
M6224_1.02	Etv6
M6225_1.02	Mecom
M6226_1.02	Etv3
M6227_1.02	Etv3
M6228_1.02	Fosb
M6229_1.02	Fosb
M6231_1.02	Fosb
M6232_1.02	Foxj2
M6234_1.02	Foxj2
M6235_1.02	Foxj2
M6236_1.02	Foxj2
M6237_1.02	Foxj2
M6238_1.02	Foxj2
M6239_1.02	Foxj2
M6240_1.02	Foxj2
M6241_1.02	Foxj2
M6242_1.02	Foxj2
M6243_1.02	Foxj2
M6244_1.02	Foxm1
M6245_1.02	Foxo4
M6246_1.02	Foxo4
M6247_1.02	Foxo4
M6248_1.02	Foxp4
M6250_1.02	Foxg1
M6252_1.02	Etv3
M6253_1.02	Gata6
M6255_1.02	Gata6
M6256_1.02	Gata6
M6257_1.02	Gata6
M6258_1.02	Gata6
M6259_1.02	Gcm2
M6260_1.02	Nr3c1
M6261_1.02	Nr3c1
M6262_1.02	Gfi1b
M6263_1.02	Gfi1b
M6264_1.02	Gli3
M6265_1.02	Gli3
M6266_1.02	Gli3
M6267_1.02	Glis3
M6268_1.02	Hand1
M6269_1.02	Hbp1
M6270_1.02	Tal1
M6271_1.02	Hes1
M6273_1.02	Hey2
M6274_1.02	Hic2
M6275_1.02	Npas1
M6277_1.02	Hlf
M6279_1.02	Hmga1
M6280_1.02	Hmga1
M6281_1.02	Hnf1b
M6282_1.02	Hnf1b
M6283_1.02	Hnf4g
M6284_1.02	Hnf4g
M6285_1.02	Onecut1
M6286_1.02	Hsf1
M6287_1.02	Hsf2
M6289_1.02	Hoxa10
M6290_1.02	Hoxc13
M6291_1.02	Hoxa2
M6292_1.02	Hoxb6
M6293_1.02	Hoxb6
M6294_1.02	Hoxa10
M6295_1.02	Hoxa2
M6296_1.02	Hoxb6
M6297_1.02	Hoxb6
M6298_1.02	Hoxb6
M6299_1.02	Hoxb6
M6300_1.02	Hoxb6
M6301_1.02	Hoxa10
M6302_1.02	Hoxc13
M6303_1.02	Hoxb6
M6304_1.02	Hoxa10
M6305_1.02	Ikzf4
M6306_1.02	Insm1
M6307_1.02	Irf1
M6315_1.02	Isl2
M6316_1.02	Tcf3
M6317_1.02	Jun
M6318_1.02	Jun
M6319_1.02	Jun
M6321_1.02	Klf15
M6322_1.02	Klf6
M6323_1.02	Klf6
M6324_1.02	Klf6
M6325_1.02	Klf6
M6326_1.02	Klf6
M6327_1.02	Tcf7
M6328_1.02	Lhx2
M6329_1.02	Lhx1
M6330_1.02	Nrl
M6331_1.02	Mafb
M6332_1.02	Nrl
M6333_1.02	Mafk
M6334_1.02	Mafk
M6336_1.02	Maz
M6337_1.02	Mbd2
M6338_1.02	Nr3c1
M6339_1.02	Mecp2
M6340_1.02	Mef2d
M6341_1.02	Mef2d
M6342_1.02	Mef2d
M6343_1.02	Meis1
M6344_1.02	Meis1
M6345_1.02	Tcfe3
M6346_1.02	Mlxipl
M6347_1.02	Msx2
M6348_1.02	Mtf1
M6349_1.02	Mybl2
M6350_1.02	Myb
M6351_1.02	Myc
M6352_1.02	Mycl1
M6353_1.02	Myf5
M6354_1.02	Myf5
M6355_1.02	Myf5
M6356_1.02	Mzf1
M6357_1.02	Nanog
M6358_1.02	Neurog2
M6359_1.02	Nfe2l3
M6360_1.02	Nfe2l2
M6361_1.02	Nfatc4
M6362_1.02	Nfatc4
M6363_1.02	Nfatc4
M6364_1.02	Nfatc4
M6365_1.02	Nfatc4
M6366_1.02	Nfat5
M6367_1.02	Nfe2l2
M6368_1.02	Nfil3
M6370_1.02	Nfkb2
M6371_1.02	Nfya
M6374_1.02	Nkx2-1
M6375_1.02	Nkx2-1
M6376_1.02	Nkx2-1
M6377_1.02	Nkx2-1
M6378_1.02	Nkx3-1
M6379_1.02	Nkx2-5
M6382_1.02	Nr1d1
M6383_1.02	Nr1h3
M6384_1.02	Nr1h3
M6385_1.02	Nr1i2
M6386_1.02	Nr1i2
M6387_1.02	Nr1i3
M6388_1.02	Nr1i3
M6389_1.02	Nr2c2
M6391_1.02	Nr2e3
M6392_1.02	Nr2f6
M6393_1.02	Nr4a1
M6394_1.02	Nr4a1
M6395_1.02	Nr4a1
M6396_1.02	Nr5a2
M6397_1.02	Nr6a1
M6399_1.02	Onecut1
M6400_1.02	Otx1
M6401_1.02	Otx1
M6402_1.02	Ovol1
M6403_1.02	Trp53
M6405_1.02	Trp63
M6406_1.02	Pax2
M6407_1.02	Pax2
M6408_1.02	Pax9
M6409_1.02	Pax9
M6410_1.02	Pax6
M6411_1.02	Pax9
M6412_1.02	Pbx4
M6413_1.02	Pbx4
M6415_1.02	Hoxa4
M6417_1.02	Pou1f1
M6418_1.02	Pitx1
M6419_1.02	Pknox1
M6420_1.02	Plag1
M6421_1.02	Plag1
M6422_1.02	Plagl1
M6423_1.02	Pou2f2
M6425_1.02	Pou3f1
M6426_1.02	Pou2f2
M6427_1.02	Pou4f2
M6430_1.02	Pparg
M6431_1.02	Pparg
M6432_1.02	Pparg
M6433_1.02	Pparg
M6434_1.02	Pparg
M6436_1.02	Nr3c1
M6437_1.02	Nr3c1
M6438_1.02	Prop1
M6439_1.02	Phox2a
M6440_1.02	Phox2a
M6441_1.02	Ptf1a
M6443_1.02	Rarg
M6444_1.02	Rarg
M6445_1.02	Rarg
M6446_1.02	Rarg
M6447_1.02	Rarg
M6448_1.02	Relb
M6449_1.02	Rel
M6450_1.02	Rest
M6451_1.02	Rfx5
M6452_1.02	Rfx5
M6453_1.02	Rfx5
M6454_1.02	Rorc
M6455_1.02	Rorc
M6456_1.02	Rreb1
M6458_1.02	Runx1
M6459_1.02	Runx1
M6460_1.02	Rxrg
M6461_1.02	Rxrg
M6462_1.02	Rxrg
M6463_1.02	Smad5
M6464_1.02	Smad2
M6465_1.02	Smad2
M6466_1.02	Smad4
M6467_1.02	Smarcc2
M6468_1.02	Snai3
M6469_1.02	Snai2
M6470_1.02	Sox9
M6471_1.02	Sox5
M6472_1.02	Sox15
M6473_1.02	Sox17
M6474_1.02	Sox18
M6475_1.02	Sox14
M6476_1.02	Sox11
M6477_1.02	Sox5
M6478_1.02	Sox9
M6479_1.02	Sp1
M6480_1.02	Sp1
M6481_1.02	Sp1
M6482_1.02	Sp1
M6483_1.02	Sp1
M6484_1.02	Sfpi1
M6485_1.02	Sfpi1
M6487_1.02	Srebf1
M6488_1.02	Srebf1
M6489_1.02	Srf
M6491_1.02	Stat5a
M6492_1.02	Stat5a
M6494_1.02	Stat2
M6495_1.02	Stat3
M6496_1.02	Stat4
M6497_1.02	Stat6
M6498_1.02	Nr5a2
M6499_1.02	Rbpj
M6500_1.02	Tal2
M6501_1.02	Tal2
M6502_1.02	Tbp
M6503_1.02	Tbx2
M6504_1.02	Tbx2
M6505_1.02	Tbx2
M6506_1.02	Tcf7
M6508_1.02	Tead3
M6509_1.02	Tead4
M6510_1.02	Hlf
M6511_1.02	Rel
M6512_1.02	Tcf7
M6513_1.02	Tcfap4
M6515_1.02	Tfdp2
M6516_1.02	Tcf3
M6517_1.02	Tcfe3
M6518_1.02	Tcfe3
M6519_1.02	Tgif1
M6520_1.02	Tgif1
M6521_1.02	Thrb
M6522_1.02	Thrb
M6523_1.02	Thrb
M6524_1.02	Thrb
M6525_1.02	Tlx1
M6526_1.02	Tlx1
M6527_1.02	Twist2
M6528_1.02	Yy1
M6529_1.02	Tcfcp2
M6530_1.02	Usf1
M6532_1.02	Vdr
M6533_1.02	Vdr
M6534_1.02	Alx3
M6535_1.02	Wt1
M6536_1.02	Xbp1
M6537_1.02	Ybx2
M6538_1.02	Zbtb7a
M6539_1.02	Zbtb7b
M6540_1.02	Zbtb4
M6541_1.02	Zbtb4
M6542_1.02	Zbtb6
M6543_1.02	Zeb1
M6544_1.02	Hivep2
M6545_1.02	Hivep2
M6547_1.02	Zfa
M6548_1.02	Zic1
M6549_1.02	Zic1
M6550_1.02	Zic1
M6551_1.02	Zfp523
M6552_1.02	Zfp148
M6553_1.02	Zfp219
M6554_1.02	Zfp238
M6557_1.02	Zfp384
