hESC_rep1	hESC_rep2	hESC_rep3	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000135521__ENSMUSG00000019814	1417.2826238981	1043.63500091409	2559.10584610982	2526.63927823281	2616.14544082325	2482.7818310193
ENSG00000118491__ENSMUSG00000019815	0	0.654727102204573	1.54255928035553	0	0	3.00215457197014
ENSG00000118495__ENSMUSG00000019817	16.9372229915265	17.0229046573189	25.7093213392588	1870.99237691923	1616.46602403185	1643.67962815365
ENSG00000169976__ENSMUSG00000078348	3810.87517309347	3995.79950475451	2147.24251825489	3404.38878839245	3236.3971413628	2661.41002805153
ENSG00000135604__ENSMUSG00000039232	4.83920656900758	5.23781681763658	1.54255928035553	19.5450295784535	19.05801314507	12.0086182878806
ENSG00000152818__ENSMUSG00000019820	2241.15754227164	944.116481378994	3471.78675365351	6074.9505571575	7158.88275594813	6492.15926188542
ENSG00000112425__ENSMUSG00000055493	199.617270971563	177.431044697439	205.67457071407	113.716535729184	103.952798973109	151.608805884492
ENSG00000118496__ENSMUSG00000047648	1319.89359169682	837.395963719649	2447.52739149744	1106.95940248878	1439.74626577756	1451.54173554756
ENSG00000146414__ENSMUSG00000090112	695.63594429484	403.311894958017	1727.66639399819	1449.8858305471	1658.04714362109	1846.32506176163
ENSG00000152822__ENSMUSG00000019828	30.8499418774233	18.9870859639326	26.7376941928291	0	0	0
ENSG00000118492__ENSMUSG00000050994	0.604900821125948	0	0.514186426785176	0	0	0
ENSG00000164506__ENSMUSG00000019790	245.589733377135	157.134504529098	416.491005695992	159.913878369165	166.324478356975	291.208993481103
ENSG00000203727__ENSMUSG00000060487	0	1.96418130661372	3.08511856071105	0	0	0
ENSG00000111961__ENSMUSG00000015305	676.279118018809	485.152782733589	792.361283675956	1581.37057498396	1982.03336708729	1754.75934731655
ENSG00000111962__ENSMUSG00000047712	2218.77621188998	2171.72979801257	1813.53552727132	40.8668800276755	34.6509329910365	42.0301640075819
ENSG00000055208__ENSMUSG00000015755	2042.75007294233	1439.74489774786	3293.87824998584	2372.05586247595	2406.50729622748	2485.78398559127
ENSG00000178199__ENSMUSG00000039981	6.04900821125948	3.27363551102287	5.14186426785176	0	1.73254664955182	0
ENSG00000131013__ENSMUSG00000015757	854.724860250964	659.96491902221	1584.20838092513	907.955464962703	1250.89868097642	1323.95016623883
ENSG00000055211__ENSMUSG00000040006	536.547028338716	520.508046252636	722.946116059957	550.814469938235	601.193687394482	600.430914394028
ENSG00000186625__ENSMUSG00000019794	628.49195314986	516.579683639408	824.755028563422	1533.39641147322	1545.43161140023	1571.62791842637
ENSG00000131023__ENSMUSG00000040021	671.439911449802	446.523883703519	1203.19623867731	714.281990048937	862.808231476808	941.175458312638
ENSG00000120253__ENSMUSG00000040034	2536.95404380222	2157.32580176407	2571.96050677945	2146.39961188835	2198.60169828126	2015.94679507795
ENSG00000120265__ENSMUSG00000019795	2730.52230656253	2341.95884458576	2668.62755501506	1488.975889704	1425.88589258115	1406.50941696801
ENSG00000120256__ENSMUSG00000019796	845.046447112949	681.570913394961	927.078127493672	1673.76526026393	1727.34900960317	1802.79382046807
ENSG00000203722__ENSMUSG00000079685	0	1.30945420440915	1.54255928035553	131.484744436869	107.417892272213	144.103419454567
ENSG00000131015__ENSMUSG00000079685	3.02450410562974	2.61890840881829	2.57093213392588	131.484744436869	107.417892272213	144.103419454567
ENSG00000155918__ENSMUSG00000079685	0	0	1.02837285357035	131.484744436869	107.417892272213	144.103419454567
ENSG00000198729__ENSMUSG00000040653	18.7519254549044	21.6059943727509	17.482338510696	7.107283483074	10.3952798973109	10.5075410018955
ENSG00000009765__ENSMUSG00000019762	0	0	0	0	0	0
ENSG00000120278__ENSMUSG00000040624	52.6263714379574	41.9025345410927	77.1279640177764	2260.11614761753	2425.56530937255	2949.61686696066
ENSG00000120254__ENSMUSG00000040675	5329.78113494072	5920.04245813375	4117.0907192689	2985.05906289108	2853.50433181185	2921.09639852694
ENSG00000131016__ENSMUSG00000038587	6808.76364259367	3077.21738036149	9500.10842128291	48123.416463894	45957.5324260116	46689.5079032796
ENSG00000252431__ENSMUSG00000088275	0	0	0	0	0	0
ENSG00000223039__ENSMUSG00000088439	0	0	0	3.553641741537	0	1.50107728598507
ENSG00000223039__ENSMUSG00000088902	0	0	0	0	0	0
ENSG00000181472__ENSMUSG00000075327	969.656016264894	1086.19226255739	1611.46026154474	557.921753421309	618.519153890001	601.931991680013
ENSG00000155906__ENSMUSG00000019763	572.236176785146	438.012431374859	768.194521617053	1114.06668597185	1112.29494901227	1071.76918219334
ENSG00000146476__ENSMUSG00000061759	1655.00864660059	1167.37842323075	2694.85106278111	2100.20226924837	2115.43945910278	2029.45649065181
ENSG00000120262__ENSMUSG00000019767	0	1.96418130661372	4.62767784106658	378.46284547369	410.613555943782	591.424450678117
ENSG00000207422__ENSMUSG00000077668	0	0	0	0	0	0
ENSG00000091831__ENSMUSG00000019768	0	1.30945420440915	5.14186426785176	3.553641741537	0	7.50538642992534
ENSG00000120279__ENSMUSG00000046916	2.41960328450379	3.92836261322744	2.0567457071407	0	0	0
ENSG00000146469__ENSMUSG00000019772	0	0	0	0	0	0
ENSG00000112029__ENSMUSG00000019773	1004.13536306907	803.350154405011	1491.14063767701	2284.99163980829	2891.62035810199	2431.74520329581
ENSG00000112031__ENSMUSG00000019774	661.761498311787	608.241477948048	842.237367074118	230.986713199905	242.556530937255	199.643279036014
ENSG00000091844__ENSMUSG00000019775	93.1547264533959	94.9354298196631	193.334096471226	5.3304626123055	8.66273324775911	7.50538642992534
ENSG00000112038__ENSMUSG00000000766	0	0.654727102204573	0.514186426785176	0	0	0
ENSG00000074706__ENSMUSG00000064065	26.6156361295417	29.4627195992058	47.3051512642362	0	0	0
ENSG00000153721__ENSMUSG00000015202	225.023105458853	226.535577362782	226.242027785477	486.848918590569	391.555542798712	370.766089638312
ENSG00000213079__ENSMUSG00000046201	1740.29966237935	1659.07847698639	2521.5702369545	2992.16634637415	3130.71179574014	2773.99082450041
ENSG00000200594__ENSMUSG00000084740	0	0	0	0	0	0
ENSG00000146426__ENSMUSG00000023800	416.171764934652	365.337723030152	523.955968894094	952.375986731916	1590.47782428857	1358.47494381649
ENSG00000029639__ENSMUSG00000036983	924.893355501574	982.745380409064	695.180049013558	856.427659710417	900.924257766948	920.160376308847
ENSG00000171217__ENSMUSG00000091530	6.04900821125948	1.30945420440915	7.19860997499246	8.8841043538425	22.5231064441737	25.5183138617462
ENSG00000074771__ENSMUSG00000023802	6.65390903238542	2.61890840881829	7.71279640177764	0	0	0
ENSG00000049618__ENSMUSG00000069729	2735.96641395266	2508.91425564792	3018.78851165577	1931.40428652536	2023.61448667653	2152.54482810259
ENSG00000215712__ENSMUSG00000004945	503.277483176788	481.224420120361	625.764881397559	977.251478922675	781.378538947872	861.61836215543
ENSG00000175048__ENSMUSG00000034265	314.548426985493	323.435188489059	241.667620589033	51.5278052522865	64.1042260334174	85.5614053011489
ENSG00000130340__ENSMUSG00000002365	2038.51576719444	1939.95640383215	2159.58299249774	630.771409122817	736.332326059525	556.899673100461
ENSG00000252658__ENSMUSG00000088221	0	0	0.514186426785176	0	0	0
ENSG00000078269__ENSMUSG00000023805	1539.47258976554	1478.37379677793	2089.13945202817	378.46284547369	389.82299614916	430.809181077715
ENSG00000122335__ENSMUSG00000015659	332.090550798145	181.359407310667	359.930498749623	772.917078784297	715.541766264903	851.110821153534
ENSG00000272047__ENSMUSG00000034345	607.925325231577	631.811653627413	706.492150402832	1259.76599737487	1162.53880184927	1074.77133676531
ENSG00000130338__ENSMUSG00000034377	544.410739013353	348.314818372833	687.46725261178	367.80192024908	474.717781977199	529.880281952729
ENSG00000146433__ENSMUSG00000038141	916.424744005811	658.655464817801	1595.00629588762	236.31717581221	292.800383774258	288.206838909133
ENSG00000146425__ENSMUSG00000000579	2004.64132121139	2114.11381301857	1387.2749794664	7.107283483074	10.3952798973109	9.00646371591041
ENSG00000146425__ENSMUSG00000092074	2004.64132121139	2114.11381301857	1387.2749794664	197.227116655303	213.103237894874	196.641124464044
ENSG00000164674__ENSMUSG00000041831	11.493115601393	13.749269146296	8.22698282856281	0	1.73254664955182	0
ENSG00000092820__ENSMUSG00000052397	18762.8136696846	21579.8052886627	16505.8984862309	15929.1991064396	15922.1037093813	14617.4906109226
ENSG00000223191__ENSMUSG00000089271	0	0	0	0	0	0
ENSG00000130363__ENSMUSG00000073471	110.091949444922	113.922515783596	134.202657390931	24.875492190759	20.7905597946219	24.0172365757611
ENSG00000130363__ENSMUSG00000023806	110.091949444922	113.922515783596	134.202657390931	56.858267864592	62.3716793838656	72.0517097272833
ENSG00000164691__ENSMUSG00000033450	2.41960328450379	0	0.514186426785176	3.553641741537	5.19763994865547	6.00430914394028
ENSG00000164691__ENSMUSG00000052031	2.41960328450379	0	0.514186426785176	1025.22564243342	994.481776842746	1248.89630193958
ENSG00000164694__ENSMUSG00000071984	32.6646443408012	36.6647177234561	28.2802534731847	31.982775673833	29.453293042381	39.0280094356118
ENSG00000112096__ENSMUSG00000006818	2572.03829142753	2305.2941268623	3154.53372832705	9593.05588127913	10623.9760550518	8548.63514368497
ENSG00000146457__ENSMUSG00000060475	2461.94634198261	2296.78267453364	3525.77632846595	3754.42249993384	5053.83857674267	4498.72862609725
ENSG00000120437__ENSMUSG00000023832	18670.8687448735	11312.3748718906	11731.6775135306	1769.71358728543	2238.45027122096	1693.21517859116
ENSG00000120437__ENSMUSG00000062480	18670.8687448735	11312.3748718906	11731.6775135306	15.9913878369165	17.3254664955182	15.0107728598507
ENSG00000120438__ENSMUSG00000068039	10790.8257480658	11923.2352582475	13988.9559271175	16137.0871483195	17266.5599094335	15198.4075205988
ENSG00000207392__ENSMUSG00000064637	1.2098016422519	1.30945420440915	4.62767784106658	5.3304626123055	1.73254664955182	3.00215457197014
ENSG00000206910__ENSMUSG00000077769	0	0	0	0	0	0
ENSG00000206910__ENSMUSG00000065105	0	0	0	0	0	0
ENSG00000112110__ENSMUSG00000057388	2549.65696104587	2824.49271891053	1978.07518384257	2117.97047795605	2354.53089674093	1832.81536618777
ENSG00000146453__ENSMUSG00000073460	4.83920656900758	6.54727102204573	3.59930498749623	611.226379544364	578.670580950309	648.46538754555
ENSG00000130368__ENSMUSG00000068037	1.2098016422519	0.654727102204573	0.514186426785176	15.9913878369165	17.3254664955182	19.5140047178059
ENSG00000197081__ENSMUSG00000023830	6744.64415555432	6792.13895827024	6241.19484831846	6705.72196628032	7470.74115286746	8089.30549417354
ENSG00000175003__ENSMUSG00000023829	7.25880985351137	3.27363551102287	5.65605069463693	0	0	0
ENSG00000112499__ENSMUSG00000040966	25.4058344872898	20.9512672705463	40.6207277160289	0	0	0
ENSG00000146477__ENSMUSG00000023828	101.623337949159	113.922515783596	153.741741608768	5.3304626123055	0	0
ENSG00000122194__ENSMUSG00000059481	0	0	0	0	0	0
ENSG00000085511__ENSMUSG00000014426	1904.22778490448	1262.31385305042	2296.87076844938	732.050198756622	660.100273479244	825.592507291788
ENSG00000026652__ENSMUSG00000023827	1385.22288037842	1186.36550919469	1215.02252649337	764.032974430455	597.728594095379	661.975083119415
ENSG00000185345__ENSMUSG00000023826	19.9617270971563	17.0229046573189	10.7979149624887	10.660925224611	1.73254664955182	6.00430914394028
ENSG00000112530__ENSMUSG00000037196	9.07351231688921	9.8209065330686	6.68442354820729	17.768208707685	17.3254664955182	12.0086182878806
ENSG00000112531__ENSMUSG00000062078	3027.52860973537	2230.00051010878	4888.37035944667	7985.03299323364	8591.69883512749	10225.3384721303
ENSG00000112539__ENSMUSG00000023873	4.83920656900758	9.16617943086402	12.3404742428442	26.6523130615275	31.1858396919328	25.5183138617462
ENSG00000112541__ENSMUSG00000023868	48.9969665112018	42.5572616432973	68.3867947624284	7.107283483074	10.3952798973109	15.0107728598507
ENSG00000164458__ENSMUSG00000062327	4.83920656900758	3.27363551102287	2.0567457071407	14.214566966148	8.66273324775911	6.00430914394028
ENSG00000176381__ENSMUSG00000055945	3.02450410562974	5.23781681763658	5.14186426785176	3.553641741537	0	3.00215457197014
ENSG00000198818__ENSMUSG00000069899	1587.86465545561	1581.16595182404	1434.58013073064	3.553641741537	3.46509329910365	7.50538642992534
ENSG00000198818__ENSMUSG00000073468	1587.86465545561	1581.16595182404	1434.58013073064	492.179381202874	486.845608524062	529.880281952729
ENSG00000060762__ENSMUSG00000023861	431.294285462801	378.432265074243	370.728413712112	167.021161852239	228.696157740841	205.647588179954
ENSG00000071242__ENSMUSG00000023809	1250.32999726733	1302.9069333871	899.826246874058	3191.17028390023	2986.91042382734	3206.30108286411
ENSG00000213066__ENSMUSG00000069135	354.471881179805	249.451025939942	665.871422686803	1520.95866537784	1978.56827378818	1973.91663107037
ENSG00000112486__ENSMUSG00000040899	0	0	0.514186426785176	0	0	0
ENSG00000120436__ENSMUSG00000071311	0	0.654727102204573	0	0	0	0
ENSG00000112494__ENSMUSG00000056133	6.04900821125948	9.8209065330686	6.17023712142211	5.3304626123055	1.73254664955182	0
ENSG00000112494__ENSMUSG00000067049	6.04900821125948	9.8209065330686	6.17023712142211	0	0	1.50107728598507
ENSG00000120440__ENSMUSG00000079722	7.25880985351137	3.92836261322744	5.65605069463693	0	0	3.00215457197014
ENSG00000130396__ENSMUSG00000068036	6050.82291372285	4427.26466510732	7744.67596023832	7963.71114278442	8387.25833048037	9003.46156133844
ENSG00000164488__ENSMUSG00000048826	117.350759298434	127.017057827687	96.1528618088279	3345.75369965709	2836.17886531633	2734.9628150648
ENSG00000112562__ENSMUSG00000023886	37.5038509098088	41.2478074388881	35.4788634481771	1.7768208707685	0	1.50107728598507
ENSG00000186340__ENSMUSG00000023885	643.009572856882	653.417648000164	856.120400597318	0	1.73254664955182	1.50107728598507
ENSG00000184465__ENSMUSG00000046991	665.390903238542	538.840405114364	738.885895290298	5.3304626123055	3.46509329910365	3.00215457197014
ENSG00000185127__ENSMUSG00000050088	864.403273388979	644.906195671505	1175.43017163091	732.050198756622	888.796431220085	803.076348002012
ENSG00000130024__ENSMUSG00000023883	1122.69592400976	1017.44591682591	1479.31434986095	2185.48967104525	2054.80032636846	2635.89171418978
ENSG00000184786__ENSMUSG00000079710	7.86371067463732	7.2019981242503	17.482338510696	1.7768208707685	5.19763994865547	1.50107728598507
ENSG00000184786__ENSMUSG00000079707	7.86371067463732	7.2019981242503	17.482338510696	0	1.73254664955182	0
ENSG00000130023__ENSMUSG00000036552	292.771997424959	257.307751166397	290.515331133624	342.92642805832	412.346102593334	469.837190513327
ENSG00000198719__ENSMUSG00000014773	54.4410739013353	48.4498055631384	47.8193376910214	24.875492190759	8.66273324775911	57.0409368674326
ENSG00000112584__ENSMUSG00000014763	911.585537436803	919.236851495221	959.986058807923	344.703248929089	330.916410064398	265.690679619357
ENSG00000008018__ENSMUSG00000014769	10296.6217772059	10057.9177440667	7422.28107064401	7626.1151773384	7250.70772837438	6819.39411023017
ENSG00000112592__ENSMUSG00000014767	944.85508259873	1116.3097092588	937.876042456161	1391.25074181174	1464.00191887129	1583.63653671425
ENSG00000071994__ENSMUSG00000014771	3972.3836923341	4478.98810618148	3201.3246931645	0	0	0
ENSG00000177706__ENSMUSG00000025854	763.384836260946	914.653761779789	592.856950083308	250.531742778358	142.068825263249	156.112037742447
ENSG00000197461__ENSMUSG00000025856	975.705024476154	1143.80824755139	750.197996679571	3002.82727159877	2375.32145653555	2002.43709950408
ENSG00000188191__ENSMUSG00000025855	2354.87889664331	2642.47858449766	1939.51120183368	133.261565307637	116.080625519972	162.116346886387
ENSG00000164818__ENSMUSG00000025857	3253.15661601535	3803.30973670637	2389.9385116975	1954.50295784535	1749.87211604734	1618.1613142919
ENSG00000164828__ENSMUSG00000036817	3608.23339801628	3747.00320591677	3199.78213388415	8008.13166455363	8137.77161294491	8348.99186464895
ENSG00000239857__ENSMUSG00000025858	59.2802804703429	71.3652541402985	71.4719133231394	2384.49360857133	2425.56530937255	2029.45649065181
ENSG00000105963__ENSMUSG00000056413	81.056710030877	96.8996111262768	63.7591169213618	703.621064824326	904.389351066051	664.977237691386
ENSG00000240230__ENSMUSG00000045438	546.225441476731	728.056537651485	513.158053931605	648.539617830502	519.763994865547	495.355504375073
ENSG00000073067__ENSMUSG00000029541	2.41960328450379	1.30945420440915	2.0567457071407	1.7768208707685	0	0
ENSG00000146540__ENSMUSG00000053553	2204.86349300408	2544.92424626918	1473.14411273953	998.573329371897	925.179910860673	831.596816435728
ENSG00000199023__ENSMUSG00000065593	1.2098016422519	1.30945420440915	1.02837285357035	3.553641741537	0	0
ENSG00000164849__ENSMUSG00000044197	3.62940492675569	3.27363551102287	3.59930498749623	71.07283483074	93.5575190757984	105.075410018955
ENSG00000164850__ENSMUSG00000053647	10.2833139591411	14.4039962485006	10.2837285357035	0	1.73254664955182	1.50107728598507
ENSG00000178381__ENSMUSG00000053581	738.583902594782	815.135242244694	527.55527388159	636.101871735123	717.274312914455	631.953537399714
ENSG00000164853__ENSMUSG00000029546	0.604900821125948	0	0	0	0	0
ENSG00000164877__ENSMUSG00000036718	143.966395427976	197.727584865781	117.23450530702	108.386073116878	114.34807887042	88.5635598731191
ENSG00000164880__ENSMUSG00000029547	6793.64112206552	7560.78857625841	4526.89730141669	4475.81177346585	4068.01953314768	3872.77939784148
ENSG00000198517__ENSMUSG00000018143	172.396734020895	195.108676456963	147.571504487345	376.686024602922	277.207463928292	351.252084920506
ENSG00000164855__ENSMUSG00000036687	45.3675615844461	64.1632560160482	39.0781684356734	17.768208707685	29.453293042381	48.0344731515222
ENSG00000157778__ENSMUSG00000029551	1129.95473386327	1088.81117096621	722.946116059957	772.917078784297	670.495553376555	741.532179276624
ENSG00000225968__ENSMUSG00000048988	61.0949829337207	94.9354298196631	65.3016762017173	69.2960139599715	121.278265468628	87.062482587134
ENSG00000002822__ENSMUSG00000029554	1542.49709387117	1833.89061327501	1107.04337686848	1680.872543747	1465.73446552084	1331.45555266876
ENSG00000122687__ENSMUSG00000029557	2045.77457704795	2516.11625377217	1964.70633674616	563.252216033614	469.520142028544	379.772553354222
ENSG00000106268__ENSMUSG00000036639	1658.63805152735	1890.1971440646	1127.09664751311	899.071360608861	971.958670398573	732.525715560714
ENSG00000106266__ENSMUSG00000029560	1951.41004895231	2068.93764296645	1263.35605061118	1250.88189302102	1219.71284128448	1349.46848010058
ENSG00000106263__ENSMUSG00000056076	20215.7854420292	22516.7197719175	13672.7312746446	11695.0349713983	12219.651519289	9800.53360019652
ENSG00000136213__ENSMUSG00000036599	278.859278539062	357.480997803697	258.121586246158	517.054873393633	495.508341771821	496.856581661058
ENSG00000106003__ENSMUSG00000029570	858.35426517772	1327.13183616867	905.99648399548	99.501968763036	147.266465211905	88.5635598731191
ENSG00000106009__ENSMUSG00000000148	2392.38274755312	2850.68180299871	1703.49963193929	826.221704907352	838.552578383082	719.016019986848
ENSG00000136295__ENSMUSG00000036565	8209.71394432136	9990.48085253958	5992.32861775444	756.925690947381	796.971458793838	675.484778693281
ENSG00000174945__ENSMUSG00000050022	90.7351231688921	93.625975615254	60.1598119338656	53.304626123055	55.4414927856583	61.5441687253878
ENSG00000146535__ENSMUSG00000000149	8377.27147177325	8685.60973784587	6247.36508543989	1442.77854706402	1368.71185314594	1164.83597392441
ENSG00000198286__ENSMUSG00000036526	3410.43082950809	3373.15403055796	2236.19677008873	39.090059156907	46.7787595378992	58.5420141534177
ENSG00000201794__ENSMUSG00000084568	0	0	0	0	0	0
ENSG00000146555__ENSMUSG00000039683	462.74912816135	464.201515463042	256.064840539018	5.3304626123055	3.46509329910365	12.0086182878806
ENSG00000164916__ENSMUSG00000056493	632.121358076615	693.356001234643	459.168479119162	797.792570975056	682.623379923418	630.452460113729
ENSG00000242802__ENSMUSG00000039623	924.288454680448	1082.91862704636	776.421504445615	1023.44882156266	859.343138177704	882.633444159221
ENSG00000157927__ENSMUSG00000029576	156.66931267162	174.157409186416	79.1847097249171	902.625002350398	1138.28314875555	1074.77133676531
ENSG00000218823__ENSMUSG00000074817	3.02450410562974	1.30945420440915	4.11349141428141	85.287401796888	119.545718819076	117.084028306835
ENSG00000136297__ENSMUSG00000039533	6.04900821125948	8.51145232865945	4.11349141428141	21.321850449222	29.453293042381	28.5204684337163
ENSG00000146587__ENSMUSG00000061898	440.972698600816	242.903754917897	927.592313920457	483.295276849032	421.008835841093	453.325340367491
ENSG00000157954__ENSMUSG00000029578	3506.61006006712	3963.06314964428	2567.33282893838	4884.48057374261	4509.81892878339	4127.96253645894
ENSG00000164638__ENSMUSG00000050822	204.45647754057	247.486844633329	130.089165976649	323.381398479867	372.497529653642	352.753162206491
ENSG00000182095__ENSMUSG00000039477	336.929757367153	443.904975294701	319.309771033594	3487.89936931857	3241.59478131146	2643.39710061971
ENSG00000155034__ENSMUSG00000066640	717.412373855374	885.191042180583	593.371136510093	1378.81299571636	1315.00290700983	1280.41892494526
ENSG00000075624__ENSMUSG00000029580	195396.273041746	260278.248029099	161228.810169187	56511.7877947921	54892.2754977504	44475.4189064516
ENSG00000075618__ENSMUSG00000029581	14378.4925181638	18107.7874656719	9976.24505248598	5031.95670601639	5800.5661826995	4377.14136593246
ENSG00000011275__ENSMUSG00000045078	2233.293831597	2819.25490209289	2032.06475865501	2766.51009578655	2340.67052354451	2283.13855198329
ENSG00000122543__ENSMUSG00000029618	0	1.30945420440915	1.54255928035553	1.7768208707685	1.73254664955182	1.50107728598507
ENSG00000122674__ENSMUSG00000029617	329.066046692515	323.435188489059	369.185854431756	1723.51624464544	1716.95372970586	1633.17208715176
ENSG00000155026__ENSMUSG00000075569	5.44410739013353	3.27363551102287	6.17023712142211	26.6523130615275	8.66273324775911	22.516159289776
ENSG00000122512__ENSMUSG00000079109	646.638977783638	664.548008737642	641.190474201114	1138.94217816261	1268.22414747193	1026.73686361379
ENSG00000106305__ENSMUSG00000029610	1716.70853035544	2256.18959419696	1430.46663931636	915.062748445778	911.319537664259	812.082811717922
ENSG00000086232__ENSMUSG00000029613	5574.76596749673	6632.38554533233	5271.43924740162	1680.872543747	1611.2683840832	1459.04712197749
ENSG00000157999__ENSMUSG00000029607	38.7136525520606	25.5343569859784	26.7376941928291	14.214566966148	5.19763994865547	16.5118501458358
ENSG00000106346__ENSMUSG00000051306	759.150530513064	855.073595479172	790.304537968815	966.590553698064	916.517177612914	881.132366873235
ENSG00000008256__ENSMUSG00000018001	847.466050397453	830.193965595399	595.427882217234	529.492619489013	479.915421925855	538.88674566864
ENSG00000136238__ENSMUSG00000001847	9959.0871190176	12606.1156258469	9534.55891187752	5351.78446275472	4962.01360431642	4435.68338008588
ENSG00000164535__ENSMUSG00000039206	1126.93022975764	1298.97857077387	862.29063771874	282.514518452192	220.033424493081	193.638969892074
ENSG00000136240__ENSMUSG00000079111	3412.8504327926	3944.07606368035	3416.76880598749	3091.66831513719	2915.87601119572	2722.95419677692
ENSG00000215045__ENSMUSG00000010825	41.7381566576904	48.4498055631384	28.7944398999698	8.8841043538425	6.93018659820729	22.516159289776
ENSG00000136247__ENSMUSG00000001844	1293.8828563884	1469.86234444927	915.251839677613	842.213092744269	689.553566521625	622.947073683804
ENSG00000146576__ENSMUSG00000039244	1125.72042811539	1308.79947730694	791.847097249171	893.740897996555	795.238912144287	679.988010551236
ENSG00000205903__ENSMUSG00000046658	284.303385929195	358.135724905901	244.238552722959	106.60925224611	90.0924257766948	126.090492022746
ENSG00000164631__ENSMUSG00000029587	538.361730802093	357.480997803697	990.837244415034	650.316438701271	625.449340488208	552.396441242505
ENSG00000169402__ENSMUSG00000075569	2.41960328450379	1.30945420440915	2.57093213392588	26.6523130615275	8.66273324775911	22.516159289776
ENSG00000146574__ENSMUSG00000029617	1019.25788359722	1226.95858953137	878.744603375865	1723.51624464544	1716.95372970586	1633.17208715176
ENSG00000106392__ENSMUSG00000042460	1830.42988472712	1223.03022691814	3066.09366292	687.629676987409	817.76201858846	870.62482587134
ENSG00000215018__ENSMUSG00000068794	16.3323221704006	13.749269146296	11.826287816059	0	0	1.50107728598507
ENSG00000164654__ENSMUSG00000042447	1596.9381677725	1140.53461204037	2244.42375291729	989.689225018054	1328.86328020625	1323.95016623883
ENSG00000106399__ENSMUSG00000012483	2290.75940960396	2313.80557919096	1699.38614052501	1707.52485680853	1878.08056811418	1555.11606828053
ENSG00000219545__ENSMUSG00000089862	274.62497279118	232.428121282623	437.058462767399	135.038386178406	148.999011861457	136.598033024641
ENSG00000106415__ENSMUSG00000029638	375.643409919213	243.558482020101	649.931643456462	7.107283483074	8.66273324775911	7.50538642992534
ENSG00000003147__ENSMUSG00000062995	1016.83828031272	1041.01609250527	828.354333550918	225.656250587599	247.754170885911	288.206838909133
ENSG00000122584__ENSMUSG00000046178	12.098016422519	12.4398149418869	15.9397792303405	1.7768208707685	1.73254664955182	0
ENSG00000189043__ENSMUSG00000029632	9548.35946147308	10837.0429956901	6546.10739940207	5159.88780871172	4930.82776462449	4765.92038300259
ENSG00000106443__ENSMUSG00000029629	1718.52323281882	1055.42008875377	3149.90605048599	1901.19833172229	1957.77771399356	1958.90585821051
ENSG00000005108__ENSMUSG00000032625	18.7519254549044	17.0229046573189	29.308626326755	0	3.46509329910365	3.00215457197014
ENSG00000106460__ENSMUSG00000029571	760.360332155316	555.863309771683	1205.25298438445	1426.78715922711	1765.46503589331	2586.35616375227
ENSG00000006747__ENSMUSG00000002565	30.8499418774233	34.0458093146378	41.1349141428141	0	0	0
ENSG00000122644__ENSMUSG00000047446	868.032678315735	709.724178789757	1086.47591979708	442.428396821357	544.019647959272	474.340422371282
ENSG00000006468__ENSMUSG00000004151	1843.13280197076	1591.64158545932	2755.01087471497	62.1887304768975	62.3716793838656	45.0323185795521
ENSG00000136267__ENSMUSG00000036095	14.5176197070227	11.7850878396823	20.567457071407	1.7768208707685	3.46509329910365	1.50107728598507
ENSG00000187546__ENSMUSG00000050103	13.9127188858968	6.54727102204573	8.74116925534799	0	0	0
ENSG00000106511__ENSMUSG00000036144	4.23430574788163	3.27363551102287	4.11349141428141	0	0	1.50107728598507
ENSG00000214960__ENSMUSG00000043153	12.098016422519	11.7850878396823	23.1383892053329	21.321850449222	34.6509329910365	30.0215457197014
ENSG00000171243__ENSMUSG00000036169	5.44410739013353	5.89254391984116	7.19860997499246	0	3.46509329910365	4.50323185795521
ENSG00000106524__ENSMUSG00000036188	275.834774433432	178.085771799644	364.55817659069	1609.79970891626	1561.02453124619	1411.01264882596
ENSG00000136261__ENSMUSG00000020547	4338.3486891153	4403.69448942796	3723.22391635146	3907.22909481993	3825.46300221042	3574.06501793045
ENSG00000106537__ENSMUSG00000020577	1050.71272629577	1185.05605499028	1022.71680287571	1307.74016088562	1134.81805545644	1268.41030665738
ENSG00000106541__ENSMUSG00000020581	0	0	0	0	1.73254664955182	0
ENSG00000173467__ENSMUSG00000036231	0	0	0	0	0	0
ENSG00000106546__ENSMUSG00000019256	134.28798228996	102.137427943913	250.408789844381	387.346949827533	417.543742541989	375.269321496267
ENSG00000071189__ENSMUSG00000020590	563.162664468257	344.386455759605	1187.25645944697	609.449558673595	902.6568044165	900.646371591041
ENSG00000048052__ENSMUSG00000004698	270.390667043299	140.766326973983	356.845380188912	5.3304626123055	8.66273324775911	9.00646371591041
ENSG00000222164__ENSMUSG00000088123	0	0	0	0	0	0
ENSG00000222164__ENSMUSG00000089234	0	0	0	0	0	0
ENSG00000122691__ENSMUSG00000035799	4.83920656900758	7.2019981242503	9.76954210891834	39.090059156907	34.6509329910365	49.5355504375073
ENSG00000146618__ENSMUSG00000046518	0	0	0	0	0	0
ENSG00000105849__ENSMUSG00000020561	1028.33139591411	563.720034998138	1804.79435801597	947.04552411961	1290.74725391611	1305.93723880701
